,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
374,Porto Alegre,Portuguese,União de Leiria,15-11-81,1.86,Diego Gaúcho,BRA,3.0,D,Gil Vicente,3,84.0,2009
375,Setúbal,Portuguese,União de Leiria,31-05-80,1.78,Ricardo Pateiro,POR,4.0,M,Nacional [POR],4,72.0,2009
376,Cuiabá,Portuguese,União de Leiria,12-08-84,1.86,Paulo Vinícius,BRA,5.0,M,Leixões,5,84.0,2009
377,Lisbon,Portuguese,União de Leiria,27-09-78,1.8,Nuno Gomes,POR,6.0,D,Varzim,6,76.0,2009
378,Sobreiro Curvo,Portuguese,União de Leiria,02-03-89,1.76,André Santos,POR,8.0,M,Sporting CP,8,70.0,2009
379,Abidjan,Portuguese,União de Leiria,28-03-83,1.79,Seydou Koné,CIV,9.0,F,FC Botoşani,9,79.0,2009
380,Lisbon,Portuguese,União de Leiria,01-09-76,1.78,Silas,POR,11.0,M,Belenenses,11,72.0,2009
381,Fortaleza,Portuguese,União de Leiria,11-05-86,1.75,Ronny,BRA,12.0,D,Sporting CP,12,74.0,2009
382,São João da Madeira,Portuguese,União de Leiria,24-09-82,1.88,Bruno Miguel,POR,13.0,D,Varzim,13,84.0,2009
383,Rapla,Portuguese,União de Leiria,29-12-81,1.87,Vjateslav Zahovaiko,EST,14.0,F,Flora Tallinn,14,73.0,2009
384,Montalvani,Portuguese,União de Leiria,04-09-81,1.77,Elias,BRA,16.0,M,Vitória Setúbal,16,73.0,2009
385,Ribeirão Preto,Portuguese,União de Leiria,13-03-89,1.76,Tiago Luís,BRA,19.0,F,Santos,19,74.0,2009
386,Setúbal,Portuguese,União de Leiria,16-06-84,1.8,Marco Soares,CPV,20.0,M,Barreirense,20,75.0,2009
387,Zemun,Portuguese,União de Leiria,21-11-80,1.93,Andjelko Djuričić,SRB,24.0,G,Hajduk Kula,24,87.0,2009
388,Faro,Portuguese,União de Leiria,11-10-79,1.72,Hugo Gomes,POR,25.0,D,Estrela da Amadora,25,68.0,2009
389,Ouahigouya,Portuguese,União de Leiria,22-03-84,1.8,Madi  Panandétigiuri,BFA,26.0,D,Wehen-Wiesbaden,26,75.0,2009
390,Leiria,Portuguese,União de Leiria,23-06-91,1.71,Rúben Brígido,POR,28.0,M,None,28,65.0,2009
391,Attecoube,Portuguese,União de Leiria,04-12-82,1.85,Mamadou Tall,BFA,30.0,D,Wydad Casablanca,30,85.0,2009
392,Lisbon,Portuguese,União de Leiria,29-11-80,1.8,Vítor Moreno,CPV,32.0,D,Estrela da Amadora,32,86.0,2009
393,Venancio Aires,Portuguese,União de Leiria,13-04-87,1.78,Rafael Bitencourt,BRA,50.0,M,Joinville,41,71.0,2009
394,Torres Vedras,Portuguese,União de Leiria,14-03-77,1.85,Zé António,POR,77.0,D,Racing Santander,42,81.0,2009
395,Muriaé,Portuguese,União de Leiria,20-08-80,1.8,Patrick,BRA,80.0,D,Ituano,43,70.0,2009
396,Porto,Portuguese,União de Leiria,13-07-82,1.75,Pedro Cervantes,POR,81.0,M,Leixões,44,72.0,2009
397,Caxias,Portuguese,União de Leiria,01-08-86,1.9,Carlão,BRA,83.0,F,São Cristóvão,45,78.0,2009
398,Ouagadougou,Portuguese,União de Leiria,07-10-88,1.83,Issouf Ouattara,BFA,88.0,F,Étoile Filante Ouagadougou,46,70.0,2009
399,Yverdon-les-Bains,Portuguese,União de Leiria,08-03-91,1.95,Mika,POR,91.0,G,None,47,90.0,2009
400,Porto Alegre,Portuguese,União de Leiria,25-11-83,1.86,Cássio,BRA,99.0,F,Nacional [POR],48,80.0,2009
401,Vitória,Portuguese,Vitória Guimarães,26-12-75,1.84,Nilson,BRA,1.0,G,Náutico,1,83.0,2009
402,Salvador da Bahia,Portuguese,Vitória Guimarães,06-02-79,1.91,Valdomiro,BRA,5.0,D,Ajman Club,5,89.0,2009
403,Barcelos,Portuguese,Vitória Guimarães,06-03-77,1.68,Carlitos,POR,7.0,F,Belenenses,7,66.0,2009
404,Beja,Portuguese,Vitória Guimarães,06-06-86,1.8,Tiago Targino,POR,8.0,F,None,8,67.0,2009
405,Linhares,Portuguese,Vitória Guimarães,29-07-78,1.9,Roberto,BRA,9.0,F,Varzim,9,86.0,2009
406,Coimbra,Portuguese,Vitória Guimarães,25-11-77,1.68,Nuno Assis,POR,10.0,M,Benfica,10,63.0,2009
407,Itabira,Portuguese,Vitória Guimarães,29-12-89,1.82,Renan Oliveira,BRA,11.0,M,Atlético Mineiro,11,72.0,2009
408,Vila Nova de Gaia,Portuguese,Vitória Guimarães,31-10-83,1.78,Jorge Gonçalves,POR,13.0,F,Racing Santander,13,82.0,2009
409,Vila Nova de Famalicão,Portuguese,Vitória Guimarães,08-01-92,1.87,Paulo Oliveira,POR,15.0,D,None,15,78.0,2009
410,Viseu,Portuguese,Vitória Guimarães,16-11-91,1.83,Cláudio Ramos,POR,16.0,G,None,16,83.0,2009
411,Seia,Portuguese,Vitória Guimarães,15-11-83,1.75,Rui Miguel,POR,17.0,M,Zagłębie Lubin,17,70.0,2009
412,Urgeses,Portuguese,Vitória Guimarães,19-08-81,1.86,Moreno,POR,18.0,M,Caçadores das Taipas,18,81.0,2009
413,Paris,Portuguese,Vitória Guimarães,19-07-79,1.78,Yves Desmarets,FRA,20.0,M,Les Lilas,20,72.0,2009
414,Curitiba,Portuguese,Vitória Guimarães,09-03-84,1.85,Gustavo,BRA,22.0,D,Atlético Paranaense,22,84.0,2009
415,Póvoa de Varzim,Portuguese,Vitória Guimarães,17-03-81,1.82,Carlos Milhazes,POR,25.0,M,FC Timişoara,25,72.0,2009
416,Ribeira de Pena,Portuguese,Vitória Guimarães,03-10-76,1.87,Flávio Meireles,POR,26.0,M,Moreirense,26,88.0,2009
417,Guimarães,Portuguese,Vitória Guimarães,24-05-83,1.8,Custódio,POR,27.0,M,Dynamo Moscow,27,80.0,2009
418,Mineiros,Portuguese,Vitória Guimarães,09-10-81,1.72,Andrezinho,BRA,31.0,D,Vila Nova,31,67.0,2009
419,Rio Branco do Sul,Portuguese,Vitória Guimarães,11-01-89,1.84,Leandro Silva,BRA,34.0,D,Coritiba,34,82.0,2009
420,Vizela,Portuguese,Vitória Guimarães,27-01-91,,Tiago,POR,37.0,F,None,37,,2009
421,Curitiba,Portuguese,Vitória Guimarães,08-07-86,1.77,Marquinho,BRA,39.0,F,J. Malucelli,39,74.0,2009
422,Santa Maria Feira,Portuguese,Vitória Guimarães,06-12-82,1.92,Serginho,POR,52.0,G,Lourosa,41,85.0,2009
423,Guimarães,Portuguese,Vitória Guimarães,06-09-79,1.69,Alex,POR,79.0,D,Wolfsburg,42,69.0,2009
424,Chaves,Portuguese,Vitória Guimarães,18-08-80,1.79,João Alves,POR,80.0,M,Sporting CP,43,72.0,2009
425,Faro,Portuguese,Vitória Guimarães,02-05-82,1.7,Fábio Felício,POR,81.0,F,Rubin Kazan,44,60.0,2009
426,Alvorada,Portuguese,Vitória Guimarães,01-05-86,1.83,Bruno Teles,BRA,98.0,D,Grêmio,45,78.0,2009
427,Ponta Grossa,Portuguese,Vitória Guimarães,30-01-86,1.86,Douglas,BRA,99.0,F,América Mineiro,46,83.0,2009
428,Santo Ildefonso,Portuguese,Vitória Setúbal,15-02-79,1.91,Matos,POR,1.0,G,Varzim,1,91.0,2009
429,Enghien-les-Bains,Portuguese,Vitória Setúbal,08-03-86,1.85,Aurélien Collin,FRA,2.0,D,Wrexham,2,77.0,2009
430,Lisbon,Portuguese,Vitória Setúbal,03-10-89,1.76,Ruben Lima,POR,3.0,D,Benfica,3,72.0,2009
431,Abidjan,Portuguese,Vitória Setúbal,27-12-83,1.82,Marco André Zoro,CIV,4.0,D,Benfica,4,75.0,2009
432,Łódź,Portuguese,Vitória Setúbal,05-05-82,1.91,Przemysław Kaźmierczak,POL,5.0,M,FC Porto,5,79.0,2009
433,Setúbal,Portuguese,Vitória Setúbal,04-02-77,1.82,Sandro,CPV,6.0,M,FC Porto,6,82.0,2009
434,Sarilhos Pequenos,Portuguese,Vitória Setúbal,12-03-89,1.84,Regula,POR,8.0,M,None,8,71.0,2009
435,Paredes,Portuguese,Vitória Setúbal,25-05-87,1.72,Hélder Barbosa,POR,10.0,M,FC Porto,10,67.0,2009
436,Setúbal,Portuguese,Vitória Setúbal,22-10-75,1.76,Bruno Ribeiro,POR,11.0,M,Santa Clara,11,78.0,2009
437,Alcácer do Sal,Portuguese,Vitória Setúbal,24-07-90,1.78,Filipe Brigues,POR,13.0,D,None,13,72.0,2009
438,Bamako,Portuguese,Vitória Setúbal,16-05-87,1.88,Mamadou Djikiné,MLI,14.0,M,Sporting Covilhã,14,82.0,2009
439,Coimbra,Portuguese,Vitória Setúbal,09-07-78,1.84,Nuno Santos,POR,17.0,G,Vitória Guimarães,17,80.0,2009
440,Guimarães,Portuguese,Vitória Setúbal,04-12-79,1.78,Lourenço,POR,18.0,M,Beira-Mar,18,78.0,2009
441,Dakar,Portuguese,Vitória Setúbal,30-11-89,1.94,Adama  François,SEN,19.0,D,Boavista,19,80.0,2009
442,Vila Nova de Gaia,Portuguese,Vitória Setúbal,05-10-89,1.92,André Pinto,POR,22.0,D,FC Porto,22,85.0,2009
443,Lisbon,Portuguese,Vitória Setúbal,25-11-82,1.73,Luís Carlos,POR,23.0,M,Estoril,23,65.0,2009
444,Viana do Castelo,Portuguese,Vitória Setúbal,12-12-86,1.87,Mário Felgueiras,POR,24.0,G,Sporting Braga,24,84.0,2009
445,Hussein Dey,Portuguese,Vitória Setúbal,18-07-84,1.87,Kheireddine Zarabi,ALG,26.0,D,Belenenses,26,79.0,2009
446,Fafe,Portuguese,Vitória Setúbal,05-10-84,1.79,Bruno Monteiro,POR,27.0,M,Boavista,27,67.0,2009
447,Penafiel,Portuguese,Vitória Setúbal,23-04-90,1.81,Rui Fonte,POR,28.0,F,Sporting CP,28,73.0,2009
448,Lourosa,Portuguese,Vitória Setúbal,07-01-90,1.84,Ivo  Pinto,POR,30.0,D,FC Porto,30,73.0,2009
449,Porto,Portuguese,Vitória Setúbal,26-09-75,1.83,Ricardo Silva,POR,33.0,D,Shinnik,33,79.0,2009
450,Mairum,Portuguese,Vitória Setúbal,23-02-81,1.81,Ney Santos,BRA,68.0,D,Sporting Braga,41,81.0,2009
451,Lisbon,Portuguese,Vitória Setúbal,31-12-79,1.76,Neca,POR,79.0,M,Ankaraspor,42,72.0,2009
452,Campinas,Portuguese,Vitória Setúbal,19-01-87,1.85,Henrique,BRA,91.0,F,Corinthians,43,81.0,2009
453,Dakar,Portuguese,Vitória Setúbal,29-04-83,1.88,Ladji Keita,SEN,99.0,F,AE  Paphos,44,84.0,2009
0,Phalsbourg,Portuguese,Académica,03-08-79,1.87,Romuald  Peiser,FRA,1.0,G,Naval,1,79.0,2010
1,Vila Franca de Xira,Portuguese,Académica,05-08-84,1.83,Amoreirinha,POR,2.0,D,CFR Cluj,2,83.0,2010
2,Santana do Livramento,Portuguese,Académica,04-12-80,1.81,Luiz Nunes,BRA,4.0,D,Juventude,4,83.0,2010
3,Salzburg,Portuguese,Académica,21-01-85,1.86,Markus Berger,AUT,5.0,D,SV Ried,5,82.0,2010
4,Quatar,Portuguese,Académica,12-02-78,1.83,Hugo Morais,POR,7.0,M,Leixões,7,81.0,2010
5,Dakar,Portuguese,Académica,02-12-85,1.8,Pape  Habib Sow,SEN,8.0,D,Châteauroux,8,76.0,2010
6,Utrera,Portuguese,Académica,27-11-86,1.83,Enrique  Carreño,ESP,9.0,F,Sevilla,9,80.0,2010
7,Colmar,Portuguese,Académica,31-03-87,1.76,Amaury Bischoff,POR,10.0,M,Arsenal,10,65.0,2010
8,Campos Belos,Portuguese,Académica,27-04-86,1.77,Laionel,BRA,11.0,F,Grêmio Anápolis,11,70.0,2010
9,Póvoa do Varzim,Portuguese,Académica,06-07-82,1.9,Ricardo,POR,12.0,G,Varzim,12,84.0,2010
10,Figueira da Foz,Portuguese,Académica,19-08-91,1.8,Paulo Grilo,POR,13.0,M,None,13,72.0,2010
11,Caniçal,Portuguese,Académica,19-03-82,1.75,Miguel Fidalgo,POR,14.0,F,Nacional [POR],14,72.0,2010
12,Santo Tirso,Portuguese,Académica,24-10-79,1.83,Orlando,POR,15.0,D,Freamunde,15,83.0,2010
13,Fissel,Portuguese,Académica,18-12-84,1.78,Modou Sougou,SEN,18.0,F,União de Leiria,18,68.0,2010
14,Vila do Conde,Portuguese,Académica,06-03-85,1.77,Pedrinho,POR,19.0,D,Varzim,19,73.0,2010
15,Bissau,Portuguese,Académica,22-12-87,1.88,Éder,POR,21.0,F,Tourizense,21,81.0,2010
16,Aveiro,Portuguese,Académica,23-09-84,1.76,Diogo Valente,POR,23.0,M,Sporting Braga,23,74.0,2010
17,Angoulême,Portuguese,Académica,15-03-89,1.75,Adrien Silva,POR,28.0,M,Sporting CP,28,75.0,2010
18,Mealhada,Portuguese,Académica,29-07-86,1.86,Barroca,POR,29.0,G,Tourizense,29,82.0,2010
19,Arouca,Portuguese,Académica,21-11-81,1.68,Pedro Costa,POR,30.0,D,Sporting Braga,30,70.0,2010
20,União dos Palmares,Portuguese,Académica,18-04-88,1.82,Diogo Melo,BRA,50.0,M,Portimonense,41,84.0,2010
21,Peniche,Portuguese,Académica,07-05-84,1.79,Hélder Cabral,POR,55.0,D,Vejle,42,72.0,2010
22,Prampram,Portuguese,Académica,21-02-90,1.79,David Addy,GHA,60.0,D,FC Porto,43,79.0,2010
23,Covilhã,Portuguese,Académica,23-11-87,1.81,Nuno Coelho,POR,66.0,M,FC Porto,44,73.0,2010
24,Curitiba,Portuguese,Académica,12-09-85,1.83,Diogo Gomes,BRA,85.0,M,J. Malucelli,45,76.0,2010
25,João Pessoa,Portuguese,Académica,01-01-88,1.84,Júnior Paraíba,BRA,88.0,M,Grêmio Anápolis,46,80.0,2010
26,Abidjan,Portuguese,Académica,29-11-91,1.77,Ibrahim Sissoko,CIV,91.0,M,None,47,71.0,2010
27,Rio de Janeiro,Portuguese,Beira-Mar,11-12-82,1.89,Paes,BRA,1.0,G,Avaí,1,87.0,2010
28,São Paulo,Portuguese,Beira-Mar,13-08-79,1.73,Danilo,BRA,2.0,D,Chaves,2,67.0,2010
29,Tours,Portuguese,Beira-Mar,02-03-88,1.88,Yohan Tavares,FRA,4.0,D,Le Mans,4,79.0,2010
30,Braga,Portuguese,Beira-Mar,11-08-76,1.82,Hugo,POR,5.0,D,Vitória Setúbal,5,78.0,2010
31,Lisbon,Portuguese,Beira-Mar,03-10-89,1.76,Ruben Lima,POR,6.0,D,Benfica,6,72.0,2010
32,Cacia,Portuguese,Beira-Mar,18-02-84,1.75,Artur,POR,7.0,M,None,7,69.0,2010
33,Pedras Rubras,Portuguese,Beira-Mar,08-07-90,1.76,Wilson Eduardo,POR,8.0,F,Sporting CP,8,72.0,2010
34,Machico,Portuguese,Beira-Mar,26-03-85,1.85,Élio,POR,9.0,F,Doxa Katokopia,9,73.0,2010
35,Paços de Brandão,Portuguese,Beira-Mar,02-06-92,1.79,Sérgio Oliveira,POR,10.0,M,FC Porto,10,71.0,2010
36,Tianjin,Portuguese,Beira-Mar,17-02-89,1.87,Wang Gang,CHN,11.0,F,Benfica,11,78.0,2010
37,São João da Madeira,Portuguese,Beira-Mar,23-12-81,1.87,Bruno Conceição,POR,12.0,G,Paços de Ferreira,12,88.0,2010
38,Vila Pouca de Aguiar,Portuguese,Beira-Mar,29-05-87,1.86,Rui Sampaio,POR,13.0,M,Penafiel,13,75.0,2010
39,Santarém,Portuguese,Beira-Mar,11-06-89,1.88,Jaime,POR,14.0,D,None,14,80.0,2010
40,Penafiel,Portuguese,Beira-Mar,23-10-83,1.77,Pedro Moreira,POR,18.0,D,Penafiel,18,72.0,2010
41,Aveiro,Portuguese,Beira-Mar,02-04-88,1.85,Tiago Barros,POR,19.0,M,None,19,80.0,2010
42,Tripoli,Portuguese,Beira-Mar,26-04-83,1.88,Djamal Mahamat,LBY,20.0,M,Entente SSG,20,78.0,2010
43,Viseu,Portuguese,Beira-Mar,01-08-87,1.82,André Marques,POR,23.0,D,Sporting CP,23,78.0,2010
44,Mujães,Portuguese,Beira-Mar,05-07-80,1.76,Rui Rego,POR,24.0,G,Chaves,24,75.0,2010
45,Guararapes,Portuguese,Beira-Mar,20-09-91,1.84,Dudu,BRA,25.0,F,Corinthians Alagoano,25,76.0,2010
46,Batatais,Portuguese,Beira-Mar,19-06-86,1.86,Renan,BRA,28.0,M,Vitória Guimarães,28,82.0,2010
47,São Paulo,Portuguese,Beira-Mar,24-06-88,1.82,João Luiz,BRA,29.0,M,Marítimo,29,79.0,2010
48,Vitória,Portuguese,Beira-Mar,26-04-82,1.73,Leandro Tatu,BRA,30.0,F,Santa  Clara,30,77.0,2010
49,Agona Swedru,Portuguese,Beira-Mar,11-01-90,1.7,Ishmael Yartey,GHA,32.0,M,Benfica,32,67.0,2010
50,Matosinhos,Portuguese,Beira-Mar,18-11-82,1.86,Ricardo Rocha,POR,33.0,D,Chaves,33,81.0,2010
51,Porto,Portuguese,Benfica,20-03-82,1.84,José Moreira,POR,1.0,G,None,1,80.0,2010
52,Rio de Janeiro,Portuguese,Benfica,21-02-90,1.8,Airton,BRA,2.0,M,Flamengo,2,77.0,2010
53,Amparo,Portuguese,Benfica,13-02-81,1.93,Luisão,BRA,4.0,D,Cruzeiro,4,95.0,2010
54,Lisbon,Portuguese,Benfica,27-01-85,1.78,Ruben Amorim,POR,5.0,M,Belenenses,5,73.0,2010
55,Murcia,Portuguese,Benfica,08-02-87,1.86,Javi García,ESP,6.0,M,Real Madrid,6,78.0,2010
56,Campo 9,Portuguese,Benfica,20-05-83,1.93,Óscar Cardozo,PAR,7.0,F,Newell's Old Boys,7,87.0,2010
57,Avellaneda,Portuguese,Benfica,13-05-90,1.73,Eduardo  Salvio,ARG,8.0,F,Atlético  Madrid,8,76.0,2010
58,Luanda,Portuguese,Benfica,18-03-82,1.78,Pedro Mantorras,ANG,9.0,F,Alverca,9,77.0,2010
59,Rio Cuarto,Portuguese,Benfica,03-11-79,1.7,Pablo Aimar,ARG,10.0,M,Zaragoza,10,68.0,2010
60,Villa María,Portuguese,Benfica,15-07-88,1.82,Franco  Jara,ARG,11.0,F,Arsenal [ARG],11,77.0,2010
61,Madrid,Portuguese,Benfica,10-02-86,1.88,Roberto,ESP,12.0,G,Atlético Madrid,12,82.0,2010
62,Guaramirim,Portuguese,Benfica,02-09-86,1.9,Júlio César,BRA,13.0,G,Belenenses,13,85.0,2010
63,Montevideo,Portuguese,Benfica,08-06-84,1.73,Maximiliano Pereira,URU,14.0,D,Defensor Sporting,14,70.0,2010
64,Odivelas,Portuguese,Benfica,30-03-91,1.93,Roderick Miranda,POR,15.0,D,None,15,85.0,2010
65,Goiânia,Portuguese,Benfica,20-01-88,1.85,Felipe Menezes,BRA,16.0,M,Goiás,16,76.0,2010
66,Lisbon,Portuguese,Benfica,29-04-82,1.72,Carlos Martins,POR,17.0,M,Recreativo Huelva,17,72.0,2010
67,Vila do Conde,Portuguese,Benfica,11-03-88,1.78,Fábio Coentrão,POR,18.0,D,Rio Ave,18,66.0,2010
68,Santo André,Portuguese,Benfica,06-08-80,1.83,Weldon,BRA,19.0,F,Sport Recife,19,77.0,2010
69,San Martín,Portuguese,Benfica,23-02-88,1.73,Nicolás Gaitán,ARG,20.0,M,Boca Juniors,20,67.0,2010
70,Amarante,Portuguese,Benfica,05-07-76,1.81,Nuno Gomes,POR,21.0,F,Fiorentina,21,74.0,2010
71,Cantanhede,Portuguese,Benfica,14-06-79,1.77,Luís Filipe,POR,22.0,D,Sporting Braga,22,75.0,2010
72,Montreuil,Portuguese,Benfica,12-04-91,1.82,Lionel Carole,FRA,24.0,D,Nantes,24,79.0,2010
73,Guimarães,Portuguese,Benfica,12-05-80,1.82,César Peixoto,POR,25.0,M,Sporting Braga,25,73.0,2010
74,Alegrete,Portuguese,Benfica,23-08-89,1.85,Sidnei,BRA,27.0,D,Internacional,27,80.0,2010
75,Capital  Federal,Portuguese,Benfica,26-10-87,1.68,José  Luis Fernández,ARG,28.0,M,Racing Club,28,67.0,2010
76,Bajo Belgrano,Portuguese,Benfica,11-12-81,1.68,Javier Saviola,ARG,30.0,F,Real Madrid,30,61.0,2010
77,Barra Mansa,Portuguese,Benfica,12-01-89,1.85,Alan Kardec,BRA,31.0,F,Vasco da Gama,31,78.0,2010
78,Florianópolis,Portuguese,Benfica,29-03-86,1.92,Jardel,BRA,33.0,D,Desportivo Brasil,33,85.0,2010
79,Santa Cruz,Portuguese,Marítimo,28-11-84,1.91,Marcelo  Boeck,BRA,1.0,G,Internacional,1,83.0,2010
80,Montes Claros,Portuguese,Marítimo,11-08-80,1.75,Alonso,BRA,2.0,D,Nacional [POR],2,72.0,2010
81,Recife,Portuguese,Marítimo,10-07-83,1.86,Robson,BRA,3.0,D,Vitória Setúbal,3,80.0,2010
82,Lisbon,Portuguese,Marítimo,16-09-79,1.75,Ricardo Esteves,POR,6.0,D,FC Seoul,6,68.0,2010
83,Curitiba,Portuguese,Marítimo,08-07-86,1.77,Marquinho,BRA,7.0,F,Vitória Guimarães,7,74.0,2010
84,Goiâna,Portuguese,Marítimo,18-01-85,1.77,Roberto,BRA,8.0,M,Celta Vigo,8,75.0,2010
85,Dakar,Portuguese,Marítimo,05-01-88,1.85,Baba Diawara,SEN,9.0,F,Jeanne d'Arc,9,79.0,2010
86,Estância Velha,Portuguese,Marítimo,02-05-90,1.87,Kléber,BRA,10.0,F,Atlético Mineiro,10,79.0,2010
87,Vila do Conde,Portuguese,Marítimo,08-05-87,1.9,Marafona,POR,12.0,G,Varzim,12,86.0,2010
88,Funchal,Portuguese,Marítimo,03-10-80,1.75,Fernando Silva,POR,14.0,D,None,14,70.0,2010
89,Troyes,Portuguese,Marítimo,03-01-89,1.85,Dylan Duventru,FRA,15.0,M,Sochaux,15,76.0,2010
90,Montreuil,Portuguese,Marítimo,09-06-87,1.85,Valentin  Roberge,FRA,16.0,D,Aris,16,73.0,2010
91,Luanda,Portuguese,Marítimo,30-05-87,1.75,Djalma,ANG,17.0,M,Alverca,17,72.0,2010
92,Funchal,Portuguese,Marítimo,27-08-81,1.78,Luís Olim,POR,18.0,M,None,18,78.0,2010
93,Funchal,Portuguese,Marítimo,08-03-79,1.74,Briguel,POR,21.0,D,None,21,70.0,2010
94,Belo Horizonte,Portuguese,Marítimo,21-04-87,1.75,Tchô,BRA,23.0,M,Atlético Mineiro,23,70.0,2010
95,São Gonçalo,Portuguese,Marítimo,01-11-80,1.86,Peçanha,BRA,24.0,G,Thrasivoulos,24,79.0,2010
96,Belo Horizonte,Portuguese,Marítimo,11-08-84,1.78,Rafael Miranda,BRA,25.0,M,Atlético Mineiro,25,75.0,2010
97,Ilha do Sal,Portuguese,Marítimo,14-11-88,1.74,Héldon,CPV,26.0,F,Fátima,26,68.0,2010
98,Campina Grande,Portuguese,Marítimo,20-10-82,1.8,Luciano Amaral,BRA,27.0,D,Villa Rio,27,71.0,2010
99,Aveiro,Portuguese,Marítimo,07-07-82,1.85,Edinho,POR,28.0,F,Málaga,28,74.0,2010
100,Ceres,Portuguese,Marítimo,06-11-85,1.74,Danilo Dias,BRA,30.0,F,Ipatinga,30,64.0,2010
101,Contagem,Portuguese,Marítimo,14-06-89,1.85,Fidelis,BRA,31.0,F,None,31,77.0,2010
102,Bissau,Portuguese,Marítimo,18-12-88,1.84,Sami,GNB,35.0,F,Desportivo das Aves,35,78.0,2010
103,São Vicente,Portuguese,Marítimo,01-01-91,1.82,Edivândio,CPV,40.0,F,Batuque,40,76.0,2010
104,Campinas,Portuguese,Marítimo,10-03-89,1.89,Igor,BRA,43.0,D,Internacional,41,78.0,2010
105,Bilac,Portuguese,Marítimo,21-04-86,1.84,João Guilherme,BRA,44.0,D,Internacional,42,76.0,2010
106,Johannesburg,Portuguese,Marítimo,11-11-91,1.78,Sérgio Marakis,POR,49.0,M,Oeiras,43,76.0,2010
107,Funchal,Portuguese,Marítimo,10-06-89,1.78,Luís Carlos,POR,50.0,G,None,44,73.0,2010
108,Funchal,Portuguese,Marítimo,28-02-88,1.75,João Diogo,POR,51.0,D,None,45,66.0,2010
109,Vieira do Minho,Portuguese,Marítimo,13-01-89,1.79,Romeu Ribeiro,POR,52.0,M,Benfica,46,69.0,2010
110,São Vicente,Portuguese,Marítimo,21-04-86,1.72,Sidnei,CPV,54.0,F,None,47,66.0,2010
111,Funchal,Portuguese,Marítimo,31-05-89,1.82,Igor Pita,POR,56.0,D,Doxa Katokopia,48,74.0,2010
112,Paris,Portuguese,Marítimo,08-09-81,1.7,Selim Benachour,TUN,81.0,M,Málaga,49,73.0,2010
113,São Paulo,Portuguese,Nacional,05-05-81,1.84,Rafael Bracali,BRA,1.0,G,Paulista,1,76.0,2010
114,Lisbon,Portuguese,Nacional,30-11-77,1.76,Bruno Patacas,POR,2.0,D,Campomaiorense,2,73.0,2010
115,São Paulo,Portuguese,Nacional,07-08-87,1.89,Felipe Lopes,BRA,3.0,D,Anderlecht,3,76.0,2010
116,Naice,Portuguese,Nacional,18-08-84,1.75,Danijel Stojanović,CRO,5.0,D,Zrinjski Mostar,5,71.0,2010
117,Belgrade,Portuguese,Nacional,29-07-83,1.84,Ivan Todorović,SRB,6.0,M,KamAZ,6,76.0,2010
118,Maribor,Portuguese,Nacional,05-07-88,1.77,Rene Mihelič,SVN,7.0,M,Maribor,7,70.0,2010
119,Maribor,Portuguese,Nacional,01-01-89,1.81,Dejan Skolnik,SVN,8.0,M,Maribor,8,73.0,2010
120,Barcelos,Portuguese,Nacional,26-05-88,1.88,Orlando Sá,POR,9.0,F,FC Porto,9,85.0,2010
121,São Paulo,Portuguese,Nacional,08-04-80,1.8,Thiago Gentil,BRA,10.0,F,Coritiba,10,69.0,2010
122,Sines,Portuguese,Nacional,19-08-85,1.78,Márcio Madeira,POR,11.0,M,Juventude Évora,11,73.0,2010
123,Nikić,Portuguese,Nacional,07-12-89,1.88,Vladan Giljen,MNE,12.0,G,Sutjeska Nikić,12,85.0,2010
124,Penafiel,Portuguese,Nacional,17-02-83,1.81,Bruno Amaro,POR,13.0,M,Penafiel,13,76.0,2010
125,Sarajevo,Portuguese,Nacional,11-01-89,1.84,Darko Bodul,CRO,14.0,F,Ajax,14,78.0,2010
126,Pato Branco,Portuguese,Nacional,26-09-85,1.89,Pedro Oldoni,BRA,18.0,F,Atlético Paranaense,18,87.0,2010
127,Torres Vedras,Portuguese,Nacional,06-01-84,1.82,Anselmo,POR,19.0,F,Estrela da Amadora,19,75.0,2010
128,Luanda,Portuguese,Nacional,19-06-84,1.74,Mateus,ANG,20.0,F,Boavista,20,72.0,2010
129,Cachoeira de Macacu,Portuguese,Nacional,17-08-84,1.73,Claudemir,BRA,22.0,D,América-RJ,22,72.0,2010
130,Beja,Portuguese,Nacional,17-08-88,1.81,João Aurélio,POR,23.0,M,Penalva,23,75.0,2010
131,Porto Alegre,Portuguese,Nacional,05-04-85,1.72,Diego,BRA,29.0,F,Marília,29,69.0,2010
132,Câmara de Lobos,Portuguese,Nacional,14-04-87,1.8,Edgar Costa,POR,31.0,F,União da Madeira,31,72.0,2010
133,São Paulo,Portuguese,Nacional,14-01-87,1.78,Arthur Henrique,BRA,32.0,D,Grêmio Prudente,32,74.0,2010
134,São Paulo,Portuguese,Nacional,09-01-81,1.86,Danielson,BRA,33.0,D,Paços de Ferreira,33,75.0,2010
135,Podgorica,Portuguese,Nacional,22-02-90,1.82,arko Tomaević,MNE,44.0,D,None,41,70.0,2010
136,Belo Horizonte,Portuguese,Nacional,26-03-87,1.87,Elisson,BRA,50.0,G,Cruzeiro,42,85.0,2010
