,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
322,Kiev,German,FSV Mainz 05,05-01-91,1.68,Eugen Gopko,GER,5,D,None,5,65,2010
323,Villingen- Schwenningen,German,FSV Mainz 05,14-04-84,1.8,Marco Caligiuri,GER,6,M,Greuther Fürth,6,75,2010
324,Sosnowiec,German,FSV Mainz 05,17-03-86,1.83,Eugen  Polanski,GER,7,M,Getafe,7,73,2010
325,Koice,German,FSV Mainz 05,16-09-80,1.81,Radoslav  Zabavnik,SVK,8,D,Terek Grozny,8,77,2010
326,Düsseldorf,German,FSV Mainz 05,28-05-86,1.82,Sami Allagui,TUN,9,F,Greuther Fürth,9,77,2010
327,Tábor,German,FSV Mainz 05,13-10-78,1.82,Jan imák,CZE,10,M,Stuttgart,10,76,2010
328,Ludwigshafen,German,FSV Mainz 05,06-11-90,1.75,Andre Schürrle,GER,14,F,None,14,63,2010
329,Frankfurt  am Main,German,FSV Mainz 05,01-10-90,1.93,Jan Kirchhoff,GER,15,D,Eintracht Frankfurt II,15,78,2010
330,Rosenheim,German,FSV Mainz 05,10-03-82,1.79,Florian Heller,GER,16,M,Erzgebirge Aue,16,75,2010
331,Erkelenz,German,FSV Mainz 05,18-09-90,1.74,Lewis Holtby,GER,18,F,Schalke,18,66,2010
332,Manizales,German,FSV Mainz 05,04-08-80,1.78,Elkin Soto,COL,19,M,Barcelona [ECU],19,71,2010
333,Trnava,German,FSV Mainz 05,21-06-76,1.89,Miroslav  Karhan,SVK,21,M,Wolfsburg,21,88,2010
334,Pitten,German,FSV Mainz 05,07-04-86,1.86,Christian Fuchs,AUT,22,D,Bochum,22,80,2010
335,Cologne,German,FSV Mainz 05,17-12-89,1.83,Marcel Risse,GER,23,M,Bayer Leverkusen,23,78,2010
336,Budapest,German,FSV Mainz 05,29-04-79,1.82,Zsolt Löw,HUN,24,D,1899 Hoffenheim,24,79,2010
337,Eisenstadt,German,FSV Mainz 05,15-10-83,1.83,Andreas Ivanschitz,AUT,25,M,Panathinaikos,25,79,2010
338,Bochum,German,FSV Mainz 05,24-10-86,1.88,Niko Bungert,GER,26,D,Kickers Offenbach,26,68,2010
339,Budapest,German,FSV Mainz 05,09-12-87,1.93,Ádám Szalai,HUN,28,F,Real Madrid B,28,80,2010
340,Marl,German,FSV Mainz 05,11-01-80,1.9,Christian  Wetklo,GER,29,G,RW Essen,29,90,2010
341,Frankfurt am Main,German,FSV Mainz 05,30-05-78,1.93,Heinz Müller,GER,33,G,Barnsley,33,88,2010
342,Sarajevo,German,FSV Mainz 05,21-02-91,1.93,Petar Sliković,CRO,35,F,None,35,88,2010
343,Kędzierzyn-Koźle,German,1.FC Nürnberg,30-01-79,1.9,Raphael  Schäfer,GER,1,G,Stuttgart,1,86,2010
344,Diest,German,1.FC Nürnberg,11-12-76,1.86,Timmy Simons,BEL,2,M,PSV Eindhoven,2,79,2010
345,Härnösand,German,1.FC Nürnberg,15-09-82,1.9,Per Nilsson,SWE,3,D,1899 Hoffenheim,3,87,2010
346,Leninabad,German,1.FC Nürnberg,12-06-82,1.82,Andreas Wolf,GER,5,D,SpVgg Ansbach,5,82,2010
347,Nürtingen,German,1.FC Nürnberg,04-03-87,1.86,Dominic Maroh,GER,6,D,Reutlingen,6,83,2010
348,Roth,German,1.FC Nürnberg,01-01-84,1.85,Christian  Eigler,GER,8,F,Arminia Bielefeld,8,83,2010
349,Gnjilane,German,1.FC Nürnberg,29-11-83,1.78,Albert Bunjaku,SUI,10,F,RW Erfurt,10,77,2010
350,ilina,German,1.FC Nürnberg,02-09-77,1.83,Marek Mintal,SVK,11,M,MSK ilina,11,78,2010
351,Rostock,German,1.FC Nürnberg,04-03-77,1.92,Daniel Klewer,GER,12,G,Hansa Rostock,12,87,2010
352,Cologne,German,1.FC Nürnberg,22-01-88,1.93,Jens Hegeler,GER,13,D,Bayer Leverkusen,13,80,2010
353,Bratislava,German,1.FC Nürnberg,08-03-91,1.78,Robert Mak,SVK,14,M,Manchester C,14,71,2010
354,Ludwigshafen,German,1.FC Nürnberg,03-08-91,1.88,Christoph Sauter,GER,15,M,Mainz II,15,78,2010
355,Karaganda,German,1.FC Nürnberg,24-07-86,1.73,Juri Judt,GER,16,M,Greuther Fürth,16,68,2010
356,Saarbrücken,German,1.FC Nürnberg,14-10-86,1.81,Mike Frantz,GER,17,F,Saarbrücken,17,76,2010
357,Beersheba,German,1.FC Nürnberg,01-09-88,1.7,Almog Cohen,ISR,18,M,Maccabi Netanya,18,65,2010
358,Prangins,German,1.FC Nürnberg,13-01-92,1.8,Nassim Ben Khalifa,SUI,19,F,Wolfsburg,19,69,2010
359,Berlin,German,1.FC Nürnberg,26-02-86,1.81,Pascal Bieler,GER,20,D,Hertha Berlin,20,73,2010
360,Gelsenkirchen,German,1.FC Nürnberg,24-10-90,1.8,İlkay Gündogan,GER,22,M,Bochum,22,70,2010
361,Backnang,German,1.FC Nürnberg,13-02-89,1.86,Julian Schieber,GER,23,F,Stuttgart,23,83,2010
362,Göttingen,German,1.FC Nürnberg,17-10-81,1.88,Timo Ochs,GER,24,G,Hertha Berlin,24,86,2010
363,Olivos,German,1.FC Nürnberg,24-02-83,1.78,Javier  Pinola,ARG,25,D,Atlético  Madrid,25,78,2010
364,Frankfurt am Main,German,1.FC Nürnberg,29-03-90,1.86,Timmy Chandler,USA,26,D,Eintracht Frankfurt,26,83,2010
365,Memmingen,German,1.FC Nürnberg,07-01-93,1.73,Markus Mendler,GER,27,M,None,27,67,2010
366,Karachi,German,1.FC Nürnberg,06-06-87,1.88,Rubin Okotie,AUT,29,F,Austria Vienna,29,84,2010
367,Erlangen,German,1.FC Nürnberg,15-09-86,1.89,Alexander Stephan,GER,30,G,None,30,81,2010
368,Nuremburg,German,1.FC Nürnberg,04-11-92,1.71,Julian Wießmeier,GER,31,F,None,31,66,2010
369,Erlangen,German,1.FC Nürnberg,12-01-91,1.9,Daniel Batz,GER,32,G,None,32,86,2010
370,Munich,German,1.FC Nürnberg,25-03-90,1.8,Mehmet Ekici,GER,37,M,Bayern Munich,37,70,2010
371,Wadern,German,1.FC Nürnberg,06-03-89,1.94,Philipp Wollscheid,GER,38,D,Saarbrücken,38,84,2010
372,Filderstadt,German,1.FC Nürnberg,26-01-92,1.79,Marvin Plattenhardt,GER,40,D,Reutlingen,40,73,2010
373,Hamburg,German,St Pauli,20-12-84,1.99,Benedikt  Pliquett,GER,1,G,Lübeck,1,92,2010
374,Ellwangen,German,St Pauli,03-03-81,1.78,Florian Lechner,GER,2,D,Stuttgart II,2,78,2010
375,Hamburg,German,St Pauli,29-02-80,1.82,Hauke Brückner,GER,3,M,Holstein Kiel,3,77,2010
376,Böblingen,German,St Pauli,19-03-80,1.8,Fabio Morena,GER,4,D,Alicante,4,76,2010
377,Callao,German,St Pauli,10-07-89,1.85,Carlos Zambrano,PER,5,D,Schalke,5,77,2010
378,Bergisch Gladbach,German,St Pauli,12-01-89,1.84,Bastian Oczipka,GER,6,D,Bayer Leverkusen II,6,81,2010
379,Bad Oldesloe,German,St Pauli,28-08-87,1.82,Rouwen Hennings,GER,7,F,Hamburg,7,84,2010
380,Oldenburg,German,St Pauli,21-08-79,1.88,Florian Bruns,GER,8,M,Alemannia Aachen,8,82,2010
381,Essen,German,St Pauli,04-01-78,1.91,Marius Ebbers,GER,9,F,Alemannia Aachen,9,87,2010
382,Accra,German,St Pauli,12-11-84,1.76,Charles Takyi,GER,10,M,Greuther Fürth,10,72,2010
383,Sighişoara,German,St Pauli,02-09-83,1.9,Ralph Gunesch,GER,11,D,Mainz,11,83,2010
384,Esens,German,St Pauli,26-08-77,1.83,Timo Schultz,GER,12,M,Holstein Kiel II,12,75,2010
385,Mampong,German,St Pauli,03-10-78,1.8,Gerald  Asamoah,GER,13,M,Schalke,13,85,2010
386,Nuremberg,German,St Pauli,23-03-83,1.9,Marcel Eger,GER,14,D,Feucht,14,85,2010
387,Augsburg,German,St Pauli,01-04-81,1.86,Markus Thorandt,GER,16,M,1860 Munich,16,82,2010
388,Bad Bramstedt,German,St Pauli,16-06-79,1.93,Fabian Boll,GER,17,M,Eintracht Norderstedt,17,87,2010
389,Reinbek,German,St Pauli,19-03-88,1.8,Max Kruse,GER,18,M,Werder Bremen,18,77,2010
390,Wuppertal,German,St Pauli,24-06-90,1.84,Richard Sukuta-Pasu,GER,19,F,Bayer Leverkusen,19,79,2010
391,Ulm,German,St Pauli,28-05-83,1.79,Mathias Lehmann,GER,20,M,Alemannia Aachen,20,74,2010
392,Kiel,German,St Pauli,07-02-87,1.75,Fin Bartels,GER,22,M,Hansa Rostock,22,65,2010
393,Düren,German,St Pauli,09-07-89,1.76,Deniz  Naki,GER,23,F,Bayer Leverkusen II,23,68,2010
394,Heidelberg,German,St Pauli,03-09-80,1.84,Carsten Rothenbach,GER,24,D,Karlsruhe,24,82,2010
395,Goslar,German,St Pauli,31-12-72,1.88,Mathias Hain,GER,25,G,Arminia Bielefeld,25,87,2010
396,Cologne,German,St Pauli,20-01-86,1.97,Thomas Kessler,GER,26,G,Köln,26,92,2010
397,Hamburg,German,St Pauli,06-08-86,1.8,Jan-Philipp  Kalla,GER,27,D,Hamburg,27,66,2010
398,Siegen,German,St Pauli,21-01-83,1.78,Moritz Volz,GER,28,D,Fulham,28,78,2010
399,Hamburg,German,St Pauli,11-07-89,1.85,Dennis Daube,GER,30,M,None,30,80,2010
400,,German,St Pauli,05-03-92,1.8,Deniz Herber,TUR,31,F,None,31,80,2010
401,,German,St Pauli,02-01-84,1.8,Matthias Hinzmann,GER,33,D,None,33,74,2010
402,Hamburg,German,St Pauli,28-07-89,1.96,Arvid Schenk,GER,34,G,Hansa Rostock II,34,85,2010
403,Hamburg,German,St Pauli,14-09-90,1.88,Petar Filipović,GER,35,M,None,35,81,2010
404,Gelsenkirchen,German,FC Schalke 04,27-03-86,1.92,Manuel Neuer,GER,1,G,None,1,90,2010
405,Tema,German,FC Schalke 04,28-06-76,1.78,Hans Sarpei,GHA,2,D,Bayer Leverkusen,2,71,2010
406,Valladolid,German,FC Schalke 04,02-09-89,1.76,Sergio Escudero,ESP,3,D,Murcia,3,65,2010
407,Haltern am See,German,FC Schalke 04,29-02-88,1.87,Benedikt Höwedes,GER,4,D,None,4,75,2010
408,Nice,German,FC Schalke 04,02-06-81,1.84,Nicolas Plestan,FRA,5,D,Lille,5,76,2010
409,Marl,German,FC Schalke 04,11-06-85,1.83,Tim Hoogland,GER,6,D,Mainz,6,78,2010
410,Madrid,German,FC Schalke 04,27-06-77,1.8,Raúl,ESP,7,F,Real  Madrid,7,68,2010
411,Wuhan,German,FC Schalke 04,24-03-87,1.78,Hao Junmin,CHN,8,M,Tianjin Teda,8,70,2010
412,São Paulo,German,FC Schalke 04,30-11-81,1.8,Edu,BRA,9,F,Suwon Samsung Bluewings,9,80,2010
413,Karaj,German,FC Schalke 04,08-11-78,1.85,Ali Karimi,IRN,10,M,Steel Azin,10,86,2010
414,Datteln,German,FC Schalke 04,23-01-87,1.78,Alexander  Baumjohann,GER,11,M,Bayern Munich,11,73,2010
415,Frankenberg,German,FC Schalke 04,22-11-80,1.79,Peer Kluge,GER,12,M,Nürnberg,12,68,2010
416,Hattingen,German,FC Schalke 04,13-10-88,1.84,Lukas Schmitz,GER,13,M,Bochum II,13,80,2010
417,Katerini,German,FC Schalke 04,23-02-92,1.83,Kyriakos  Papadopoulos,GRE,14,D,Olympiakos,14,78,2010
418,Serres,German,FC Schalke 04,09-02-80,1.9,Aggelos Charisteas,GRE,15,F,Arles-Avignon,15,82,2010
419,Lima,German,FC Schalke 04,28-10-84,1.78,Jefferson Farfán,PER,17,F,PSV Eindhoven,17,73,2010
420,Sanlúcar  de Barrameda,German,FC Schalke 04,29-06-86,1.73,José  Manuel Jurado,ESP,18,M,Atlético Madrid,18,72,2010
421,Lugano,German,FC Schalke 04,24-11-89,1.75,Mario Gavranović,SUI,19,F,Yverdon-Sport,19,68,2010
422,Agrinio,German,FC Schalke 04,14-04-88,1.74,Vasilis Pliatsikas,GRE,20,M,AEK,20,73,2010
423,Halten,German,FC Schalke 04,05-11-80,1.94,Christoph  Metzelder,GER,21,D,Real Madrid,21,84,2010
424,Shizuoka,German,FC Schalke 04,27-03-88,1.76,Atsuto Uchida,JPN,22,D,Kashima Antlers,22,62,2010
425,Paranavaí,German,FC Schalke 04,09-06-89,1.85,Danilo  Avelar,BRA,23,M,Karpaty Lviv,23,75,2010
426,Münster,German,FC Schalke 04,28-08-83,1.86,Christian  Pander,GER,24,D,Preußen  Münster,24,80,2010
427,Drempt,German,FC Schalke 04,12-08-83,1.86,Klaas Jan Huntelaar,NED,25,F,Milan,25,80,2010
428,Dej,German,FC Schalke 04,16-02-86,1.77,Ciprian Deac,ROU,27,F,CFR Cluj,27,70,2010
429,Birkesdorf,German,FC Schalke 04,27-01-90,1.86,Christoph Moritz,GER,28,M,Alemannia Aachen,28,73,2010
430,Karaganda,German,FC Schalke 04,12-06-88,1.83,Bogdan Müller,GER,29,F,Neckarelz,29,78,2010
431,Tbilisi,German,FC Schalke 04,18-10-90,1.76,Levan Kenia,GEO,30,M,Lokomotiv Tbilisi,30,70,2010
432,Gladbeck,German,FC Schalke 04,20-09-93,1.83,Julian Draxler,GER,31,M,None,31,68,2010
433,Bochum,German,FC Schalke 04,08-08-91,1.92,Joel Matip,CMR,32,D,Bochum,32,83,2010
434,Marl,German,FC Schalke 04,08-04-76,1.91,Mathias  Schober,GER,33,G,Hansa Rostock,33,94,2010
435,Ibbenbüren,German,FC Schalke 04,20-07-90,1.98,Lars Unnerstall,GER,36,G,Preußen  Münster,36,100,2010
436,Werne,German,FC Schalke 04,08-01-91,1.84,Marvin Pourie,GER,38,F,Liverpool,38,80,2010
437,Gelsenkirchen,German,FC Schalke 04,11-04-90,1.78,Marvin Pachan,GER,39,D,None,39,72,2010
438,Accra,German,FC Schalke 04,21-07-86,1.75,Anthony Annan,GHA,40,M,Rosenborg,40,68,2010
439,Schorndorf,German,VfB Stuttgart,03-08-88,1.92,Sven Ulreich,GER,1,G,None,1,84,2010
440,Basel,German,VfB Stuttgart,15-02-83,1.88,Philipp Degen,SUI,2,D,Liverpool,2,82,2010
441,Moio Civitella,German,VfB Stuttgart,30-07-83,1.8,Cristian Molinaro,ITA,3,D,Juventus,3,76,2010
442,Esslingen,German,VfB Stuttgart,24-04-87,1.86,Serdar Taşçı,GER,5,D,None,5,80,2010
443,Munich,German,VfB Stuttgart,26-02-86,1.88,Georg Niedermeier,GER,6,D,Bayern Munich,6,74,2010
444,Hamburg,German,VfB Stuttgart,10-06-87,1.85,Martin Harnik,AUT,7,F,Werder Bremen,7,73,2010
445,Berne,German,VfB Stuttgart,22-09-87,1.86,Zdravko  Kuzmanović,SRB,8,M,Fiorentina,8,72,2010
446,Bucharest,German,VfB Stuttgart,02-10-85,1.84,Ciprian Marica,ROU,9,F,Shakhtar Donetsk,9,78,2010
447,Nice,German,VfB Stuttgart,12-12-83,1.8,Johan  Audel,FRA,11,F,Valenciennes,11,73,2010
448,Pforzheim,German,VfB Stuttgart,13-10-83,1.89,Alexander Stolz,GER,12,G,Nöttingen,12,85,2010
449,Memmingen,German,VfB Stuttgart,12-04-89,1.82,Timo Gebhart,GER,13,M,1860 Munich,13,76,2010
450,Aalen,German,VfB Stuttgart,11-02-90,1.78,Patrick Funk,GER,14,M,Ulm,14,76,2010
451,Abidjan,German,VfB Stuttgart,02-04-83,1.66,Arthur Boka,CIV,15,D,Strasbourg,15,67,2010
452,Nancy,German,VfB Stuttgart,26-04-81,1.93,Mathieu Delpierre,FRA,17,D,Lille,17,86,2010
453,Santo André,German,VfB Stuttgart,27-03-81,1.79,Cacau,GER,18,F,Nürnberg,18,74,2010
454,Nürtingen,German,VfB Stuttgart,14-08-85,1.89,Christian  Gentner,GER,20,M,Wolfsburg,20,80,2010
455,Maassluis,German,VfB Stuttgart,28-12-81,1.83,Khalid Boulahrouz,NED,21,D,Chelsea,21,74,2010
456,Mittenberg,German,VfB Stuttgart,28-12-87,1.8,Matthias  Schwarz,GER,22,M,Ingolstadt,22,72,2010
457,Blicskastel,German,VfB Stuttgart,13-06-76,1.92,Marc  Ziegler,GER,23,G,Borussia Dortmund,23,89,2010
458,Conakry,German,VfB Stuttgart,25-04-88,1.81,Mamadou Bah,GUI,24,M,Strasbourg,24,75,2010
459,Conceição do Araguaia,German,VfB Stuttgart,16-11-81,1.72,Élson,BRA,25,M,Palmeiras,25,67,2010
460,Nürtingen,German,VfB Stuttgart,21-02-90,1.79,Daniel Didavi,GER,26,M,None,26,77,2010
461,Günzburg,German,VfB Stuttgart,02-11-88,1.71,Stefano Celozzi,GER,27,D,Karlsruhe,27,65,2010
462,Esztergom,German,VfB Stuttgart,15-03-81,1.7,Tamás Hajnal,HUN,28,M,Borussia Dortmund,28,68,2010
463,Moscow,German,VfB Stuttgart,08-11-83,1.88,Pavel Pogrebnyak,RUS,29,F,Zenit St Petersburg,29,91,2010
464,Hyogo,German,VfB Stuttgart,16-04-86,1.73,Shinji Okazaki,JPN,31,F,Shimizu S-Pulse,31,70,2010
465,Ingolstadt,German,VfB Stuttgart,01-09-87,1.8,Christian Träsch,GER,35,D,1860 Munich,35,73,2010
466,Reutlingen,German,VfB Stuttgart,08-11-88,1.85,Sven Schipplock,GER,36,F,Reutlingen,36,79,2010
467,Zvornik,German,VfB Stuttgart,24-01-90,1.85,Ermin Bičakčić,BIH,38,D,None,38,81,2010
468,Bergisch-Gladbach,German,Werder Bremen,17-12-81,1.93,Tim Wiese,GER,1,G,Kaiserslautern,1,91,2010
469,Gliwice,German,Werder Bremen,01-02-87,1.91,Sebastian  Boenisch,POL,2,D,Schalke,2,86,2010
470,Lahti,German,Werder Bremen,24-09-80,1.87,Petri Pasanen,FIN,3,D,Ajax,3,86,2010
471,Londrina,German,Werder Bremen,10-09-82,1.98,Naldo,BRA,4,D,Juventude,4,89,2010
472,Catanduva,German,Werder Bremen,24-06-87,1.79,Wesley,BRA,5,M,Santos,5,63,2010
473,Neubrandenburg,German,Werder Bremen,02-05-80,1.94,Tim Borowski,GER,6,M,Bayern Munich,6,85,2010
474,Vienna,German,Werder Bremen,19-04-89,1.92,Marko Arnautović,AUT,7,F,FC Twente,7,83,2010
475,Erfurt,German,Werder Bremen,07-12-80,1.83,Clemens Fritz,GER,8,D,Bayer  Leverkusen,8,81,2010
476,Huskvarna,German,Werder Bremen,05-09-88,1.9,Denni Avdić,SWE,9,F,IF Elfsborg,9,80,2010
477,Gradika,German,Werder Bremen,13-03-89,1.7,Marko Marin,GER,10,M,B Mönchengladbach,10,63,2010
478,Goslar,German,Werder Bremen,04-09-86,1.83,Aaron Hunt,GER,14,F,None,14,73,2010
479,Graz,German,Werder Bremen,21-06-87,1.94,Sebastian Prödl,AUT,15,D,Sturm Graz,15,85,2010
480,Chambray-Les-Tours,German,Werder Bremen,09-08-77,1.84,Mikaël Silvestre,FRA,16,D,Arsenal,16,82,2010
481,Tuzla,German,Werder Bremen,13-05-88,1.85,Said Huseinović,BIH,17,M,Sloboda Tuzla,17,80,2010
482,Greifswald,German,Werder Bremen,12-03-91,1.84,Felix Kroos,GER,18,F,Hansa Rostock,18,74,2010
483,Munich,German,Werder Bremen,29-11-87,1.94,Sandro  Wagner,GER,19,F,Duisburg,19,87,2010
484,Copenhagen,German,Werder Bremen,25-06-79,1.8,Daniel Jensen,DEN,20,M,Murcia,20,73,2010
485,Zehdenick,German,Werder Bremen,18-07-89,1.88,Sebastian Mielitz,GER,21,G,Energie Cottbus II,21,73,2010
486,Würselen,German,Werder Bremen,22-11-76,1.82,Torsten  Frings,GER,22,M,Bayern  Munich,22,80,2010
487,Lima,German,Werder Bremen,03-10-78,1.84,Claudio  Pizarro,PER,24,F,Chelsea,24,79,2010
488,São Paulo,German,Werder Bremen,07-04-86,1.9,Samuel,BRA,25,D,São Paulo,25,83,2010
489,Frankfurt am Main,German,Werder Bremen,04-08-88,1.91,Niklas Andersen,GER,27,D,RW Essen,27,78,2010
490,Delmenhorst,German,Werder Bremen,21-05-88,1.91,Kevin Schindler,GER,28,F,None,28,79,2010
491,Hannover,German,Werder Bremen,29-09-84,1.98,Per  Mertesacker,GER,29,D,Hannover 96,29,90,2010
492,Essen,German,Werder Bremen,09-03-91,1.78,Predrag Stevanović,SRB,31,M,Schalke,31,62,2010
493,Bafia,German,Werder Bremen,30-01-88,1.88,José Alex Ikeng,GER,32,M,Stuttgart II,32,85,2010
494,Willich,German,Werder Bremen,24-10-80,1.95,Christian  Vander,GER,33,G,Bochum,33,90,2010
495,Gera,German,Werder Bremen,11-03-92,1.83,Florian Trinks,GER,35,M,Carl Zeiss Jena,35,73,2010
496,Frechen,German,Werder Bremen,25-02-92,1.82,Lennart Thy,GER,36,F,JFV Norden,36,75,2010
497,Berlin,German,Werder Bremen,28-06-88,1.9,Leon Balogun,GER,37,D,Hannover 96,37,81,2010
498,Berlin,German,Werder Bremen,01-07-87,1.87,Dominik  Schmidt,GER,41,D,Tasmania Gropiusstadt,41,78,2010
499,Thedinghausen,German,Werder Bremen,15-03-90,1.9,Felix Wiedwald,GER,42,G,None,42,82,2010
500,Bocholt,German,Werder Bremen,26-09-90,1.84,Pascal Testroet,GER,43,F,Schalke II,43,76,2010
501,Zeven,German,Werder Bremen,03-03-89,1.74,Philipp  Bargfrede,GER,44,M,None,44,71,2010
502,Walsrode,German,Werder Bremen,28-01-90,1.8,Onur Ayık,TUR,46,F,None,45,77,2010
503,Zürich,German,VfL Wolfsburg,08-09-83,1.93,Diego Benaglio,SUI,1,G,Nacional [POR],1,83,2010
504,Bad  Oeynhausen,German,VfL Wolfsburg,29-05-79,1.85,Arne  Friedrich,GER,3,D,Hertha Berlin,3,76,2010
505,Aschaffenburg,German,VfL Wolfsburg,07-06-84,1.82,Marcel Schäfer,GER,4,D,1860 Munich,4,76,2010
506,Chungju,German,VfL Wolfsburg,27-02-89,1.83,Koo Ja-Cheol,KOR,5,M,Jeju U,5,75,2010
507,Sakarya,German,VfL Wolfsburg,16-01-82,1.82,Tuncay Şanlı,TUR,6,F,Stoke C,6,70,2010
508,Vitoria de Santo Antão,German,VfL Wolfsburg,19-07-79,1.69,Josué,BRA,7,M,São Paulo,7,63,2010
509,Hvidovre,German,VfL Wolfsburg,20-03-83,1.83,Thomas  Kahlenberg,DEN,8,M,Auxerre,8,72,2010
510,Castelo,German,VfL Wolfsburg,26-08-84,1.8,Cícero,BRA,11,M,Tombense,11,72,2010
511,Mülheim an der  Ruhr,German,VfL Wolfsburg,19-11-73,1.91,André Lenz,GER,12,G,1860 Munich,12,92,2010
512,Shizuoka,German,VfL Wolfsburg,18-01-84,1.77,Makoto Hasebe,JPN,13,M,Urawa Red Diamonds,13,65,2010
513,Nordenham,German,VfL Wolfsburg,23-03-92,1.85,Tolga  Ciğerci,GER,14,M,None,14,75,2010
514,Munich,German,VfL Wolfsburg,11-12-87,1.83,Fabian Johnson,GER,16,D,1860 Munich,16,70,2010
515,Braunschweig,German,VfL Wolfsburg,11-07-82,1.93,Alexander  Madlung,GER,17,D,Hertha Berlin,17,87,2010
516,Slavonski Brod,German,VfL Wolfsburg,21-05-86,1.86,Mario Mandukić,CRO,18,F,Dinamo Zagreb,18,76,2010
517,ilina,German,VfL Wolfsburg,30-10-86,1.76,Peter Pekarik,SVK,19,D,MK ilina,19,69,2010
518,Lahr,German,VfL Wolfsburg,23-03-83,1.74,Sascha Riether,GER,20,D,Freiburg,20,70,2010
519,Jundiaí,German,VfL Wolfsburg,02-04-79,1.89,Grafite,BRA,23,F,Le Mans,23,81,2010
520,Tehran,German,VfL Wolfsburg,05-07-86,1.81,Ashkan Dejagah,GER,24,F,Hertha Berlin,24,74,2010
521,Kinshasa,German,VfL Wolfsburg,22-11-85,1.85,Dieumerci Mbokani,COD,25,F,Monaco,25,75,2010
522,Rustavi,German,VfL Wolfsburg,18-01-92,1.77,Akaki Gogia,GER,27,M,None,27,73,2010
523,Ribeirão Preto,German,VfL Wolfsburg,28-02-85,1.74,Diego,BRA,28,M,Juventus,28,76,2010
524,Brno,German,VfL Wolfsburg,14-03-81,1.81,Jan Polak,CZE,29,M,Anderlecht,29,77,2010
525,Maracaibo,German,VfL Wolfsburg,19-03-91,1.64,Yohandry Orozco,VEN,30,M,Zulia,30,53,2010
526,Braunschweig,German,VfL Wolfsburg,22-05-92,1.72,Robin Knoche,GER,31,D,None,31,67,2010
527,Krapkowice,German,VfL Wolfsburg,21-01-79,1.8,Sebastian Schindzielorz,GER,32,M,Levadiakos,32,74,2010
528,Cologne,German,VfL Wolfsburg,01-03-84,1.82,Patrick Helmes,GER,33,F,Bayer Leverkusen,33,70,2010
529,Horsens,German,VfL Wolfsburg,26-03-89,1.89,Simon Kjær,DEN,34,D,Palermo,34,82,2010
530,St. Gallen,German,VfL Wolfsburg,18-09-87,1.92,Marwin Hitz,SUI,35,G,St. Gallen,35,89,2010
531,Saran,German,VfL Wolfsburg,21-12-86,1.8,Sergej Karimov,GER,37,D,None,37,75,2010
532,Göttingen,German,VfL Wolfsburg,13-01-89,1.85,Michael Schulze,GER,39,D,None,39,80,2010
0,Düsseldorf,German,Augsburgh,04-05-76,1.96,Simon Jentzsch,GER,1,G,Wolfsburg,1,96,2011
1,Kronenberg,German,Augsburgh,01-09-83,1.78,Paul Verhaegh,NED,2,D,Vitesse,2,68,2011
2,Freetown,German,Augsburgh,15-05-83,1.86,Gibril Sankoh,SLE,3,D,FC Groningen,3,80,2011
3,Nuremburg,German,Augsburgh,19-12-84,1.88,Dominik  Reinhardt,GER,4,D,Nürnberg,4,80,2011
4,Prague,German,Augsburgh,01-11-89,1.79,Jan Morávek,CZE,5,M,Schalke,5,71,2011
5,Schoten,German,Augsburgh,20-12-79,1.87,Jonas De Roeck,BEL,6,D,KAA Gent,6,80,2011
6,Gumma,German,Augsburgh,10-06-86,1.77,Hajime Hosogai,JPN,7,M,Bayer Leverkusen,7,64,2011
7,Siegburg,German,Augsburgh,17-05-83,1.81,Axel  Bellinghausen,GER,8,M,Kaiserslautern,8,76,2011
8,Lichtenfels,German,Augsburgh,07-01-86,1.92,Torsten Oehrl,GER,9,F,Werder Bremen,9,83,2011
9,Cologne,German,Augsburgh,18-05-84,1.75,Daniel Baier,GER,10,M,Wolfsburg,10,73,2011
10,Luanda,German,Augsburgh,10-01-84,1.8,Nando Rafael,ANG,11,F,Aarhus,11,79,2011
11,Gera,German,Augsburgh,19-07-85,1.77,Tobias Werner,GER,13,M,Carl Zeiss Jena,13,67,2011
12,Chungju,German,Augsburgh,27-02-89,1.83,Koo Ja-Cheol,KOR,14,M,Wolfsburg,14,75,2011
13,Speyer,German,Augsburgh,15-01-88,1.9,Sebastian Langkamp,GER,15,D,Karlsruhe,15,85,2011
14,New Market,German,Augsburgh,15-10-86,1.74,Marcel de Jong,CAN,17,F,Roda JC,17,73,2011
15,Schleswig,German,Augsburgh,23-09-84,1.87,Jan-Ingwer  Callsen-Bracker,GER,18,D,B Mönchengladbach,18,81,2011
16,Bochum,German,Augsburgh,05-06-90,1.78,Matthias Ostrzolek,GER,19,D,Bochum,19,71,2011
17,Bonn,German,Augsburgh,06-05-82,1.8,Marcel Ndjeng,GER,20,M,B Mönchengladbach,20,72,2011
18,Durres,German,Augsburgh,31-07-82,1.84,Edmond Kapllani,ALB,22,F,Karlsruhe,22,80,2011
19,Chingola,German,Augsburgh,18-06-79,1.75,Andrew Sinkala,ZAM,23,M,Paderborn,23,68,2011
20,Horn-Bad Meinberg,German,Augsburgh,29-01-86,1.93,Daniel  Brinkmann,GER,24,M,Alemannia Aachen,24,88,2011
