,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
27,Dublin,Irish,Bray Wanderers,10-06-86,1.85,Darren Quigley,IRL,,G,Sporting Fingal,3,71.0,2011
28,Dublin,Irish,Bray Wanderers,20-12-92,,Conor Butler,IRL,,D,WFTA,4,,2011
29,Dublin,Irish,Bray Wanderers,26-03-83,1.73,Stephen Brennan,IRL,,D,St Patrick's Ath,5,70.0,2011
30,Dublin,Irish,Bray Wanderers,12-11-91,,Jason Dwane,IRL,,D,Bohemians,6,,2011
31,Donegal,Irish,Bray Wanderers,29-10-89,1.79,Seán Houston,IRL,,D,UCD,7,76.0,2011
32,Dublin,Irish,Bray Wanderers,05-10-91,1.83,Stephen Last,IRL,,D,Cardiff C,8,75.0,2011
33,Dublin,Irish,Bray Wanderers,17-04-88,1.81,Dane Massey,IRL,,D,Shamrock R,9,74.0,2011
34,Dublin,Irish,Bray Wanderers,23-06-80,1.8,Adam Mitchell,IRL,,D,Bangor Celtic,10,77.0,2011
35,Dublin,Irish,Bray Wanderers,19-06-90,1.78,Shane OConnor,IRL,,D,None,11,75.0,2011
36,Dublin,Irish,Bray Wanderers,17-10-84,1.88,Derek Prendergast,IRL,,D,Bangor Celtic,12,80.0,2011
37,Dublin,Irish,Bray Wanderers,27-12-90,1.88,Chris Shields,IRL,,D,St Francis,13,70.0,2011
38,Dublin,Irish,Bray Wanderers,29-06-71,1.85,Colm Tresson,IRL,,D,Portadown,14,75.0,2011
39,Dublin,Irish,Bray Wanderers,08-09-89,1.78,David Webster,IRL,,D,None,15,70.0,2011
40,Wexford,Irish,Bray Wanderers,15-01-81,1.75,Gary Dempsey,IRL,,M,Darlington,16,64.0,2011
41,Dublin,Irish,Bray Wanderers,18-10-80,1.8,Dáire Doyle,IRL,,M,Longford T,17,78.0,2011
42,Dublin,Irish,Bray Wanderers,31-10-91,1.71,Graham Kelly,IRL,,M,Derby Co,18,68.0,2011
43,London,Irish,Bray Wanderers,18-06-90,1.8,Jake Kelly,IRL,,M,St Joesph's Boys,19,73.0,2011
44,Dublin,Irish,Bray Wanderers,13-02-93,1.77,Kevin Knight,IRL,,M,Leicester C,20,77.0,2011
45,Dublin,Irish,Bray Wanderers,28-09-80,1.93,Danny O'Connor,IRL,,M,Newry C,21,83.0,2011
46,Dublin,Irish,Bray Wanderers,09-01-89,1.77,Shane O'Neill,IRL,,M,None,22,70.0,2011
47,Dublin,Irish,Bray Wanderers,05-05-90,1.83,Kieran Waters,IRL,,M,None,23,80.0,2011
48,Dublin,Irish,Bray Wanderers,05-04-92,1.78,Anthony Bolger,IRL,,F,Aberdeen,24,64.0,2011
49,Dublin,Irish,Bray Wanderers,19-02-93,1.74,Danny McGuinness,IRL,,F,Shamrock R,25,68.0,2011
50,Dublin,Irish,Bray Wanderers,27-12-87,1.78,John Mulroy,IRL,,F,None,26,72.0,2011
51,Dublin,Irish,Bray Wanderers,11-11-92,1.78,Conor Murphy,IRL,,F,Shamrock R,27,77.0,2011
52,Dublin,Irish,Bray Wanderers,10-05-92,1.77,Gary Shaw,IRL,,F,Newbridge T,28,70.0,2011
53,Dublin,Irish,Bray Wanderers,30-07-88,1.77,Dean Zambra,IRL,,F,None,29,73.0,2011
54,Derry,Irish,Derry City,24-08-81,1.88,Gerard Doherty,IRL,1.0,G,TNS,1,86.0,2011
55,Derry,Irish,Derry City,25-01-79,1.68,Eddie McCallion,NIR,2.0,D,Blackburn R,2,77.0,2011
56,Derry,Irish,Derry City,14-09-85,1.88,Emmet Friars,NIR,3.0,D,Newry C,3,73.0,2011
57,Derry,Irish,Derry City,28-11-83,1.75,Barry Molloy,IRL,4.0,M,Drogheda U,4,70.0,2011
58,Lanark,Irish,Derry City,31-03-82,1.88,Stewart Greacen,SCO,5.0,D,Greenock Morton,5,85.0,2011
59,Derry,Irish,Derry City,31-01-91,1.82,Shane McEleney,IRL,6.0,D,None,6,71.0,2011
60,Derry,Irish,Derry City,11-10-89,1.83,Ruairí Harkin,IRL,7.0,M,Charlton Ath,7,82.0,2011
61,Derry,Irish,Derry City,06-12-84,1.75,Kevin Deery,IRL,8.0,M,Trojans,8,73.0,2011
62,Derry,Irish,Derry City,03-12-90,1.87,David McDaid,IRL,9.0,F,None,9,84.0,2011
63,Derry,Irish,Derry City,26-09-92,1.76,Patrick McEleney,IRL,10.0,F,Sunderland,10,71.0,2011
64,Derry,Irish,Derry City,15-12-89,1.79,Ryan McBride,IRL,12.0,D,None,12,74.0,2011
65,Donegal,Irish,Derry City,29-10-82,1.75,Gareth McGlynn,IRL,14.0,M,Bohemians,14,67.0,2011
66,Donegal,Irish,Derry City,14-06-90,1.78,Stephen McLaughlin,IRL,15.0,F,Finn Harps,15,76.0,2011
67,Derry,Irish,Derry City,23-10-84,1.78,Ruaidhri Higgins,NIR,16.0,M,Bohemians,16,76.0,2011
68,Dublin,Irish,Derry City,04-10-83,1.88,Éamon Zayed,LBY,17.0,F,Sporting Fingal,17,82.0,2011
69,Greencastle,Irish,Derry City,21-05-81,1.8,Mark Farren,IRL,18.0,F,Monaghan U,18,70.0,2011
70,Derry,Irish,Derry City,08-12-81,1.73,Owen Morrison,NIR,19.0,M,FC New York,19,75.0,2011
71,Donegal,Irish,Derry City,07-08-91,1.79,Rory Kelly,IRL,20.0,G,Buncrana Hearts,20,72.0,2011
72,Derry,Irish,Derry City,26-08-88,1.82,Eugene Ferry,IRL,22.0,G,Tristar Boys,22,78.0,2011
73,Derry,Irish,Derry City,31-07-91,1.76,Michael McCrudden,NIR,23.0,M,Newcastle U,23,68.0,2011
74,Derry,Irish,Derry City,01-04-89,1.82,Danny Lafferty,NIR,24.0,D,Celtic,24,80.0,2011
75,Donegal,Irish,Derry City,20-03-91,1.76,James Henry,IRL,25.0,M,Carrowmena,25,68.0,2011
76,Donegal,Irish,Derry City,19-10-91,1.79,Thomas McMonagle,IRL,,D,Buncrana Hearts,41,74.0,2011
77,Castlefin,Irish,Derry City,10-03-93,1.78,Raymond Foy,IRL,,M,Finn Harps,42,70.0,2011
78,,Irish,Drogheda United,07-09-86,,Ciaran Bizzell,IRL,,G,Baldoyle U,1,,2011
79,Dublin,Irish,Drogheda United,01-04-87,1.85,Robert Duggan,IRL,,G,Shamrock R,2,79.0,2011
80,Drogheda,Irish,Drogheda United,20-04-84,1.86,Aaron Shanahan,IRL,,G,Longford T,3,75.0,2011
81,Dublin,Irish,Drogheda United,24-11-89,1.81,Stephen Trimble,IRL,,G,Shelbourne,4,72.0,2011
82,Dublin,Irish,Drogheda United,16-09-84,1.78,Robbie Clarke,IRL,,D,Shelbourne,5,70.0,2011
83,Dublin,Irish,Drogheda United,11-04-85,1.74,Brian Gannon,IRL,,D,Sporting Fingal,6,71.0,2011
84,Dublin,Irish,Drogheda United,11-03-92,1.72,Robbie Gaul,IRL,,D,Sporting Fingal,7,69.0,2011
85,Dublin,Irish,Drogheda United,17-06-90,1.76,Philip Hand,IRL,,D,Sporting Fingal,8,74.0,2011
86,Drogheda,Irish,Drogheda United,09-07-91,,Derek Kierans,IRL,,D,None,9,,2011
87,Dublin,Irish,Drogheda United,15-09-82,1.8,Alan McNally,IRL,,D,UCD,10,63.0,2011
88,Drogheda,Irish,Drogheda United,19-09-93,1.84,Conor O'Keeffe,IRL,,D,None,11,76.0,2011
89,Dublin,Irish,Drogheda United,13-01-85,1.7,Stephen Quigley,IRL,,D,Shelbourne,12,74.0,2011
90,Liverpool,Irish,Drogheda United,25-08-75,1.88,David Rogers,ENG,,D,Monaghan U,13,67.0,2011
91,Drogheda,Irish,Drogheda United,10-07-92,1.8,Ger Sweetman,IRL,,D,None,14,76.0,2011
92,Portmarnock,Irish,Drogheda United,07-12-87,,Gareth Whelan,IRL,,D,Shelbourne,15,,2011
93,Drogheda,Irish,Drogheda United,23-01-88,1.78,Gavin Brennan,IRL,,M,Drogheda T,16,73.0,2011
94,Dublin,Irish,Drogheda United,06-02-88,1.77,Shane Dolan,IRL,,M,Belgrove,17,72.0,2011
95,Dublin,Irish,Drogheda United,12-01-87,1.81,Shane Fitzgerald,IRL,,M,Monaghan U,18,75.0,2011
96,Dublin,Irish,Drogheda United,21-08-89,1.74,Jack Flynn,IRL,,M,Shelbourne,19,70.0,2011
97,Limerick,Irish,Drogheda United,27-11-91,1.79,Lee Lynch,IRL,,M,Jerez Industrial,20,72.0,2011
98,Dublin,Irish,Drogheda United,13-03-85,1.75,Steve McCrossan,IRL,,M,Monaghan U,21,71.0,2011
99,Watford,Irish,Drogheda United,20-04-89,1.79,Peter McMahon,IRL,,M,UCD,22,73.0,2011
100,,Irish,Drogheda United,07-03-91,,Antoni Melis,ESP,,M,San Juan,23,,2011
101,Dublin,Irish,Drogheda United,10-05-90,,Mark Nolan,IRL,,M,Athlone T,24,,2011
102,Dublin,Irish,Drogheda United,22-01-90,1.77,Colin O'Brien,IRL,,M,Shelbourne,25,71.0,2011
103,Dublin,Irish,Drogheda United,13-05-84,1.78,Mark O'Brien,IRL,,M,Shelbourne,26,75.0,2011
104,,Irish,Drogheda United,02-02-92,1.86,Cillian Thompson,IRL,,M,Shelbourne,27,80.0,2011
105,Donabate,Irish,Drogheda United,13-02-89,1.79,Dinny Corcoran,IRL,,F,Sporting Fingal,28,75.0,2011
106,Dublin,Irish,Drogheda United,25-11-79,1.8,David Freeman,IRL,,F,Longford T,29,74.0,2011
107,Dundalk,Irish,Drogheda United,10-12-88,1.68,Tiarnán Mulvenna,IRL,,F,Woodview Celtic,30,71.0,2011
108,Bellshill,Irish,Drogheda United,04-02-92,1.93,Jordan White,SCO,,F,Dunfermline Ath,31,77.0,2011
109,Bellshill,Irish,Dundalk,01-10-83,1.88,Peter Cherrie,SCO,1.0,G,Clyde,1,68.0,2011
110,Dublin,Irish,Dundalk,01-05-88,1.75,Simon Madden,IRL,2.0,D,Darlington,2,74.0,2011
111,Drogheda,Irish,Dundalk,25-03-92,1.8,Eoghan Osbourne,IRL,3.0,D,Drogheda U,3,75.0,2011
112,Wolverhampton,Irish,Dundalk,13-12-77,1.78,Dean Bennett,ENG,4.0,M,Kidderminster H,4,70.0,2011
113,Galway,Irish,Dundalk,17-08-77,1.85,Colin Hawkins,IRL,5.0,D,Sporting Fingal,5,79.0,2011
114,Lettermacaward,Irish,Dundalk,05-02-93,1.8,Carl McHugh,IRL,6.0,D,Reading,6,72.0,2011
115,Dublin,Irish,Dundalk,03-03-88,1.8,Stephen Maher,IRL,8.0,D,St Patrick's Ath,8,73.0,2011
116,Dublin,Irish,Dundalk,27-10-85,1.78,Mark Quigley,IRL,9.0,F,Bohemians,9,72.0,2011
117,Tallaght,Irish,Dundalk,23-02-78,1.8,Jason Byrne,IRL,10.0,F,Bohemians,10,79.0,2011
118,Drogheda,Irish,Dundalk,09-09-87,1.78,Ross Gaynor,IRL,11.0,F,Sporting Fingal,11,75.0,2011
119,Dundalk,Irish,Dundalk,28-03-85,1.83,Paul Murphy,IRL,12.0,G,Drogheda U,12,73.0,2011
120,Dublin,Irish,Dundalk,01-11-92,1.79,Nathan Murphy,IRL,13.0,D,St Dominics,13,73.0,2011
121,Wexford,Irish,Dundalk,09-09-88,1.8,Greg Bolger,IRL,14.0,M,UCD,14,73.0,2011
122,Dundalk,Irish,Dundalk,20-03-92,1.76,Stephen McDonnell,IRL,16.0,M,Celtic,16,70.0,2011
123,Dublin,Irish,Dundalk,12-10-90,1.78,Keith Ward,IRL,17.0,M,UCD,17,74.0,2011
124,Melbourne,Irish,Dundalk,16-06-91,1.78,Mark Griffin,IRL,18.0,F,Muirhevnamor,18,73.0,2011
125,Dundalk,Irish,Dundalk,25-02-91,1.81,Johnny Breen,IRL,19.0,F,Rock Celtic,19,73.0,2011
126,Cavan,Irish,Dundalk,28-08-93,1.78,Cian Byrne,IRL,20.0,D,Malahide U,20,73.0,2011
127,Dundalk,Irish,Dundalk,08-09-91,1.8,Philip Duffy,IRL,21.0,D,None,21,73.0,2011
128,Dundalk,Irish,Dundalk,14-06-95,1.78,Conor McDonald,IRL,22.0,M,St Kevin's Boys,22,64.0,2011
129,Dublin,Irish,Dundalk,06-08-93,1.7,Chris Reilly,IRL,23.0,F,Shelbourne,23,67.0,2011
130,Skerries,Irish,Dundalk,16-05-94,1.73,Bob McKenna,IRL,24.0,F,Home Farm,24,68.0,2011
131,Dundalk,Irish,Dundalk,15-04-95,1.78,Ben McLaughlin,IRL,25.0,D,Seatown,25,72.0,2011
132,,Irish,Dundalk,05-04-93,1.8,Craig Hanlon,IRL,,G,None,41,70.0,2011
133,Dundalk,Irish,Dundalk,03-05-90,,Stephen Hutchinson,IRL,,D,None,42,,2011
134,,Irish,Dundalk,26-03-93,1.77,Matt Foley,IRL,,M,None,43,71.0,2011
135,Drogheda,Irish,Dundalk,08-06-91,1.78,Chris Kerr,IRL,,M,Drogheda U,44,71.0,2011
136,Blackrock,Irish,Dundalk,12-08-93,,Glen Trainor,IRL,,M,Rock Celtic,45,,2011
137,Dundalk,Irish,Dundalk,26-05-93,1.75,Ger McSorley,IRL,,F,None,46,70.0,2011
138,,Irish,Galway United,18-05-87,1.84,John Egan,IRL,,G,Corrib Rangers,1,77.0,2011
139,Harlow,Irish,Galway United,26-02-92,1.98,Conor Winn,IRL,,G,Mervue U,2,95.0,2011
140,Galway,Irish,Galway United,01-11-78,1.79,Eric Browne,IRL,,D,Mervue U,3,78.0,2011
141,Rio de Janeiro,Irish,Galway United,13-10-89,1.79,Eduardo Dusi,BRA,,D,NUI Galway,4,72.0,2011
142,,Irish,Galway United,25-01-88,,Willie Enubele,NGA,,D,,5,,2011
143,Galway,Irish,Galway United,13-10-89,1.82,Rory Gartlan,IRL,,D,Renmore,6,76.0,2011
144,Sheffield,Irish,Galway United,14-02-90,1.88,Laurence Gaughan,IRL,,D,Shelbourne,7,83.0,2011
145,,Irish,Galway United,20-10-91,1.77,Eric Holland,IRL,,D,None,8,69.0,2011
146,,Irish,Galway United,24-11-90,1.76,Evan Preston-Kelly,IRL,,D,None,9,70.0,2011
147,Galway,Irish,Galway United,24-07-86,1.82,Paul Sinnott,IRL,,D,Mervue U,10,76.0,2011
148,,Irish,Galway United,03-08-89,1.79,Son Yob,KOR,,D,Sligo R,11,73.0,2011
149,Galway,Irish,Galway United,29-08-90,1.82,Stephen Walsh,IRL,,D,Galway Hibernians,12,77.0,2011
150,,Irish,Galway United,04-10-90,1.77,Ger Cheevers,IRL,,M,Salthill Devon,13,68.0,2011
151,Galway,Irish,Galway United,25-01-89,,Seán Gavin,IRL,,M,,14,,2011
152,Galway,Irish,Galway United,16-12-87,1.75,Jonathan Keane,IRL,,M,Athenry,15,69.0,2011
153,Galway,Irish,Galway United,13-04-83,,Neal Keane,IRL,,M,Mervue U,16,,2011
154,Galway,Irish,Galway United,01-07-91,1.75,Gary Kelly,IRL,,M,None,17,69.0,2011
155,Kerry,Irish,Galway United,09-07-87,1.85,Seán  Kelly,IRL,,M,Limerick,18,82.0,2011
156,,Irish,Galway United,07-09-88,1.8,Kim Jin-Gu,KOR,,M,Sligo R,19,70.0,2011
157,Limerick,Irish,Galway United,01-05-79,1.73,Bobby Ryan,IRL,,M,Limerick,20,72.0,2011
158,Emakhandeni,Irish,Galway United,08-01-88,1.8,Oscar Sibanda,ZIM,,M,Shelbourne,21,77.0,2011
159,,Irish,Galway United,21-05-91,1.78,Ronan Caldwell,IRL,,F,OLBC,22,71.0,2011
160,Galway,Irish,Galway United,20-05-84,1.79,Victor Collins,IRL,,F,Salthill Devon,23,72.0,2011
161,Galway,Irish,Galway United,11-06-92,1.74,Enda Curran,IRL,,F,Mervue U,24,72.0,2011
162,Galway,Irish,Galway United,10-06-93,1.86,Darragh Duggan,IRL,,F,Salthill Devon,25,79.0,2011
163,Galway,Irish,Galway United,24-08-88,1.74,Mikey Gilmore,IRL,,F,Salthill Devon,26,72.0,2011
164,Ballinrobe,Irish,Galway United,03-10-81,1.75,Alan Murphy,IRL,,F,Shamrock R,27,76.0,2011
165,Manchester,Irish,Galway United,26-05-87,1.78,Joseph Yoffe,ENG,,F,Ottawa Fury,28,66.0,2011
166,Drogheda,Irish,St Patrick's Athletic,25-09-81,1.91,Gary Rogers,IRL,1.0,G,Galway U,1,87.0,2011
167,Dublin,Irish,St Patrick's Athletic,02-10-84,1.8,Derek Pender,IRL,2.0,D,Bray W,2,73.0,2011
168,Dublin,Irish,St Patrick's Athletic,08-01-89,1.85,Ian Bermingham,IRL,3.0,D,Shamrock R,3,71.0,2011
169,Dublin,Irish,St Patrick's Athletic,21-08-84,1.78,Conor Kenna,IRL,4.0,D,Drogheda U,4,76.0,2011
170,Dublin,Irish,St Patrick's Athletic,20-11-86,1.91,Evan  McMillan,IRL,5.0,D,UCD,5,83.0,2011
171,Dublin,Irish,St Patrick's Athletic,23-05-86,1.88,Shane McFaul,IRL,6.0,M,Sporting Fingal,6,76.0,2011
172,Clonmel,Irish,St Patrick's Athletic,11-08-86,1.73,Daryl Kavanagh,IRL,7.0,F,Waterford U,7,70.0,2011
173,Dublin,Irish,St Patrick's Athletic,19-11-84,1.72,Stephen Bradley,IRL,8.0,M,Shamrock R,8,60.0,2011
174,Grimsby,Irish,St Patrick's Athletic,07-09-87,1.75,Danny North,ENG,9.0,F,Alfreton T,9,80.0,2011
175,Dublin,Irish,St Patrick's Athletic,14-12-88,1.8,David McMillan,IRL,10.0,F,UCD,10,78.0,2011
176,Dublin,Irish,St Patrick's Athletic,30-04-86,1.8,Derek Doyle,IRL,11.0,M,Shelbourne,11,75.0,2011
177,Dublin,Irish,St Patrick's Athletic,28-05-85,1.78,Brian Shortall,IRL,12.0,D,UCD,12,75.0,2011
178,Dublin,Irish,St Patrick's Athletic,21-10-83,1.75,Sean O'Connor,IRL,14.0,M,Limerick,14,71.0,2011
179,Dublin,Irish,St Patrick's Athletic,04-02-92,1.94,Seán Stewart,IRL,15.0,M,Belvedere,15,91.0,2011
180,Monksland,Irish,St Patrick's Athletic,20-02-91,1.81,Neil Harney,IRL,16.0,M,UCD,16,80.0,2011
181,Kilkenny,Irish,St Patrick's Athletic,28-01-78,1.85,Dave Mulcahy,IRL,17.0,M,Bray W,17,77.0,2011
182,Dublin,Irish,St Patrick's Athletic,13-08-80,1.78,Paul Crowley,IRL,18.0,M,Drogheda U,18,77.0,2011
183,Dublin,Irish,St Patrick's Athletic,11-08-91,1.83,Jake Carroll,IRL,19.0,D,Belvedere,19,70.0,2011
184,Edinburgh,Irish,St Patrick's Athletic,30-08-80,1.88,Chris Bennion,SCO,20.0,G,Athlone T,20,78.0,2011
185,Kerry,Irish,St Patrick's Athletic,11-12-84,1.93,Shane Guthrie,IRL,21.0,D,Galway U,21,90.0,2011
186,Dublin,Irish,St Patrick's Athletic,01-08-82,1.78,Anto Murphy,IRL,22.0,M,Bohemians,22,75.0,2011
187,Dublin,Irish,St Patrick's Athletic,29-03-90,1.87,Ian Daly,IRL,24.0,F,Cádiz,24,78.0,2011
188,Dublin,Irish,St Patrick's Athletic,02-05-90,1.77,Gareth Coughlan,IRL,39.0,M,Bray W,39,73.0,2011
189,Dublin,Irish,St Patrick's Athletic,30-05-92,,Matthew Holland,IRL,,D,Crumlin U,41,,2011
190,Birmingham,Irish,Shamrock Rovers,26-11-84,1.86,Richard Brush,ENG,1.0,G,Sligo R,1,89.0,2011
191,Dublin,Irish,Shamrock Rovers,30-10-82,1.77,Patrick Sullivan,IRL,2.0,D,Cork C,2,68.0,2011
192,Dublin,Irish,Shamrock Rovers,09-07-90,1.83,Enda Stevens,IRL,3.0,D,St Patrick's Ath,3,78.0,2011
193,Edinburgh,Irish,Shamrock Rovers,09-04-86,1.91,Craig Sives,SCO,4.0,D,Tynecastle,4,77.0,2011
194,Cambridge,Irish,Shamrock Rovers,16-05-82,1.92,Dan Murray,ENG,5.0,D,Cork C,5,88.0,2011
195,Dublin,Irish,Shamrock Rovers,06-10-84,1.79,Stephen Rice,IRL,6.0,M,Bohemians,6,82.0,2011
196,Tallaght,Irish,Shamrock Rovers,01-08-88,1.7,Gary McCabe,IRL,7.0,M,Sligo R,7,70.0,2011
197,Galway,Irish,Shamrock Rovers,15-01-86,1.77,Stephen O'Donnell,IRL,8.0,M,Galway U,8,77.0,2011
198,Glasgow,Irish,Shamrock Rovers,19-03-84,1.81,Gary Twigg,SCO,9.0,F,Brechin C,9,79.0,2011
199,Dublin,Irish,Shamrock Rovers,14-02-91,1.81,Karl Sheppard,IRL,10.0,F,Everton,10,80.0,2011
200,Kilcock,Irish,Shamrock Rovers,29-09-88,1.93,Ciarán Kilduff,IRL,11.0,F,UCD,11,82.0,2011
201,Dublin,Irish,Shamrock Rovers,13-01-85,1.88,Pat Flynn,IRL,13.0,D,Waterford U,13,78.0,2011
202,Dublin,Irish,Shamrock Rovers,18-09-91,1.79,Dean Kelly,IRL,14.0,F,Oldham Ath,14,75.0,2011
203,Dublin,Irish,Shamrock Rovers,29-12-85,1.74,Paddy Kavanagh,IRL,15.0,M,Bray W,15,65.0,2011
204,Kingston,Irish,Shamrock Rovers,07-01-85,1.85,Ryan Thompson,JAM,16.0,G,Portland Phoenix,16,92.0,2011
205,Dublin,Irish,Shamrock Rovers,29-07-82,1.91,Ken Oman,IRL,17.0,D,Bohemians,17,90.0,2011
206,Ballymoney,Irish,Shamrock Rovers,03-01-87,1.78,Chris Turner,NIR,18.0,M,Dundalk,18,76.0,2011
207,Dublin,Irish,Shamrock Rovers,30-01-82,1.74,Gary O'Neill,IRL,19.0,F,Sporting Fingal,19,84.0,2011
208,Tralee,Irish,Shamrock Rovers,17-02-87,1.84,Billy Dennehy,IRL,20.0,M,Cork C,20,74.0,2011
209,Dublin,Irish,Shamrock Rovers,21-12-87,1.84,Ronan Finn,IRL,21.0,M,Sporting Fingal,21,75.0,2011
210,Greenore,Irish,Shamrock Rovers,09-04-90,1.78,Conor McCormack,IRL,22.0,M,Triestina,22,69.0,2011
211,Dublin,Irish,Shamrock Rovers,11-07-91,1.83,Sean Gannon,IRL,23.0,M,St Kevin's Boys,23,67.0,2011
212,Dublin,Irish,Shamrock Rovers,09-11-88,1.7,Karl Moore,IRL,24.0,M,Galway U,24,63.0,2011
213,Dublin,Irish,Shamrock Rovers,08-09-90,1.88,Craig Hyland,IRL,25.0,G,Newbridge T,25,81.0,2011
214,Bellshill,Irish,Shamrock Rovers,25-09-79,1.8,Jim Paterson,SCO,26.0,D,Plymouth Arg,26,85.0,2011
215,Clapham,Irish,Shamrock Rovers,22-12-82,1.83,Rohan Ricketts,ENG,27.0,M,Wilhelmshaven,27,73.0,2011
216,Kildare,Irish,Shamrock Rovers,17-01-92,1.86,Robert Hughes,IRL,,G,Crumlin U,41,70.0,2011
217,Dublin,Irish,Shamrock Rovers,29-08-91,1.78,Mick Doyle,IRL,,D,None,42,63.0,2011
218,Dublin,Irish,Shamrock Rovers,05-03-93,1.83,Jack Memery,IRL,,D,Crumlin U,43,79.0,2011
219,Dublin,Irish,Shamrock Rovers,01-11-92,1.78,Seán Byrne,IRL,,M,None,44,67.0,2011
220,Dublin,Irish,Shamrock Rovers,24-07-93,1.73,Paul Connolly,IRL,,M,St Joseph's Boys,45,70.0,2011
221,Dublin,Irish,Shamrock Rovers,31-05-90,1.83,Colm Corcoran,IRL,,M,Crumlin U,46,76.0,2011
222,Dublin,Irish,Shamrock Rovers,21-10-91,1.75,Eóin Murray,IRL,,M,St Kevin's Boys,47,76.0,2011
223,Dublin,Irish,Shamrock Rovers,10-11-93,1.7,Lorcan Shannon,IRL,,M,Home Farm,48,70.0,2011
224,Kildare,Irish,Shamrock Rovers,31-10-91,1.65,Keith Kinsella,IRL,,F,None,49,68.0,2011
225,Dublin,Irish,Sligo Rovers,17-09-85,1.85,Brendan Clarke,IRL,1.0,G,Sporting Fingal,1,76.0,2011
226,Abbeyknockmoy,Irish,Sligo Rovers,23-09-84,1.78,Alan Keane,IRL,2.0,D,Galway U,2,70.0,2011
227,Ballinasloe,Irish,Sligo Rovers,12-05-86,1.83,Iarfhlaith Davoren,IRL,3.0,M,Galway U,3,73.0,2011
228,Dublin,Irish,Sligo Rovers,10-11-85,1.8,Gavin Peers,IRL,4.0,D,Mansfield T,4,85.0,2011
229,Chester,Irish,Sligo Rovers,23-01-86,1.78,Danny Ventre,ENG,5.0,D,Accrington Stanley,5,72.0,2011
230,Kilkenny,Irish,Sligo Rovers,06-01-85,1.78,Richie Ryan,IRL,6.0,M,Royal Antwerp,6,67.0,2011
231,Liverpool,Irish,Sligo Rovers,02-08-88,1.78,John Dillon,ENG,7.0,M,Crewe Alex,7,72.0,2011
232,Galway,Irish,Sligo Rovers,18-05-85,1.7,John  Russell,IRL,8.0,M,Galway U,8,72.0,2011
233,Blackpool,Irish,Sligo Rovers,02-03-85,1.83,Matthew Blinkhorn,ENG,9.0,F,Morecambe,9,68.0,2011
234,Tubbercurry,Irish,Sligo Rovers,15-10-81,1.65,Raffael Cretaro,IRL,10.0,F,Bohemians,10,64.0,2011
235,Tallaght,Irish,Sligo Rovers,12-03-88,1.78,Eóin Doyle,IRL,11.0,F,Shamrock R,11,73.0,2011
236,Waterford,Irish,Sligo Rovers,08-09-77,1.7,Alan Kirby,IRL,12.0,M,Sporting Fingal,12,66.0,2011
237,Donegal,Irish,Sligo Rovers,23-01-94,1.78,Liam Martin,IRL,14.0,M,None,14,67.0,2011
238,Yaoundé,Irish,Sligo Rovers,28-04-76,1.78,Joseph Ndo,CMR,15.0,M,Bohemians,15,75.0,2011
239,Dublin,Irish,Sligo Rovers,09-10-89,1.81,Derek Foran,IRL,16.0,D,Bray W,16,81.0,2011
240,Dublin,Irish,Sligo Rovers,26-08-87,1.78,Conor Powell,IRL,17.0,D,Colchester U,17,76.0,2011
241,Donegal,Irish,Sligo Rovers,01-08-93,,Colm McLaughlin,IRL,18.0,D,Buncrana Hearts,18,,2011
242,Mayo,Irish,Sligo Rovers,14-03-80,1.88,Ciarán Kelly,IRL,19.0,G,Athlone T,19,77.0,2011
243,Dublin,Irish,Sligo Rovers,08-08-82,1.93,Jason McGuinness,IRL,20.0,D,Bohemians,20,79.0,2011
244,Dublin,Irish,Sligo Rovers,02-01-90,1.78,Aaron Greene,IRL,22.0,F,Bohemians,22,73.0,2011
245,Sligo,Irish,Sligo Rovers,21-08-90,,Anthony Havlin,IRL,23.0,G,Galway U,23,,2011
246,Limerick,Irish,U.C.D.,03-06-89,1.91,Ger Barron,IRL,,G,Geraldine's AFC,1,88.0,2011
247,Dublin,Irish,U.C.D.,24-12-91,1.93,John Kelly,IRL,,G,St Kevin's Boys,2,89.0,2011
248,Donegal,Irish,U.C.D.,26-03-90,1.91,Mark McGinley,IRL,,G,Fanad U,3,83.0,2011
249,Dublin,Irish,U.C.D.,10-08-91,1.82,Tomás Boyle,IRL,,D,None,4,79.0,2011
250,Dublin,Irish,U.C.D.,28-05-93,1.78,Gavin Colton,IRL,,D,Cherry Orchard,5,77.0,2011
251,Dublin,Irish,U.C.D.,11-05-89,1.83,Brian Connaughton,IRL,,D,Lourdes Celtic,6,80.0,2011
252,Dublin,Irish,U.C.D.,21-08-93,1.8,Kevin Dempsey,IRL,,D,Cherry Orchard,7,76.0,2011
253,Dublin,Irish,U.C.D.,17-09-88,1.78,Séan Harding,IRL,,D,Crumlin U,8,80.0,2011
254,Dublin,Irish,U.C.D.,30-04-89,1.85,Michael Leahy,IRL,,D,Belvedere,9,78.0,2011
255,Dublin,Irish,U.C.D.,23-03-90,1.73,Ciarán Nangle,IRL,,D,Bohemians,10,75.0,2011
256,Meath,Irish,U.C.D.,24-08-91,1.85,David O'Connor,IRL,,D,Belvedere,11,76.0,2011
