,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
39,Curitiba,Danish,Brøndby,26-09-84,1.8,Bruno Fressato,BRA,11,F,Corinthians-PR,11,83.0,2010
40,Copenhagen,Danish,Brøndby,26-11-81,1.9,Stephan  Andersen,DEN,16,G,Charlton Ath,16,80.0,2010
41,Sakskøbing,Danish,Brøndby,21-02-91,1.8,Jens Stryger Larsen,DEN,17,D,None,17,83.0,2010
42,Hvidovre,Danish,Brøndby,23-10-88,1.85,Nicolaj Agger,DEN,18,F,None,18,78.0,2010
43,Copenhagen,Danish,Brøndby,31-05-89,1.86,Daniel Stenderup,DEN,19,D,B93,19,71.0,2010
44,Frederiksberg,Danish,Brøndby,16-04-77,1.81,Thomas  Rasmussen,DEN,21,M,Hansa Rostock,21,74.0,2010
45,,Danish,Brøndby,21-10-88,1.81,Ousman Jallow,GAM,22,F,Al-Ain,22,74.0,2010
46,Copenhagen,Danish,Brøndby,06-06-83,1.7,Michael Krohn-Dehli,DEN,23,M,Ajax,23,71.0,2010
47,Copenhagen,Danish,Brøndby,03-02-82,1.93,Mikkel Bischoff,DEN,24,D,Coventry C,24,85.0,2010
48,Rødovre,Danish,Brøndby,19-02-88,1.76,Mike Jensen,DEN,26,M,None,26,75.0,2010
49,Ölgod,Danish,Brøndby,04-08-81,1.8,Jan Kristiansen,DEN,27,M,Nürnberg,27,81.0,2010
50,,Danish,Brøndby,21-02-91,1.8,Paul Jetta,GAM,28,M,Banjul Hawks,28,76.0,2010
51,Gladsaxe,Danish,Brøndby,31-05-89,1.81,Daniel Wass,DEN,29,D,None,29,74.0,2010
52,Sydney,Danish,Brøndby,18-06-91,1.84,Brent McGrath,AUS,32,F,None,32,80.0,2010
53,,Danish,Brøndby,01-04-91,1.82,Beran Camili,DEN,33,F,Frem,33,,2010
54,,Danish,Brøndby,20-05-91,1.77,Mathias Larsen,DEN,34,M,None,34,73.0,2010
55,Copenhagen,Danish,Brøndby,12-01-91,1.73,Azad Corlu,DEN,35,M,None,35,72.0,2010
56,Copenhagen,Danish,Brøndby,01-01-90,1.86,Kristoffer Munksgaard,DEN,36,M,None,36,76.0,2010
57,Copenhagen,Danish,Brøndby,26-11-90,1.75,Osama Akharraz,MAR,38,F,Frem,38,67.0,2010
58,Kastrup,Danish,Brøndby,09-04-91,1.91,Michael Falkesgaard,DEN,40,G,None,40,78.0,2010
59,Bratislava,Danish,Esbjerg,24-11-89,1.87,Luká Hrádecký,FIN,1,G,TPS Turku,1,67.0,2010
60,Grindsted,Danish,Esbjerg,03-03-89,1.84,Kian Hansen,DEN,2,D,None,2,74.0,2010
61,Lysekil,Danish,Esbjerg,15-12-80,1.86,Fredrik Risp,SWE,3,D,IFK Göteborg,3,82.0,2010
62,Accra,Danish,Esbjerg,26-03-88,1.89,Davidson Drobo-Ampem,GHA,4,D,St Pauli,4,82.0,2010
63,Randers,Danish,Esbjerg,23-11-79,1.89,Thomas Gaardsøe,DEN,5,M,Aalborg,5,80.0,2010
64,Copenhagen,Danish,Esbjerg,25-03-79,1.76,Morten Karlsen,DEN,6,M,Randers,6,71.0,2010
65,Tollarp,Danish,Esbjerg,20-06-84,1.83,Johan Persson,SWE,7,M,Landskrona BoIS,7,80.0,2010
66,,Danish,Esbjerg,28-08-84,1.8,Martin Fribrock,SWE,8,M,Halmstads BK,8,74.0,2010
67,Akranes,Danish,Esbjerg,07-09-88,1.85,Arnór Smárason,ISL,9,M,SC Heerenveen,9,74.0,2010
68,Eindhoven,Danish,Esbjerg,06-03-86,1.88,Tim  Janssen,NED,10,F,NEC Nijmegen,10,75.0,2010
69,Lynge,Danish,Esbjerg,22-08-82,1.79,Peter Nymann Mikkelsen,DEN,11,M,SønderjyskE,11,70.0,2010
70,Esbjerg,Danish,Esbjerg,15-10-87,1.85,Kevin Conboy,DEN,13,D,Jerne IF,13,77.0,2010
71,Aalborg,Danish,Esbjerg,03-12-75,1.85,Lars Winde,DEN,16,G,Aalborg,16,73.0,2010
72,,Danish,Esbjerg,09-07-89,1.84,Kevin Bechmann Timm,DEN,17,F,Kjøbenhavns BK,17,81.0,2010
73,Thisted,Danish,Esbjerg,21-09-86,1.85,Jeppe Mehl,DEN,18,M,Thisted,18,75.0,2010
74,Esbjerg,Danish,Esbjerg,22-09-90,1.82,Jakob Ankersen,DEN,19,M,None,19,70.0,2010
75,,Danish,Esbjerg,01-06-90,,Kennie Chopart,DEN,20,F,None,20,,2010
76,Marstal,Danish,Esbjerg,11-01-86,1.78,Jesper Lange,DEN,22,F,Odense,22,69.0,2010
77,Esbjerg,Danish,Esbjerg,16-09-92,1.85,Jonas Knudsen,DEN,23,D,None,23,72.0,2010
78,Næsbjerg,Danish,Esbjerg,09-11-83,1.9,Nikolaj  Høgh,DEN,24,D,Næsbjerg RUI,24,82.0,2010
79,,Danish,Esbjerg,22-11-92,1.86,Mikkel Vestergaard,DEN,25,F,None,25,75.0,2010
80,Esbjerg,Danish,Esbjerg,15-08-87,1.85,Mikkel Vendelbo,DEN,26,M,None,26,82.0,2010
81,,Danish,Esbjerg,09-09-91,,Steven Somers,DEN,27,M,None,27,,2010
82,,Danish,Esbjerg,17-07-91,,Søren Nørgreen,DEN,28,D,None,28,,2010
83,Ribe,Danish,Esbjerg,15-01-92,1.89,Martin Rauschenberg,DEN,29,D,None,29,84.0,2010
84,,Danish,Esbjerg,31-01-91,,Tommy Ladefoged,DEN,30,G,None,30,,2010
85,Esbjerg,Danish,Esbjerg,07-04-87,1.84,Søren Rieks,DEN,31,M,None,31,74.0,2010
86,Esbjerg,Danish,Esbjerg,05-06-91,1.79,Martin Braithwaite,DEN,32,F,FC Midtjylland,32,77.0,2010
87,Horsens,Danish,Horsens,01-08-76,1.8,Søren Jochumsen,DEN,1,G,Torsted,1,82.0,2010
88,Ikast,Danish,Horsens,03-09-81,1.78,Anders  Nøhr,DEN,2,M,Esbjerg,2,73.0,2010
89,Hvidovre,Danish,Horsens,26-03-85,1.88,Morten  Rasmussen,DEN,3,D,Brøndby,3,79.0,2010
90,,Danish,Horsens,03-08-84,1.8,Nabil Aslam,DEN,4,D,Frem,4,73.0,2010
91,Kolding,Danish,Horsens,04-07-77,1.75,Allan  K. Jepsen,DEN,5,D,Alemannia Aachen,5,71.0,2010
92,Aarhus,Danish,Horsens,22-06-81,1.76,Rasmus Katholm,DEN,7,F,Fredericia,7,71.0,2010
93,Calgary,Danish,Horsens,16-05-84,1.78,Issey  Nakajima-Farran,CAN,8,M,FC Nordsjælland,8,73.0,2010
94,Rio de Janeiro,Danish,Horsens,01-04-84,1.73,Gilberto  Macena,BRA,9,F,Holbæk,9,71.0,2010
95,Copenhagen,Danish,Horsens,21-03-87,1.74,Martin Spelmann,DEN,10,D,Brøndby,10,70.0,2010
96,Ringkøbing,Danish,Horsens,14-10-80,1.89,Niels Lodberg,DEN,11,F,FC Nordsjælland,11,80.0,2010
97,Køge,Danish,Horsens,23-12-88,1.86,Sebastian Andersen,DEN,12,M,Esbjerg,12,85.0,2010
98,Thisted,Danish,Horsens,02-07-84,1.77,Thomas Kortegaard,DEN,13,D,Aalborg,13,70.0,2010
99,Rødovre,Danish,Horsens,05-05-80,1.78,Martin Retov,DEN,14,M,Hansa Rostock,14,82.0,2010
100,Svendborg,Danish,Horsens,03-11-82,1.88,Lasse Kryger,DEN,15,M,Fredericia,15,79.0,2010
101,Pikine,Danish,Horsens,24-11-84,1.89,Alioune Kébé,SEN,16,F,Paris FC,16,82.0,2010
102,Silkeborg,Danish,Horsens,06-06-87,1.83,Jimmy Mayasi,DEN,18,F,Silkeborg,18,80.0,2010
103,Thisted,Danish,Horsens,17-03-83,1.9,Mads Agesen,DEN,19,D,Fredericia,19,85.0,2010
104,,Danish,Horsens,11-05-88,1.79,Janus  Drachmann,DEN,20,M,Grenaa,20,70.0,2010
105,Aalborg,Danish,Horsens,11-09-87,1.88,Kenneth Stenild Nielsen,DEN,21,G,Aalborg,21,78.0,2010
106,Randers,Danish,Horsens,05-03-81,1.81,Ulrik Lindkvist,DEN,22,D,Vejle,22,82.0,2010
107,Horsens,Danish,Horsens,11-08-89,1.81,Tonny Brochmann,DEN,23,M,None,23,75.0,2010
108,,Danish,Horsens,21-08-90,,Hamza Kizil,TUR,24,D,None,24,,2010
109,,Danish,Horsens,29-01-90,1.86,Kenan Hajdarević,BIH,25,F,Fredericia,25,90.0,2010
110,,Danish,Horsens,04-08-92,1.88,Frederik Rønnow,DEN,30,G,Stensballe,30,76.0,2010
111,Fredericia,Danish,FC København,16-07-79,1.85,Kim Christensen,DEN,1,G,IFK Göteborg,1,81.0,2010
112,Opava,Danish,FC København,14-12-78,1.74,Zdeněk Pospěch,CZE,2,D,Sparta  Prague,2,74.0,2010
113,Kumla,Danish,FC København,12-04-88,1.76,Pierre Bengtsson,SWE,3,D,FC Nordsjælland,3,72.0,2010
114,Reykjavik,Danish,FC København,18-02-84,1.91,Sölvi Geir Ottesen,ISL,5,D,SønderjyskE,5,82.0,2010
115,Bahia,Danish,FC København,27-03-88,1.85,Claudemir,BRA,6,M,Vitesse,6,72.0,2010
116,Rodovre,Danish,FC København,20-02-84,1.84,Martin Bergvold,DEN,7,M,Livorno,7,70.0,2010
117,Odder,Danish,FC København,24-02-85,1.84,William Kvist,DEN,8,M,Kjøbenhavns BK,8,80.0,2010
118,Nuuk,Danish,FC København,12-08-77,1.87,Jesper Grønkjær,DEN,10,M,Stuttgart,10,82.0,2010
119,São José,Danish,FC København,24-02-81,1.74,César Santin,BRA,11,F,Kalmar FF,11,72.0,2010
120,Thiès,Danish,FC København,21-02-85,1.86,Dame N'Doye,SEN,14,F,OFI,14,81.0,2010
121,Karlskrona,Danish,FC København,31-05-81,1.89,Mikael Antonsson,SWE,15,D,Panathinaikos,15,80.0,2010
122,Virum,Danish,FC København,17-04-83,1.88,Thomas Kristensen,DEN,16,M,FC Nordsjælland,16,79.0,2010
123,Gothenburg,Danish,FC København,24-10-85,1.81,Oscar Wendt,SWE,17,D,IFK  Göteborg,17,83.0,2010
124,Copenhagen,Danish,FC København,31-01-94,1.94,Kenneth Zohore,DEN,18,F,Kjøbenhavns BK,18,95.0,2010
125,Fangel,Danish,FC København,20-03-85,1.8,Martin  Vingård,DEN,20,M,Esbjerg,20,70.0,2010
126,Borås,Danish,FC København,24-01-81,1.88,Johan Wiland,SWE,21,G,IF Elfsborg,21,78.0,2010
127,Flemløse,Danish,FC København,16-09-85,1.78,Johan Absalonsen,DEN,22,F,Odense,22,75.0,2010
128,Zeijen,Danish,FC København,22-04-83,1.91,Jos Hooiveld,NED,24,D,Celtic,24,75.0,2010
129,Copenhagen,Danish,FC København,23-04-90,1.91,Mathias Zanka Jørgensen,DEN,25,D,B93 København,25,79.0,2010
130,Frederiksberg,Danish,FC København,03-09-91,1.82,Thomas Delaney,DEN,27,M,Kjøbenhavns BK,27,71.0,2010
131,Copenhagen,Danish,FC København,14-03-90,1.78,Saban Özdogan,DEN,28,M,Kjøbenhavns BK,28,73.0,2010
132,Copenhagen,Danish,FC København,10-06-89,,Danni Jensen,DEN,29,D,Kjøbenhavns BK,29,,2010
133,San José [CRC],Danish,FC København,17-05-84,1.78,Christian Bolaños,CRC,30,M,Start,30,67.0,2010
134,Copenhagen,Danish,Lyngby,09-10-79,1.9,Rune  Pedersen,DEN,1,G,Nottingham F,1,89.0,2010
135,,Danish,Lyngby,15-03-87,1.76,Cheikh Sarr,DEN,2,D,Aarhus,2,75.0,2010
136,,Danish,Lyngby,07-06-86,1.85,Marc Møller,DEN,3,D,FC Midtjylland,3,78.0,2010
137,Ishøj,Danish,Lyngby,22-10-76,1.9,Jakob Bresemann,DEN,4,D,Vejle,4,87.0,2010
138,Murska Sobota,Danish,Lyngby,21-02-83,1.84,Mitja Mörec,SVN,6,D,Panetolikos,6,80.0,2010
139,Casablanca,Danish,Lyngby,12-04-88,1.74,Ayoub Sørensen,MAR,7,M,Hvidovre,7,67.0,2010
140,Roskilde,Danish,Lyngby,26-04-78,1.83,Peter Madsen,DEN,8,F,Brøndby,8,80.0,2010
141,Tetovë,Danish,Lyngby,07-09-85,1.8,Bajram  Fetai,DEN,9,F,FC Nordsjælland,9,75.0,2010
142,Copenhagen,Danish,Lyngby,31-05-83,1.9,Kim Aabech,DEN,10,M,B1903 Odense,10,85.0,2010
143,Copenhagen,Danish,Lyngby,13-07-89,1.9,Patrick  Mortensen,DEN,11,F,Brøndby,11,80.0,2010
144,Herlev,Danish,Lyngby,30-04-91,1.77,David Boysen,DEN,12,F,AB København,12,63.0,2010
145,Copenhagen,Danish,Lyngby,24-08-84,1.83,Mathias Tauber,DEN,14,D,AB København,14,75.0,2010
146,Copenhagen,Danish,Lyngby,22-06-91,1.81,Emil Larsen,DEN,15,M,None,15,75.0,2010
147,Rødovre,Danish,Lyngby,22-08-91,1.81,Mikkel Hasling,DEN,16,G,Kjøbenhavns BK,16,68.0,2010
148,Copenhagen,Danish,Lyngby,03-03-91,,Christoffer Olczyk,DEN,17,M,None,17,,2010
149,Herlev,Danish,Lyngby,12-02-84,1.87,Morten Bertolt,DEN,18,M,SønderjyskE,18,76.0,2010
150,Herlev,Danish,Lyngby,06-03-91,1.88,Jonas Henriksen,DEN,19,F,Kjøbenhavns BK,19,83.0,2010
151,Copenhagen,Danish,Lyngby,03-06-85,1.84,Jeppe Brandrup,DEN,20,M,Randers,20,78.0,2010
152,Copenhagen,Danish,Lyngby,08-06-90,1.74,Anders Christiansen,DEN,21,M,None,21,67.0,2010
153,,Danish,Lyngby,18-06-90,,Tino Valsø,DEN,22,D,None,22,,2010
154,Lillerød,Danish,Lyngby,29-05-89,1.76,Brian Hamalainen,DEN,23,D,Allerød,23,69.0,2010
155,Nørre Alslev,Danish,Lyngby,10-08-81,1.86,Esben Hansen,DEN,24,M,Odense,24,82.0,2010
156,Copenhagen,Danish,Lyngby,13-01-93,1.7,Uffe Bech,DEN,25,F,None,25,75.0,2010
157,Los Angeles,Danish,Lyngby,14-04-92,1.85,Ryan Johnson Laursen,DEN,28,D,None,28,76.0,2010
158,Copenhagen,Danish,Lyngby,06-03-90,1.87,Nicklas Højlund,DEN,31,G,None,31,93.0,2010
159,Kolding,Danish,FC Midtjylland,01-02-89,1.95,Jonas Lössl,DEN,1,G,Kolding,1,89.0,2010
160,Copenhagen,Danish,FC Midtjylland,31-03-80,1.88,Martin Albrechtsen,DEN,5,D,Derby Co,5,78.0,2010
161,Spjald,Danish,FC Midtjylland,26-01-89,1.82,Jesper Juelsgaard,DEN,6,D,Spjald,6,78.0,2010
162,Brejning,Danish,FC Midtjylland,04-01-85,1.93,Jonas Borring,DEN,8,M,Odense,8,76.0,2010
163,Varde,Danish,FC Midtjylland,07-07-83,1.82,Jakob Poulsen,DEN,9,M,Aarhus,9,72.0,2010
164,Greve,Danish,FC Midtjylland,22-10-84,1.87,Mikkel Thygesen,DEN,10,M,B Mönchengladbach,10,74.0,2010
165,Hvidovre,Danish,FC Midtjylland,11-06-85,1.86,Danny Olsen,DEN,11,M,FC Nordsjælland,11,78.0,2010
166,Aalborg,Danish,FC Midtjylland,07-10-82,1.94,Kasper Jensen,DEN,14,G,Paderborn,14,90.0,2010
167,,Danish,FC Midtjylland,27-03-91,1.8,Jesper Lauridsen,DEN,15,D,None,15,76.0,2010
168,Roskilde,Danish,FC Midtjylland,14-01-90,1.82,Mads Albæk,DEN,17,M,Herfølge,17,76.0,2010
169,Viborg,Danish,FC Midtjylland,04-10-91,1.84,Erik Sviatchenko,DEN,18,D,Viborg,18,82.0,2010
170,Varadin,Danish,FC Midtjylland,04-04-86,1.86,Kristijan Ipa,CRO,20,D,Energie Cottbus,20,78.0,2010
171,,Danish,FC Midtjylland,15-02-91,1.78,Kasper Hansen,DEN,21,M,None,21,69.0,2010
172,Himmelev,Danish,FC Midtjylland,23-08-92,1.89,Mads Hvilsom,DEN,22,F,Roskilde,22,92.0,2010
173,,Danish,FC Midtjylland,09-01-89,1.85,Ken Fagerberg,SWE,24,F,Örgryte IS,24,86.0,2010
174,Fyn,Danish,FC Midtjylland,22-02-90,1.8,Jesper Bøge,DEN,26,D,None,26,70.0,2010
175,Lagos,Danish,FC Midtjylland,06-05-88,1.72,Adigun  Salami Taofeek,NGA,27,F,FC  Ebedei,27,65.0,2010
176,Copenhagen,Danish,FC Midtjylland,28-02-90,1.92,Morten Nielsen,DEN,28,F,AZ Alkmaar,28,83.0,2010
177,Herning,Danish,FC Midtjylland,20-10-82,1.82,Kristian Bak Nielsen,DEN,32,D,SC Heerenveen,32,80.0,2010
178,,Danish,FC Midtjylland,30-06-93,1.84,Alexander Ludwig,DEN,33,D,None,33,85.0,2010
179,Vejle,Danish,FC Midtjylland,19-02-88,1.91,Christian  Sivebæk,DEN,34,M,Vejle,34,88.0,2010
180,Lagos,Danish,FC Midtjylland,09-02-91,1.72,Rilwan Hassan,NGA,36,M,FC Ebedei,36,64.0,2010
181,,Danish,FC Midtjylland,12-08-91,1.76,Rasmus Lynge Christensen,DEN,41,M,None,41,66.0,2010
182,,Danish,FC Midtjylland,11-04-90,1.71,Izunna Uzochukwu,NGA,43,M,FC Ebedei,42,70.0,2010
183,Lagos,Danish,FC Midtjylland,08-09-90,1.73,Sylvester Igboun,NGA,44,F,FC Ebedei,43,73.0,2010
184,Frederikssund,Danish,FC Nordsjælland,31-03-85,1.88,Jesper  Hansen,DEN,1,G,Ølstykke,1,78.0,2010
185,,Danish,FC Nordsjælland,19-01-90,1.86,Jacob Egeris,DEN,3,D,Lyngby,3,81.0,2010
186,Avedøre,Danish,FC Nordsjælland,18-03-85,1.83,Henrik Kildentoft,DEN,4,D,Brøndby,4,76.0,2010
187,Fredensborg,Danish,FC Nordsjælland,11-07-88,1.88,Andreas Bjelland,DEN,5,D,Lyngby,5,85.0,2010
188,Kumasi,Danish,FC Nordsjælland,14-09-90,1.8,Enoch Kofi Adu,GHA,6,M,Nice,6,65.0,2010
189,Regstrup,Danish,FC Nordsjælland,01-04-76,1.82,Nikolai Stokholm,DEN,7,M,Viking,7,73.0,2010
190,Montreal,Danish,FC Nordsjælland,23-09-79,1.78,Patrice Bernier,CAN,8,M,Kaiserslautern,8,77.0,2010
191,Helsingør,Danish,FC Nordsjælland,18-09-86,1.78,Tobias Mikkelsen,DEN,9,M,Brøndby,9,73.0,2010
192,Torup,Danish,FC Nordsjælland,08-06-83,1.77,Morten  Nordstrand,DEN,11,F,FC København,11,70.0,2010
193,Malmö,Danish,FC Nordsjælland,04-10-87,1.78,Rawez Lawan,SWE,12,F,Horsens,12,75.0,2010
194,Allerød,Danish,FC Nordsjælland,15-03-89,1.77,Mads Thomsen,DEN,13,F,Lyngby,13,74.0,2010
195,Alajuela,Danish,FC Nordsjælland,18-02-90,1.72,Bryan Oviedo,CRC,14,D,FC København,14,70.0,2010
196,Kolding,Danish,FC Nordsjælland,03-08-89,1.87,Emil Lyng,DEN,15,F,Lille,15,88.0,2010
197,Nysted,Danish,FC Nordsjælland,29-08-86,1.74,Søren  Christensen,DEN,17,M,Lolland  Falster Alliancen,17,71.0,2010
198,Providence,Danish,FC Nordsjælland,24-01-84,1.82,Michael  Parkhurst,USA,18,D,New England Revolution,18,72.0,2010
199,Stenløse,Danish,FC Nordsjælland,07-01-92,1.72,Mark Gundelach,DEN,19,D,None,19,68.0,2010
200,Odense,Danish,FC Nordsjælland,08-05-88,1.84,Matti Lund Nielsen,DEN,20,M,Odense,20,74.0,2010
201,Roskilde,Danish,FC Nordsjælland,06-05-90,1.8,Christian Gytkjær,DEN,21,F,Lyngby,21,75.0,2010
202,Barcelona,Danish,FC Nordsjælland,10-11-90,1.75,Andreas Laudrup,DEN,22,F,Lyngby,22,61.0,2010
203,,Danish,FC Nordsjælland,08-05-85,1.89,Daniel Jensen,DEN,23,D,Hillerød,23,79.0,2010
204,Gladsaxe,Danish,FC Nordsjælland,05-03-89,1.81,Andreas Granskov-Hansen,DEN,24,F,Werder Bremen II,24,70.0,2010
205,,Danish,FC Nordsjælland,25-08-88,1.84,Robin Kacaniklic,SWE,25,D,Brumunddal,25,80.0,2010
206,Smørumnedre,Danish,FC Nordsjælland,19-09-92,1.72,Lasse Petry,DEN,27,M,None,27,69.0,2010
207,Hillerød,Danish,FC Nordsjælland,25-03-92,1.95,David Jensen,DEN,28,G,Hillerød,28,92.0,2010
208,,Danish,FC Nordsjælland,01-08-91,1.85,Jonas Hebo Rasmussen,DEN,29,M,Arsenal,29,,2010
209,Herfølge,Danish,FC Nordsjælland,02-03-91,1.87,Mathias Nielsen,DEN,30,M,HB Køge,30,80.0,2010
210,Abidjan,Danish,FC Nordsjælland,11-08-92,1.83,Jores Okore,DEN,31,D,B93 København,31,80.0,2010
211,Porsgrunn,Danish,Odense,26-02-84,1.84,Espen Ruud,NOR,2,D,Odd,2,76.0,2010
212,Kvinesdal,Danish,Odense,26-07-77,1.87,Atle Roar Håland,DEN,3,D,Start,3,81.0,2010
213,Janderup,Danish,Odense,10-01-79,1.83,Hans Henrik  Andreasen,DEN,4,M,Greuther Fürth,4,72.0,2010
214,,Danish,Odense,26-07-77,1.87,Anders  Møller Christensen,DEN,5,D,Esbjerg,5,74.0,2010
215,Enugu,Danish,Odense,12-02-84,1.77,Peter Utaka,NGA,7,F,Royal Antwerp,7,79.0,2010
216,,Danish,Odense,15-01-92,1.77,Rasmus Falk,DEN,9,F,Middelfart,9,65.0,2010
217,Vanersborg,Danish,Odense,05-07-78,1.79,Andreas Johansson,SWE,10,M,Aalborg,10,76.0,2010
218,Christiansfeld,Danish,Odense,15-04-81,1.96,Henrik Toft,DEN,13,F,HB Køge,13,88.0,2010
219,Copenhagen,Danish,Odense,04-03-85,1.85,Jonas Troest,DEN,14,D,Konysapor,14,82.0,2010
220,Randers,Danish,Odense,27-07-77,1.86,Chris  Sørensen,DEN,15,D,Vejle,15,78.0,2010
221,Virum,Danish,Odense,19-07-87,1.89,Emil Ousager,DEN,16,G,Randers,16,85.0,2010
222,Odense,Danish,Odense,30-01-82,1.92,Mads Toppel,DEN,17,G,Tromsø,17,87.0,2010
223,Bamako,Danish,Odense,09-09-87,1.92,Kalilou Mohamed Traoré,MLI,18,M,Istra 1961,18,76.0,2010
224,Douala,Danish,Odense,04-05-81,1.75,Eric Djemba-Djemba,CMR,19,M,Qatar SC,19,81.0,2010
225,Reykjavík,Danish,Odense,25-02-88,1.84,Rúrik Gíslason,ISL,21,M,Viborg,21,74.0,2010
226,Evreux,Danish,Odense,20-08-81,1.8,Bernard Mendy,FRA,22,D,Hull C,22,77.0,2010
227,Copenhagen,Danish,Odense,09-07-91,1.76,Bashkim Kadrii,DEN,24,F,B93,24,71.0,2010
228,,Danish,Odense,03-04-90,1.84,Oliver Feldballe,DEN,25,F,None,25,72.0,2010
229,Odense,Danish,Odense,06-01-91,1.9,Daniel Høegh,DEN,26,D,None,26,74.0,2010
230,Rahden,Danish,Odense,28-02-79,1.89,Stefan Wessels,GER,33,G,Basel,33,84.0,2010
231,Kildebrønde,Danish,Randers,01-02-85,1.92,David Ousted,DEN,1,G,SønderjyskE,1,88.0,2010
232,Glostrup,Danish,Randers,19-02-85,1.72,Dennis Cagara,DEN,2,D,Aarhus,2,73.0,2010
233,Viborg,Danish,Randers,29-01-91,1.88,Alexander Juel Andersen,DEN,3,D,Viborg,3,76.0,2010
234,Dawu,Danish,Randers,24-05-82,1.85,Issah  Ahmed,GHA,4,D,Asante  Kotoko,4,80.0,2010
235,Haslev,Danish,Randers,15-05-83,1.89,Anders Egholm,DEN,5,D,SønderjyskE,5,87.0,2010
236,Midtdjurs,Danish,Randers,12-04-86,1.83,Rasmus  Grønberg Hansen,DEN,6,M,SønderjyskE,6,76.0,2010
237,Hvidovre,Danish,Randers,19-11-85,1.8,Kasper Lorentzen,DEN,7,M,Brøndby,7,75.0,2010
238,,Danish,Randers,02-11-78,1.78,Søren  Pedersen,DEN,8,M,Aarhus,8,69.0,2010
239,,Danish,Randers,09-06-86,1.78,Lasse Rise,DEN,9,F,Lyngby,9,70.0,2010
240,Lundtoft,Danish,Randers,24-10-83,1.83,Mikkel Beckmann,DEN,10,M,Lyngby,10,76.0,2010
241,Mitrovica,Danish,Randers,13-03-88,1.81,Erton Fejzullahu,SWE,11,F,NEC Nijmegen,11,80.0,2010
242,Randers,Danish,Randers,17-04-86,1.83,Jonas Damborg,DEN,12,D,Støvring,12,74.0,2010
243,,Danish,Randers,10-09-90,1.85,Mads Fenger,DEN,13,D,Randers Freja,13,84.0,2010
244,Thiès,Danish,Randers,10-07-85,1.78,Tidiane Sané,SEN,14,M,Jeanne  d'Arc de Dakar,14,79.0,2010
245,Hvidovre,Danish,Randers,18-04-82,1.8,Christian Traoré,DEN,15,D,Hammarby IF,15,80.0,2010
246,Viborg,Danish,Randers,01-03-84,1.8,Søren Jensen,DEN,16,D,Odd,16,74.0,2010
247,Nørre  Alslev,Danish,Randers,03-05-83,1.86,Jonas Kamper,DEN,17,M,Arminia Bielefeld,17,80.0,2010
248,,Danish,Randers,31-12-92,1.75,George Odhiambo,KEN,18,F,Gor Mahia,18,71.0,2010
249,Agger,Danish,Randers,10-03-73,1.88,Frank Kristensen,DEN,20,F,FC Midtjylland,20,82.0,2010
250,Holte,Danish,Randers,16-09-86,1.76,Alexander Fischer,DEN,21,M,Lyngby,21,72.0,2010
251,Dakar,Danish,Randers,02-08-86,1.88,Ousmane Sarr,SEN,23,M,Troyes,23,75.0,2010
252,Bwiam,Danish,Randers,31-12-88,1.88,Tijan  Jaiteh,GAM,24,M,Brann,24,75.0,2010
253,,Danish,Randers,02-05-88,1.9,Peter Friis Jensen,DEN,25,G,None,25,91.0,2010
254,Randers,Danish,Randers,09-01-93,1.92,Nicolai Brock-Madsen,DEN,44,F,None,41,88.0,2010
255,,Danish,Silkeborg,15-05-84,1.93,Kenneth Falkenberg,DEN,1,G,Kolding,1,90.0,2010
256,Hillerød,Danish,Silkeborg,26-06-80,1.83,Jesper Mikkelsen,DEN,2,M,Troyes,2,75.0,2010
257,Aalborg,Danish,Silkeborg,05-06-78,1.87,Thomas Bælum,DEN,3,D,Willem II,3,80.0,2010
258,Hjørring,Danish,Silkeborg,11-09-81,1.84,Christopher Poulsen,DEN,5,D,FC Midtjylland,5,81.0,2010
259,Silkeborg,Danish,Silkeborg,10-10-85,1.84,Martin Ørnskov Nielsen,DEN,6,M,None,6,75.0,2010
260,Skovshoved,Danish,Silkeborg,25-05-82,1.83,Jesper  Bech,DEN,10,F,Esbjerg,10,70.0,2010
261,Copenhagen,Danish,Silkeborg,10-06-75,1.85,Henrik Pedersen,DEN,11,F,Hull C,11,84.0,2010
262,,Danish,Silkeborg,14-11-83,1.84,Dennis Flinta,DEN,14,M,FC Midtjylland,14,81.0,2010
263,,Danish,Silkeborg,18-01-83,1.89,Thomas Hansen,DEN,16,D,Aarhus,16,78.0,2010
264,Viljandi,Danish,Silkeborg,05-08-88,1.8,Kaimar Saag,EST,17,F,Levadia Tallinn,17,75.0,2010
265,Svendborg,Danish,Silkeborg,25-12-81,1.79,Christian Holst,FRO,18,F,Lyngby,18,74.0,2010
266,Jyllinge,Danish,Silkeborg,23-02-83,1.75,Frank Hansen,DEN,20,D,Esbjerg,20,70.0,2010
267,Aars,Danish,Silkeborg,04-01-83,1.85,Kasper  Risgård,DEN,21,M,Panionios,21,75.0,2010
268,,Danish,Silkeborg,10-08-89,1.78,Martin Svensson,DEN,22,M,None,22,73.0,2010
269,,Danish,Silkeborg,25-03-92,1.86,Jeppe Ilum,DEN,23,F,Næstved,23,75.0,2010
270,,Danish,Silkeborg,01-02-89,1.89,Lars Huldgaard Christensen,DEN,24,F,None,24,92.0,2010
