,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
261,Halifax,Australian,Wellington Phoenix,23-12-77,1.8,Chris Greenacre,ENG,9,F,Tranmere R,9,80.0,2010
262,Santa Rosa,Australian,Wellington Phoenix,13-05-83,1.65,Roberto Cornejo,ARG,10,M,Everton (Viña del Mar),10,77.0,2010
263,Niterói,Australian,Wellington Phoenix,12-12-79,1.8,Daniel,BRA,11,M,Guarani-MG,11,78.0,2010
264,Plymouth,Australian,Wellington Phoenix,01-04-92,1.91,James Musa,NZL,12,D,None,12,77.0,2010
265,Tamworth [AUS],Australian,Wellington Phoenix,31-10-87,1.8,Troy Hearfield,AUS,13,M,Newcastle U Jets,13,77.0,2010
266,Lika,Australian,Wellington Phoenix,21-04-89,1.84,Mirjan  Pavlović,CRO,14,F,Sydney U,14,87.0,2010
267,Taree,Australian,Wellington Phoenix,07-01-82,1.8,Jade North,AUS,15,D,Tromsø,15,78.0,2010
268,Shepperton,Australian,Wellington Phoenix,18-03-85,1.77,Vince Lia,AUS,17,M,Melbourne  Victory,17,73.0,2010
269,Blenheim,Australian,Wellington Phoenix,03-02-81,1.8,Ben Sigmund,NZL,18,D,Auckland C,18,84.0,2010
270,Sydney,Australian,Wellington Phoenix,27-03-85,1.87,Danny  Vukovic,AUS,19,G,Konyaspor,19,96.0,2010
271,San Diego,Australian,Wellington Phoenix,28-11-88,1.96,Reece Crowther,AUS,20,G,QPR,20,96.0,2010
272,Hamilton [NZL],Australian,Wellington Phoenix,05-11-91,1.66,Marco Rojas,NZL,21,M,Hamilton W,21,63.0,2010
273,Sydney,Australian,Wellington Phoenix,03-05-82,1.82,Andrew Durante,NZL,22,D,Newcastle U Jets,22,75.0,2010
274,Sydney,Australian,Wellington Phoenix,17-05-82,1.91,Dylan MacAllister,AUS,23,F,Central Coast Mariners,23,92.0,2010
275,,Australian,Wellington Phoenix,08-06-92,,Sean Lovemore,NZL,24,F,Waitakere U,24,,2010
276,Christchurch,Australian,Wellington Phoenix,15-01-87,1.72,Aaron Clapham,NZL,25,M,Canterbury U,25,63.0,2010
277,Wellington,Australian,Wellington Phoenix,10-06-74,1.8,Simon Elliott,NZL,26,M,San Jose Earthquakes,26,77.0,2010
278,Gold Coast,Australian,Wellington Phoenix,06-02-83,1.88,Griffin McMaster,AUS,30,G,Oakleigh Cannons,30,80.0,2010
0,Melbourne,Australian,Adelaide United,12-06-81,1.86,Eugene Galeković,AUS,1,G,Melbourne Victory,1,91.0,2011
1,Adelaide,Australian,Adelaide United,30-09-90,1.85,Osama Malik,AUS,2,M,North Queensland Fury,2,73.0,2011
2,Sydney,Australian,Adelaide United,14-08-86,1.88,Nigel Boogaard,AUS,3,D,Central Coast Mariners,3,88.0,2011
3,Brisbane,Australian,Adelaide United,21-09-82,1.86,Jonathan McKain,AUS,4,D,Al-Nassr,4,83.0,2011
4,Adelaide,Australian,Adelaide United,26-10-89,1.85,Daniel Mullen,AUS,5,D,AIS,5,80.0,2011
5,Rio de Janeiro,Australian,Adelaide United,08-01-80,1.68,Cassio,BRA,6,D,Atlético Goianense,6,71.0,2011
6,Cairns,Australian,Adelaide United,17-03-83,1.7,Zenon Caravella,AUS,7,M,Gold Coast U,7,65.0,2011
7,Konstantinovka,Australian,Adelaide United,02-01-78,1.87,Evgeniy Levchenko,UKR,8,M,Willem II,8,77.0,2011
8,Assen,Australian,Adelaide United,06-08-82,1.85,Sergio van Dijk,NED,9,F,Brisbane Roar,9,88.0,2011
9,Osijek,Australian,Adelaide United,08-04-87,1.85,Dario Vidoić,AUS,10,M,Nürnberg,10,75.0,2011
10,"Washington, DC",Australian,Adelaide United,25-03-87,1.84,Bruce Djite,AUS,11,F,Gold Coast U,11,84.0,2011
11,Sydney,Australian,Adelaide United,29-05-90,1.91,Antony Golec,AUS,12,D,Sydney FC,12,85.0,2011
12,Torres Vedras,Australian,Adelaide United,29-10-83,1.72,Ricardo da Silva,AUS,13,M,Adelaide C,13,79.0,2011
13,Melbourne,Australian,Adelaide United,31-05-87,1.82,Cameron Watson,AUS,14,M,Oakleigh Cannons,14,78.0,2011
14,Adelaide,Australian,Adelaide United,04-04-95,1.74,Jacob Melling,AUS,15,M,AIS,15,72.0,2011
15,Melbourne,Australian,Adelaide United,13-05-85,1.8,Spase Dilevski,AUS,16,D,Universitatea Craiova,16,77.0,2011
16,Sydney,Australian,Adelaide United,27-02-88,1.8,Iain Ramsay,AUS,17,M,Sydney FC,17,78.0,2011
17,Adelaide,Australian,Adelaide United,02-05-84,1.76,Fabian Barbiero,AUS,18,M,MetroStars,18,72.0,2011
18,Perth,Australian,Adelaide United,17-04-91,1.87,Mark Birighitti,AUS,20,G,AIS,20,84.0,2011
19,Montevideo,Australian,Adelaide United,17-04-86,1.77,Francisco Usucar,URU,21,M,Central Español,21,71.0,2011
20,Adelaide,Australian,Adelaide United,03-04-82,1.85,Iain Fyfe,AUS,22,D,Busan I'Park,22,83.0,2011
21,,Australian,Adelaide United,18-05-96,1.66,Teeboy Kamara,AUS,24,F,AIS,24,71.0,2011
22,Adelaide,Australian,Adelaide United,07-05-90,1.82,Evan Kostopoulos,AUS,25,F,None,25,73.0,2011
23,Adelaide,Australian,Adelaide United,25-05-93,1.75,Liam Wooding,AUS,26,F,None,26,73.0,2011
24,Adelaide,Australian,Adelaide United,06-01-95,1.83,Paul Izzo,AUS,30,G,AIS,30,80.0,2011
25,Adelaide,Australian,Adelaide United,23-10-94,1.95,John Hall,AUS,38,G,None,38,83.0,2011
26,Adelaide,Australian,Adelaide United,21-05-93,1.85,Nick Munro,AUS,39,G,None,39,76.0,2011
27,Melbourne,Australian,Brisbane Roar,11-02-81,1.86,Michael Theoklitos,AUS,1,G,Norwich C,1,93.0,2011
28,Chichester,Australian,Brisbane Roar,15-10-82,1.8,Matthew Smith,AUS,2,D,Brisbane Strikers,2,73.0,2011
29,Atherton,Australian,Brisbane Roar,12-01-80,1.77,Shane Stefanutto,AUS,3,D,North Queensland Fury,3,78.0,2011
30,Wollongong,Australian,Brisbane Roar,08-12-89,1.9,Matthew Jurman,AUS,4,D,Sydney FC,4,84.0,2011
31,Melbourne,Australian,Brisbane Roar,10-09-87,1.8,Ivan Franjić,AUS,5,D,Oakleigh Cannons,5,77.0,2011
32,Sydney,Australian,Brisbane Roar,03-05-86,1.92,Erik Paartalu,AUS,6,M,Greenock Morton,6,85.0,2011
33,Pritina,Australian,Brisbane Roar,29-07-85,1.85,Besart Berisha,ALB,7,F,Arminia Bielefeld,7,76.0,2011
34,Carlton,Australian,Brisbane Roar,02-09-84,1.65,Massimo Murdocca,AUS,8,M,Fawkner-Whittlesea,8,60.0,2011
35,Kumasi,Australian,Brisbane Roar,02-03-91,1.71,Kofi Danning,AUS,9,F,Sydney FC,9,74.0,2011
36,São Paulo,Australian,Brisbane Roar,09-05-85,1.67,Henrique,BRA,10,M,América Mineiro,10,62.0,2011
37,Calgary,Australian,Brisbane Roar,16-05-84,1.78,Issey Nakajima-Farran,CAN,11,M,Horsens,11,73.0,2011
38,Canberra,Australian,Brisbane Roar,08-05-87,1.83,Matt Mundy,AUS,12,D,Rochedale R,12,75.0,2011
39,Adelaide,Australian,Brisbane Roar,22-04-90,1.79,Rocky Visconte,AUS,14,M,Hearts,14,72.0,2011
40,Malé,Australian,Brisbane Roar,05-02-83,1.89,Mohamed Adnan,BHR,16,D,Al-Khor,16,84.0,2011
41,Southport [AUS],Australian,Brisbane Roar,05-01-89,1.81,Mitch Nichols,AUS,17,M,Palm Beach,17,75.0,2011
42,Hull,Australian,Brisbane Roar,08-03-90,1.75,Luke Brattan,AUS,18,M,Rochedale R,18,65.0,2011
43,London,Australian,Brisbane Roar,26-09-90,1.76,Jack Hingert,AUS,19,D,Dandenong Thunder,19,71.0,2011
44,Gosford,Australian,Brisbane Roar,13-01-89,1.94,Andrew Redmayne,AUS,20,G,Central Coast Mariners,20,84.0,2011
45,Sydney,Australian,Brisbane Roar,28-05-86,1.78,James Meyer,AUS,21,M,Eastern Suburbs,21,71.0,2011
46,Munich,Australian,Brisbane Roar,29-01-81,1.82,Thomas Broich,GER,22,M,Nürnberg,22,76.0,2011
47,Wahroonga,Australian,Brisbane Roar,13-02-92,1.75,Nicholas Fitzgerald,AUS,24,F,Central Coast Mariners,24,69.0,2011
48,Melbourne,Australian,Brisbane Roar,23-04-92,1.85,George Lambadaridis,AUS,25,M,Club Brugge,25,69.0,2011
49,Brisbane,Australian,Brisbane Roar,07-01-94,1.74,Corey Brown,AUS,26,D,AIS,26,69.0,2011
50,Sunnybank,Australian,Brisbane Roar,14-05-93,1.88,James Donachie,AUS,29,D,QAS,29,84.0,2011
51,Townsville,Australian,Brisbane Roar,03-06-92,1.85,Matt Acton,AUS,30,G,QAS,30,89.0,2011
52,Plumpton,Australian,Central Coast Mariners,08-04-92,1.81,Matthew Ryan,AUS,1,G,Blacktown C,1,73.0,2011
53,Burnley,Australian,Central Coast Mariners,23-04-77,1.85,Daniel McBreen,AUS,2,F,Perth Glory,2,83.0,2011
54,Rockhampton,Australian,Central Coast Mariners,16-12-81,1.78,Joshua Rose,AUS,3,D,Universitatea Craiova,3,76.0,2011
55,Sydney,Australian,Central Coast Mariners,09-04-84,1.8,Pedj Bojić,AUS,4,D,Sutherland Sharks,4,75.0,2011
56,Gosford,Australian,Central Coast Mariners,19-02-87,1.79,Bradley Porter,AUS,5,M,AIS,5,74.0,2011
57,Haarlem,Australian,Central Coast Mariners,17-01-75,1.9,Patrick Zwaanswijk,NED,6,D,NAC Breda,6,86.0,2011
58,Morwell,Australian,Central Coast Mariners,29-12-79,1.79,John Hutchinson,AUS,7,M,Manly U,7,78.0,2011
59,Port Harcourt,Australian,Central Coast Mariners,12-09-92,1.87,Bernie Ibini-Isei,AUS,9,F,Blacktown C,9,73.0,2011
60,Adelaide,Australian,Central Coast Mariners,09-06-84,1.7,Adriano Pellegrino,AUS,10,M,Perth Glory,10,70.0,2011
61,Sydney,Australian,Central Coast Mariners,08-01-89,1.83,Oliver Bozanic,AUS,11,M,Reading,11,76.0,2011
62,Tamworth [AUS],Australian,Central Coast Mariners,31-10-87,1.8,Troy Hearfield,AUS,12,M,Wellington Phoenix,12,77.0,2011
63,Newcastle [AUS],Australian,Central Coast Mariners,29-03-85,1.75,Stuart Musialik,AUS,13,M,Sydney FC,13,71.0,2011
64,Wellington,Australian,Central Coast Mariners,07-01-87,1.75,Michael McGlinchey,NZL,14,M,Celtic,14,68.0,2011
65,Kudijip,Australian,Central Coast Mariners,17-02-90,1.71,Brad McDonald,AUS,15,D,North Queensland Fury,15,70.0,2011
66,Perth [AUS],Australian,Central Coast Mariners,05-01-92,1.78,Trent Sainsbury,AUS,16,D,AIS,16,61.0,2011
67,Griffith,Australian,Central Coast Mariners,16-12-92,1.89,Tomas Rogić,AUS,17,M,Belconnen U,17,85.0,2011
68,Sydney,Australian,Central Coast Mariners,13-08-84,1.87,Alex Wilkinson,AUS,18,D,Ryde C,18,85.0,2011
69,Norwich,Australian,Central Coast Mariners,26-12-83,1.83,John Sutton,ENG,19,F,Hearts,19,89.0,2011
70,Wollongong,Australian,Central Coast Mariners,30-05-85,1.89,Justin Pasfield,AUS,20,G,North Queensland Fury,20,78.0,2011
71,Sydney,Australian,Central Coast Mariners,05-05-91,1.82,Sam Gallagher,AUS,21,D,Sydney FC,21,79.0,2011
72,Sydney,Australian,Central Coast Mariners,20-04-93,1.73,Mustafa Amini,AUS,22,M,Borussia Dortmund,22,75.0,2011
73,Penrith [AUS],Australian,Central Coast Mariners,31-05-83,1.79,Adam Kwasnik,AUS,23,F,Wellington Phoenix,23,76.0,2011
74,,Australian,Central Coast Mariners,,,Jason Denham,AUS,30,G,None,30,,2011
75,,Australian,Central Coast Mariners,,,Brody Crane,AUS,31,G,South Coast Wolves,31,,2011
76,Hastings [NZL],Australian,Gold Coast United,19-01-83,1.87,Glen Moss,NZL,1,G,Melbourne Victory,1,90.0,2011
77,Bundaberg,Australian,Gold Coast United,25-03-93,1.77,Joshua Brillante,AUS,2,M,QAS,2,73.0,2011
78,Brisbane,Australian,Gold Coast United,02-05-83,1.79,Michael Thwaite,AUS,3,D,Brann,3,74.0,2011
79,Ayr [AUS],Australian,Gold Coast United,30-04-91,1.89,Zachary Anderson,AUS,4,M,QAS,4,88.0,2011
80,Adelaide,Australian,Gold Coast United,06-01-80,1.93,Kristian Rees,AUS,5,D,Adelaide C,5,95.0,2011
81,Khartoum,Australian,Gold Coast United,28-08-90,1.82,Golgol Mebrahtu,AUS,7,F,Brisbane Olympic,7,73.0,2011
82,Rio de Janeiro,Australian,Gold Coast United,03-11-86,1.75,Robson,BRA,8,M,Operário,8,80.0,2011
83,Sydney,Australian,Gold Coast United,25-12-78,1.75,Joel Porter,AUS,9,F,Hartlepool U,9,76.0,2011
84,Cairns,Australian,Gold Coast United,13-02-89,1.74,Tahj Minniecon,AUS,10,M,Queensland Roar,10,68.0,2011
85,Melbourne,Australian,Gold Coast United,07-05-93,1.79,Jake Barker-Daish,AUS,11,M,AIS,11,74.0,2011
86,Sydney,Australian,Gold Coast United,17-05-82,1.91,Dylan MacAllister,AUS,12,F,Breiðablik,12,92.0,2011
87,Bankstown,Australian,Gold Coast United,08-03-86,1.9,Anté Rosić,AUS,13,D,Arka Gdynia,13,82.0,2011
88,Cairns,Australian,Gold Coast United,14-06-92,1.8,Ben Halloran,AUS,14,M,QAS,14,73.0,2011
89,Bondoukou,Australian,Gold Coast United,03-02-90,1.7,Adama Traoré,CIV,15,D,Ecole de Football Yeo Martial,15,75.0,2011
90,Amsterdam,Australian,Gold Coast United,22-01-84,1.79,Maceo Rigters,NED,16,F,Blackburn R,16,72.0,2011
91,Perth [AUS],Australian,Gold Coast United,14-07-92,1.76,Chris Harold,AUS,17,F,Brisbane Force,17,70.0,2011
92,Sydney,Australian,Gold Coast United,19-02-90,1.8,James Brown,AUS,18,M,AIS,18,76.0,2011
93,Glasgow,Australian,Gold Coast United,11-04-81,1.88,Chris Broadfoot,AUS,19,F,Broadbeach U,19,80.0,2011
94,Hobart,Australian,Gold Coast United,21-09-89,1.89,Jerrad Tyson,AUS,20,G,Brisbane Strikers,20,85.0,2011
95,Sydney,Australian,Gold Coast United,11-02-82,1.83,Daniel Severino,AUS,21,M,Sydney Olympic,21,83.0,2011
96,Voorburg,Australian,Gold Coast United,22-05-84,1.82,Peter Jungschläger,NED,22,M,De Graafschap,22,81.0,2011
97,Adelaide,Australian,Gold Coast United,06-08-91,1.88,Dylan McGowan,AUS,23,D,Hearts,23,80.0,2011
98,Khartoum,Australian,Gold Coast United,05-05-85,1.85,Samuel Tesfagabr,ERI,26,D,Western Strikers,26,76.0,2011
99,Asmara,Australian,Gold Coast United,29-06-84,1.83,Ambesager Yosief,ERI,27,D,Western Strikers,27,73.0,2011
100,Melbourne,Australian,Gold Coast United,19-10-91,1.89,Daniel Bowles,AUS,28,D,Brisbane Roar,28,75.0,2011
101,Brisbane,Australian,Gold Coast United,20-02-91,1.72,Mitchell Bevan,AUS,29,M,Brisbane Roar,29,67.0,2011
102,Brisbane,Australian,Gold Coast United,16-04-92,1.85,Brendan White,AUS,30,G,Brisbane Strikers,30,79.0,2011
103,Sydney,Australian,Gold Coast United,30-08-92,1.71,Daniel Bragg,AUS,31,M,Blacktown C,31,70.0,2011
104,Tweed Heads,Australian,Gold Coast United,27-03-92,1.7,Chris Lucas,AUS,32,F,Palm Beach,32,67.0,2011
105,Port Vila,Australian,Gold Coast United,18-09-94,1.65,Mitch Cooper,AUS,33,M,QAS,33,63.0,2011
106,Brisbane,Australian,Gold Coast United,07-05-85,1.83,Chris O'Connor,AUS,40,G,Bohemians,40,71.0,2011
107,Bundaberg,Australian,Melbourne Heart,22-08-75,1.88,Clint Bolton,AUS,1,G,Sydney FC,1,90.0,2011
108,Adelaide,Australian,Melbourne Heart,27-01-87,1.8,Michael Marrone,AUS,2,D,Adelaide U,2,77.0,2011
109,Sydney,Australian,Melbourne Heart,18-09-92,1.77,Brendan Hamill,AUS,3,D,AIS,3,68.0,2011
110,Melbourne,Australian,Melbourne Heart,08-01-79,1.83,Simon Colosimo,AUS,4,D,Sydney FC,4,75.0,2011
111,Belo Horizonte,Australian,Melbourne Heart,18-08-79,1.75,Fred,BRA,5,F,DC United,5,70.0,2011
112,Sydney,Australian,Melbourne Heart,18-08-82,1.77,Matthew Thompson,AUS,6,D,Newcastle U Jets,6,78.0,2011
113,Nijmegen,Australian,Melbourne Heart,01-02-86,1.8,Rutger Worm,NED,7,F,NEC Nijmegen,7,70.0,2011
114,Melbourne,Australian,Melbourne Heart,25-10-86,1.77,Kristian Sarkies,AUS,8,M,Adelaide U,8,76.0,2011
115,São Fidélis,Australian,Melbourne Heart,21-07-86,1.8,Maycon,BRA,9,F,Nova Iguacu,9,76.0,2011
116,Mareeba,Australian,Melbourne Heart,23-03-82,1.84,Wayne Srhoj,AUS,10,M,Perth Glory,10,81.0,2011
117,São João de Meriti,Australian,Melbourne Heart,02-11-82,1.66,Alex Terra,BRA,11,F,Rio Branco,11,62.0,2011
118,San Nicolás,Australian,Melbourne Heart,01-01-88,1.75,Jonathan Germano,ARG,13,D,Estudiantes (LP),13,71.0,2011
119,Addis Ababa,Australian,Melbourne Heart,26-07-92,1.72,Kamal Ibrahim,AUS,14,M,AIS,14,61.0,2011
120,Brisbane,Australian,Melbourne Heart,26-02-88,1.74,David Williams,AUS,15,F,North Queensland Fury,15,70.0,2011
121,Moonee Ponds,Australian,Melbourne Heart,16-12-90,1.72,Aziz Behich,AUS,16,M,Hume C,16,66.0,2011
122,Newcastle [AUS],Australian,Melbourne Heart,28-01-89,1.86,Jason Hoffman,AUS,17,F,Newcastle U Jets,17,75.0,2011
123,Melbourne,Australian,Melbourne Heart,23-03-93,1.87,Curtis Good,AUS,18,D,AIS,18,85.0,2011
124,Sarajevo,Australian,Melbourne Heart,21-02-92,1.89,Eli Babalj,AUS,19,F,AIS,19,72.0,2011
125,Melbourne,Australian,Melbourne Heart,24-09-90,1.69,Adrian Zahra,AUS,20,M,Melbourne Knights,20,65.0,2011
126,Melbourne,Australian,Melbourne Heart,27-05-91,1.78,Kliment Taseski,AUS,21,M,Melbourne Victory,21,75.0,2011
127,Melbourne,Australian,Melbourne Heart,14-10-87,1.9,Nick Kalmar,AUS,22,M,Oakleigh Cannons,22,85.0,2011
128,Melbourne,Australian,Melbourne Heart,22-10-89,1.74,Mate Dugandić,AUS,23,M,Melbourne Victory,23,68.0,2011
129,Melbourne,Australian,Melbourne Heart,12-12-85,1.74,Nikola Roganović,AUS,24,G,Green Gully,24,75.0,2011
130,Sydney,Australian,Melbourne Heart,06-07-79,1.78,Paul Reid,AUS,26,M,Adelaide U,26,68.0,2011
131,Adelaide,Australian,Melbourne Heart,16-12-91,1.93,Craig Goodwin,AUS,27,D,Oakleigh Cannons,27,83.0,2011
132,Melbourne,Australian,Melbourne Heart,10-02-91,1.89,Sebastian Mattei,AUS,30,G,Melbourne Victory,30,89.0,2011
133,Perth,Australian,Melbourne Victory,17-04-87,1.85,Tando Velaphi,AUS,1,G,Perth Glory,1,70.0,2011
134,Melbourne,Australian,Melbourne Victory,19-10-90,1.8,Matthew Foschini,AUS,2,D,Oakleigh Cannons,2,80.0,2011
135,Ariquenes,Australian,Melbourne Victory,16-03-85,1.73,Fabinho,BRA,3,D,Volta Redonda,3,73.0,2011
136,Melbourne,Australian,Melbourne Victory,07-04-92,1.85,Petar Franjić,AUS,4,D,Melbourne Knights,4,76.0,2011
137,Auburn,Australian,Melbourne Victory,04-08-85,1.8,Mark Milligan,AUS,5,D,JEF United,5,78.0,2011
138,Melbourne,Australian,Melbourne Victory,13-01-88,1.69,Leigh Broxham,AUS,6,M,VIS,6,70.0,2011
139,Canberra,Australian,Melbourne Victory,08-08-80,1.75,Matthew Kemp,AUS,7,D,Adelaide U,7,71.0,2011
140,Edinburgh,Australian,Melbourne Victory,06-12-77,1.81,Grant Brebner,SCO,8,M,Dundee U,8,81.0,2011
141,Alajuela,Australian,Melbourne Victory,08-01-88,1.8,Jean Carlos Solórzano,CRC,9,F,LD Alajuelense,9,75.0,2011
142,Otorohanga,Australian,Melbourne Victory,23-10-78,1.74,Archie Thompson,AUS,10,F,Lierse,10,70.0,2011
143,Hamilton [NZL],Australian,Melbourne Victory,05-11-91,1.66,Marco Rojas,NZL,11,M,Wellington Phoenix,11,63.0,2011
144,Santiago,Australian,Melbourne Victory,20-10-78,1.81,Rodrigo Vargas,AUS,12,D,Green Gully,12,82.0,2011
145,Footscray,Australian,Melbourne Victory,05-10-89,1.79,Diogo Ferreira,AUS,13,D,Green Gully,13,69.0,2011
146,Ohrid,Australian,Melbourne Victory,14-07-85,1.76,Billy Celeski,AUS,14,M,Perth Glory,14,72.0,2011
147,Melbourne,Australian,Melbourne Victory,08-01-76,1.77,Tom Pondeljak,AUS,15,M,Central Coast Mariners,15,74.0,2011
148,Guanacaste,Australian,Melbourne Victory,09-06-82,1.7,Carlos Hernández,CRC,16,M,LD Alajuelense,16,70.0,2011
149,Vienna,Australian,Melbourne Victory,12-02-92,1.79,James Jeggo,AUS,17,M,VIS,17,66.0,2011
150,Melbourne,Australian,Melbourne Victory,10-08-78,1.85,Danny Allsopp,AUS,18,F,DC United,18,90.0,2011
151,Brisbane,Australian,Melbourne Victory,09-06-89,1.79,Isaka Cernak,AUS,19,M,North Queensland Fury,19,72.0,2011
152,Sydney,Australian,Melbourne Victory,09-05-92,1.91,Lawrence Thomas,AUS,20,G,Sheffield U,20,84.0,2011
153,Sydney,Australian,Melbourne Victory,13-06-75,1.93,Ante Čović,AUS,21,G,IF Elfsborg,21,89.0,2011
154,Sydney,Australian,Melbourne Victory,22-09-78,1.8,Harry Kewell,AUS,22,F,Galatasaray,22,70.0,2011
155,Dubbo,Australian,Melbourne Victory,25-03-86,1.86,Adrian Leijer,AUS,23,D,Fulham,23,80.0,2011
156,Warragul,Australian,Melbourne Victory,14-04-93,1.78,Luke O'Dea,AUS,25,M,None,25,76.0,2011
157,Melbourne,Australian,Melbourne Victory,02-02-94,1.88,Nick Ansell,AUS,26,D,VIS,26,80.0,2011
158,Melbourne,Australian,Melbourne Victory,04-03-93,1.7,Paulo Retre,AUS,27,D,Northcote C,27,63.0,2011
159,Las Palmas,Australian,Melbourne Victory,06-11-83,1.92,Ubay Luzardo,ESP,28,D,Kitchee SC,28,90.0,2011
160,Monrovia,Australian,Melbourne Victory,04-09-94,1.65,Julius Davies,SLE,29,F,1899 Hoffenheim,29,64.0,2011
161,Damascus,Australian,Melbourne Victory,01-05-92,,Rani Dowisha,AUS,30,G,None,30,,2011
162,Newcastle [AUS],Australian,Newcastle United Jets,14-02-87,1.89,Ben Kennedy,AUS,1,G,Broadmeadow Magic,1,83.0,2011
163,Newcastle [AUS],Australian,Newcastle United Jets,16-11-88,1.87,Taylor Regan,AUS,2,D,Azzurri FC,2,77.0,2011
164,Sarajevo,Australian,Newcastle United Jets,28-12-89,1.74,Mario Simić,AUS,3,D,Sydney U,3,72.0,2011
165,Canberra,Australian,Newcastle United Jets,11-03-85,1.91,Nikolai Topor-Stanley,AUS,4,D,Perth Glory,4,85.0,2011
166,Rio de Janeiro,Australian,Newcastle United Jets,19-05-81,1.88,Tiago Calvano,BRA,5,D,Fortuna Düsseldorf,5,80.0,2011
167,Newcastle [AUS],Australian,Newcastle United Jets,20-01-92,1.83,Ben Kantarovski,AUS,6,M,Broadmeadow Magic,6,74.0,2011
168,Cloncurry,Australian,Newcastle United Jets,16-08-77,1.8,Kasey Wehrman,AUS,7,M,Fredrikstad,7,80.0,2011
169,Christchurch,Australian,Newcastle United Jets,07-10-87,1.8,Jeremy Brockie,NZL,8,F,North Queensland Fury,8,78.0,2011
170,North Shields,Australian,Newcastle United Jets,05-08-78,1.85,Michael Bridges,ENG,9,F,MK Dons,9,69.0,2011
171,Fairfield,Australian,Newcastle United Jets,23-05-86,1.8,Ruben Zadkovich,AUS,10,M,Derby Co,10,70.0,2011
172,Sydney,Australian,Newcastle United Jets,01-01-87,1.8,Tarek Elrich,AUS,11,D,Sydney Olympic,11,75.0,2011
173,Newcastle [AUS],Australian,Newcastle United Jets,14-04-85,1.84,Jobe Wheelhouse,AUS,12,M,AIS,12,77.0,2011
174,Daegu,Australian,Newcastle United Jets,22-12-79,1.76,Byun Sung-Hwan,KOR,13,D,Sydney FC,13,71.0,2011
175,Pritina,Australian,Newcastle United Jets,26-10-84,1.84,Labinot Haliti,ALB,14,M,ŁKS Łódź,14,76.0,2011
176,Gosford,Australian,Newcastle United Jets,15-09-90,1.79,Chris Payne,AUS,15,F,North Queensland Fury,15,82.0,2011
177,Coffs Harbour,Australian,Newcastle United Jets,16-03-92,1.81,Sam Gallaway,AUS,16,D,AIS,16,80.0,2011
178,Elemore Vale,Australian,Newcastle United Jets,08-07-92,1.77,James Virgili,AUS,17,M,NSWIS,17,63.0,2011
179,Fairfield,Australian,Newcastle United Jets,07-08-89,1.78,Marko Jesic,AUS,18,F,AIS,18,77.0,2011
180,Sydney,Australian,Newcastle United Jets,03-04-81,1.83,Matthew Nash,AUS,19,G,APIA Leichhardt Tigers,19,78.0,2011
181,Baghdad,Australian,Newcastle United Jets,30-08-86,1.69,Ali Abbas,IRQ,22,M,Marconi Stallions,22,65.0,2011
182,Sydney,Australian,Newcastle United Jets,21-08-81,1.77,Ryan Griffiths,AUS,23,F,Beijing Guo'an,23,61.0,2011
183,Liverpool,Australian,Newcastle United Jets,25-01-81,1.75,Francis Jeffers,ENG,24,F,Motherwell,24,74.0,2011
184,New Lambton Heights,Australian,Newcastle United Jets,08-05-92,1.8,Jacob Pepper,AUS,25,M,West Wallsend,25,65.0,2011
185,Liverpool [AUS],Australian,Newcastle United Jets,31-10-94,1.7,Connor Chapman,AUS,26,D,AIS,26,70.0,2011
186,Hobart,Australian,Newcastle United Jets,19-04-93,1.9,Jack Duncan,AUS,30,G,Sutherland Sharks,30,79.0,2011
187,Sydney,Australian,Perth Glory,27-03-85,1.87,Danny Vukovic,AUS,1,G,Wellington Phoenix,1,96.0,2011
188,Belmond,Australian,Perth Glory,20-08-84,1.75,Josh Mitchell,AUS,2,D,Universitatea Craiova,2,75.0,2011
189,Amsterdam,Australian,Perth Glory,11-09-82,1.89,Bas van den Brink,NED,3,D,Busan I'Park,3,86.0,2011
190,London,Australian,Perth Glory,03-01-84,1.85,Billy Mehmet,IRL,4,F,Samsunspor,4,82.0,2011
191,Melbourne,Australian,Perth Glory,17-08-83,1.82,Steve Pantelidis,AUS,5,D,Bintang Medan,5,83.0,2011
192,Brisbane,Australian,Perth Glory,20-12-78,1.85,Chris Coyne,AUS,6,D,Colchester U,6,87.0,2011
193,Sydney,Australian,Perth Glory,21-04-78,1.78,Jacob Burns,AUS,7,M,Unirea Urziceni,7,75.0,2011
194,Newcastle [AUS],Australian,Perth Glory,14-07-82,1.85,Adam Hughes,AUS,8,M,Adelaide U,8,83.0,2011
195,Göppingen,Australian,Perth Glory,29-09-81,1.85,Shane Smeltz,NZL,9,F,Gold Coast U,9,80.0,2011
196,Cork,Australian,Perth Glory,13-02-81,1.7,Liam Miller,IRL,10,M,Hibernian,10,66.0,2011
197,Deventer,Australian,Perth Glory,11-04-78,1.72,Victor Sikora,NED,11,F,FC Dallas,11,64.0,2011
198,Exeter,Australian,Perth Glory,11-01-89,1.84,Scott Neville,AUS,12,D,Sorrento,12,71.0,2011
199,Adelaide,Australian,Perth Glory,06-01-80,1.77,Travis Dodd,AUS,13,M,Adelaide U,13,80.0,2011
200,Paisley,Australian,Perth Glory,29-09-79,1.75,Steven McGarry,SCO,14,F,Motherwell,14,70.0,2011
