,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
346,Lura,Norwegian,Viking,05-06-84,1.73,Trond Erik Bertelsen,NOR,2,D,Fredrikstad,2,74.0,2009.0
347,Deknepollen,Norwegian,Viking,25-06-85,1.85,Børre Steenslid,NOR,3,D,Sogndal,3,81.0,2009.0
348,Stavanger,Norwegian,Viking,12-06-87,1.85,Vegard Aanestad,NOR,4,D,Randaberg,4,78.0,2009.0
349,Sarpsborg,Norwegian,Viking,12-06-73,1.76,Thomas Pereira,NOR,5,D,Moss,5,74.0,2009.0
350,Bærum,Norwegian,Viking,14-01-88,1.86,Håkon Skogseid,NOR,6,D,Notodden,6,76.0,2009.0
351,Szczecin,Norwegian,Viking,25-06-85,1.84,Tomasz Sokolowski,NOR,7,M,Lyn,7,70.0,2009.0
352,Stavanger,Norwegian,Viking,21-08-86,1.79,Vidar Nisja,NOR,8,M,Bryne,8,71.0,2009.0
353,Lagos,Norwegian,Viking,28-03-77,1.85,Peter Ijeh,NGA,9,F,FC  København,9,84.0,2009.0
354,Voss,Norwegian,Viking,13-09-80,1.8,Alexander Ødegård,NOR,10,M,Rosenborg,10,73.0,2009.0
355,Ålesund,Norwegian,Viking,20-02-83,1.8,Joakim Austnes,NOR,11,M,Aalesund,11,76.0,2009.0
356,Tallinn,Norwegian,Viking,20-08-81,1.84,Artur Kotenko,EST,12,G,Sandnes Ulf,12,82.0,2009.0
357,Stavanger,Norwegian,Viking,25-01-92,1.83,Christian Landu Landu,NOR,13,D,Tasta,13,78.0,2009.0
358,Stavanger,Norwegian,Viking,20-01-85,1.73,André Danielsen,NOR,14,M,Stavanger,14,70.0,2009.0
359,Planá,Norwegian,Viking,07-02-86,1.77,Martin Fillo,CZE,16,F,Viktoria Plzeň,16,72.0,2009.0
360,Haugesund,Norwegian,Viking,06-05-89,1.76,Andreas Ulland Andersen,NOR,18,M,Vard,18,69.0,2009.0
361,Bryne,Norwegian,Viking,11-04-89,1.75,Tommy Høiland,NOR,19,F,Bryne,19,72.0,2009.0
362,Reykjavik,Norwegian,Viking,12-10-81,1.84,Indriði  Sigurðsson,ISL,20,D,Lyn,20,82.0,2009.0
363,Akureyri,Norwegian,Viking,27-05-88,1.82,Birkir Bjarnason,ISL,21,M,Figgjo,21,73.0,2009.0
364,Malmö,Norwegian,Viking,07-02-93,1.85,Valon Berisha,NOR,22,M,Egersund,22,75.0,2009.0
365,,Norwegian,Viking,01-06-90,,Simen Melhus,NOR,23,M,Bryne,23,,2009.0
366,Kragujevac,Norwegian,Viking,20-05-90,1.89,Gojko Ivković,SRB,25,D,Åsane,25,78.0,2009.0
367,Dakar,Norwegian,Viking,30-03-84,1.94,Mame Niang,SEN,27,F,Wolfsburg,27,79.0,2009.0
368,Oslo,Norwegian,Viking,07-06-87,1.87,Jørgen Horn,NOR,28,D,Vålerenga,28,84.0,2009.0
369,Stavanger,Norwegian,Viking,25-05-92,1.85,Aslak Falch,NOR,33,G,Hundvåg,33,81.0,2009.0
370,Stavanger,Norwegian,Viking,06-07-84,1.73,Jone Samuelsen,NOR,99,M,Haugesund,41,74.0,2009.0
0,Ålesund,Norwegian,Aalesund,25-10-89,1.87,Sten Grytebust,NOR,1,G,None,1,86.0,2010.0
1,Oslo,Norwegian,Aalesund,25-02-78,1.78,Amund Skiri,NOR,2,D,Vålerenga,2,76.0,2010.0
2,Ålesund,Norwegian,Aalesund,01-07-90,1.88,Jonatan  Tollås,NOR,4,D,None,4,80.0,2010.0
3,Espoo,Norwegian,Aalesund,19-04-86,1.83,Ville Jalasto,FIN,5,D,FC Honka,5,85.0,2010.0
4,Kongsberg,Norwegian,Aalesund,02-07-83,1.8,Magnus Sylling Olsen,NOR,6,M,Kongsvinger,6,77.0,2010.0
5,Ålesund,Norwegian,Aalesund,21-05-77,1.82,Trond Fredriksen,NOR,7,M,Guard,7,75.0,2010.0
6,Ålesund,Norwegian,Aalesund,20-03-77,2.04,Tor Hogne Aarøy,NOR,8,F,Rosenborg,8,95.0,2010.0
7,Uddevalle,Norwegian,Aalesund,15-06-79,1.75,Johan Arneng,SWE,10,M,Djurgårdens IF,10,75.0,2010.0
8,Alajuela,Norwegian,Aalesund,14-02-87,1.67,Pablo Herrera Barrantes,CRC,11,M,LD Alajuelense,11,66.0,2010.0
9,Odense,Norwegian,Aalesund,13-04-84,1.93,Anders Lindegaard,DEN,13,G,Odense,13,80.0,2010.0
10,Oslo,Norwegian,Aalesund,21-10-88,1.82,Jonathan Parr,NOR,14,M,Lyn,14,75.0,2010.0
11,Stockholm,Norwegian,Aalesund,21-03-79,1.86,Daniel Arnefjord,SWE,15,D,AIK,15,80.0,2010.0
12,Valga,Norwegian,Aalesund,18-11-84,1.76,Enar  Jääger,EST,16,D,Ascoli,16,73.0,2010.0
13,Kingston,Norwegian,Aalesund,23-09-83,1.68,Demar Phillips,JAM,17,M,Stoke C,17,59.0,2010.0
14,Nordfjordeid,Norwegian,Aalesund,17-01-90,1.82,Peter Orry Larsen,NOR,19,M,Skavøypoll,19,74.0,2010.0
15,Ålesund,Norwegian,Aalesund,31-12-91,1.87,Didrik Fløtre,NOR,20,F,None,20,84.0,2010.0
16,Oslo,Norwegian,Aalesund,24-11-86,1.85,Alexander Mathisen,NOR,21,M,Vålerenga,21,75.0,2010.0
17,Oslo,Norwegian,Aalesund,01-12-89,1.75,Fredrik Carlsen,NOR,22,M,Vålerenga,22,65.0,2010.0
18,Ålesund,Norwegian,Aalesund,17-06-92,1.83,Fredrik Ulvestad,NOR,23,D,None,23,79.0,2010.0
19,Drammen,Norwegian,Aalesund,29-08-89,1.77,Lars Fuhre,NOR,25,M,Nybergsund,25,66.0,2010.0
20,Ålesund,Norwegian,Aalesund,19-06-93,1.76,Sverre Økland,NOR,26,M,None,26,72.0,2010.0
21,Ålesund,Norwegian,Aalesund,04-04-89,1.89,Dan Peter Ulvestad,NOR,27,D,Herd,27,84.0,2010.0
22,San José [CRC],Norwegian,Aalesund,04-10-83,1.77,Michael Barrantes,CRC,31,M,Deportivo Saprissa,31,71.0,2010.0
23,Bergen,Norwegian,Brann,05-09-91,1.85,Jørgen Mohus,NOR,1,G,None,1,79.0,2010.0
24,Reykjavik,Norwegian,Brann,11-11-84,1.87,Birkir Már Sævarsson,ISL,2,D,Valur,2,81.0,2010.0
25,Bergen,Norwegian,Brann,08-03-77,1.83,Christian Kalvenes,NOR,3,D,Burnley,3,75.0,2010.0
26,Bergen,Norwegian,Brann,06-08-75,1.8,Cato Guntveit,NOR,4,D,Aberdeen,4,78.0,2010.0
27,Clarendon,Norwegian,Brann,01-06-85,1.8,Rodolph Austin,JAM,5,M,Portmore U,5,78.0,2010.0
28,Bergen,Norwegian,Brann,06-03-84,1.8,Erik  Mjelde,NOR,6,M,Sandefjord,6,74.0,2010.0
29,Nador,Norwegian,Brann,18-04-77,1.81,Hassan  El Fakiri,NOR,7,M,B Mönchengladbach,7,74.0,2010.0
30,Reykjavik,Norwegian,Brann,27-10-78,1.81,Gylfi Einarsson,ISL,8,M,Leeds U,8,81.0,2010.0
31,Arendal,Norwegian,Brann,19-04-81,1.83,Jan Gunnar Solli,NOR,9,M,Rosenborg,9,83.0,2010.0
32,Sønderborg,Norwegian,Brann,01-12-76,1.85,David  Nielsen,NOR,10,F,Odense,10,75.0,2010.0
33,Hamar,Norwegian,Brann,05-02-84,1.81,Petter Vaagan Moen,NOR,11,M,HamKam,11,76.0,2010.0
34,Odda,Norwegian,Brann,11-06-82,1.87,Håkon Opdal,NOR,12,G,Odda,12,89.0,2010.0
35,Bærum,Norwegian,Brann,05-09-84,1.86,Erik Huseklepp,NOR,13,M,Fyllingen,13,75.0,2010.0
36,Bwiam,Norwegian,Brann,31-12-88,1.88,Tijan  Jaiteh,GAM,14,M,Gambia Ports Authority,14,75.0,2010.0
37,Montevideo,Norwegian,Brann,26-07-84,1.68,Diego Guastavino,URU,15,M,Lyn,15,66.0,2010.0
38,Sogndal,Norwegian,Brann,13-09-77,1.88,Eirik Bakke,NOR,17,M,Leeds U,17,80.0,2010.0
39,Piracicaba,Norwegian,Brann,20-04-92,1.78,Diego,BRA,18,M,Desportivo Brasil,18,70.0,2010.0
40,Stavanger,Norwegian,Brann,26-05-88,1.76,Cato Hansen,NOR,19,F,Bryne,19,66.0,2010.0
41,Laguna Carapã,Norwegian,Brann,10-03-92,1.78,Juninho,BRA,20,F,Desportivo Brasil,20,71.0,2010.0
42,Komló,Norwegian,Brann,09-01-89,1.88,Zsolt Korcsmár,HUN,21,M,Újpest,21,82.0,2010.0
43,Kristiansand,Norwegian,Brann,02-07-83,1.93,Kenneth Udjus,NOR,24,G,Arendal,24,87.0,2010.0
44,Bergen,Norwegian,Brann,07-07-88,1.95,Yaw Ihle Amankwah,NOR,25,D,Fana,25,85.0,2010.0
45,Oslo,Norwegian,Brann,02-06-85,1.75,Bjørnar  Holmvik,NOR,26,D,Stabæk,26,67.0,2010.0
46,Sarpsborg,Norwegian,Haugesund,14-07-81,1.85,Per Morten Kristiansen,NOR,1,G,Moss,1,84.0,2010.0
47,Bømlo,Norwegian,Haugesund,24-04-91,1.78,Joakim Våge Nilsen,NOR,2,D,Bremnes,2,72.0,2010.0
48,Kraków,Norwegian,Haugesund,10-01-81,1.8,Chris Poźniak,CAN,4,D,Vancouver Whitecaps,4,79.0,2010.0
49,Haugesund,Norwegian,Haugesund,19-08-75,1.8,Trygve Nygaard,NOR,5,D,Viking,5,78.0,2010.0
50,Lier,Norwegian,Haugesund,17-11-82,1.86,Thomas Sørum,NOR,6,F,Strømsgodset,6,86.0,2010.0
51,Ishøj,Norwegian,Haugesund,23-12-87,1.8,Martin Christensen,DEN,7,M,Rimini,7,79.0,2010.0
52,Aalborg,Norwegian,Haugesund,12-02-83,1.76,Jacob  Sørensen,DEN,8,M,Odd,8,75.0,2010.0
53,Ouagadougou,Norwegian,Haugesund,02-02-82,1.74,John Pelu,SWE,9,F,Rosenborg,9,68.0,2010.0
54,Abidjan,Norwegian,Haugesund,25-10-83,1.83,Djedje Victorien,CIV,10,F,Issia Wazi,10,84.0,2010.0
55,Haugesund,Norwegian,Haugesund,16-03-83,1.85,Tor Arne Andreassen,NOR,11,D,Vard,11,80.0,2010.0
56,Etne,Norwegian,Haugesund,28-02-89,1.87,Lars Øvernes,NOR,12,G,Etne,12,86.0,2010.0
57,Bømlo,Norwegian,Haugesund,15-02-89,1.75,Eirik Mæland,NOR,13,M,Bremnes,13,69.0,2010.0
58,Tysvær,Norwegian,Haugesund,07-10-80,1.79,Jarle Steinsland,NOR,14,M,Bryne,14,75.0,2010.0
59,Copenhagen,Norwegian,Haugesund,20-05-82,1.82,Allan Olesen,DEN,15,D,Randers,15,77.0,2010.0
60,Enugu,Norwegian,Haugesund,29-04-91,1.83,Ugonna Anyora,NGA,16,M,INGAS Football Academy,16,81.0,2010.0
61,Ørsta,Norwegian,Haugesund,20-07-80,1.72,Dag Roar Ørsal,NOR,17,M,Aalesund,17,68.0,2010.0
62,Rennebu,Norwegian,Haugesund,22-05-88,1.87,Vegard Skjerve,NOR,18,D,Rosenborg,18,80.0,2010.0
63,Helsinki,Norwegian,Haugesund,01-09-83,1.73,Juska Savolainen,FIN,20,M,Rosenborg,20,71.0,2010.0
64,Skudenes,Norwegian,Haugesund,08-10-81,1.87,Sten Ove Eike,NOR,22,F,Skudenes,22,75.0,2010.0
65,Alkmaar,Norwegian,Haugesund,10-03-85,1.83,Beau Molenaar,NED,24,G,Notodden,24,74.0,2010.0
66,Levanger,Norwegian,Haugesund,03-09-81,1.9,Are  Tronseth,NOR,25,D,Sarpsborg Sparta,25,76.0,2010.0
67,Pirot,Norwegian,Haugesund,01-04-86,1.84,Nikola Djurdjić,SRB,44,F,Vodovac,41,77.0,2010.0
68,Drammen,Norwegian,Hønefoss,22-11-80,1.88,Thomas Solvoll,NOR,1,G,Strømsgodset,1,90.0,2010.0
69,Hønefoss,Norwegian,Hønefoss,03-03-76,1.84,Frode Lafton,NOR,2,D,Ådal,2,77.0,2010.0
70,Venne,Norwegian,Hønefoss,20-07-75,1.85,Erik Hagen,NOR,5,D,Vålerenga,5,80.0,2010.0
71,Akureyri,Norwegian,Hønefoss,07-10-80,1.8,Kristjan Ørn Sigurdsson,ISL,6,D,Brann,6,80.0,2010.0
72,Oslo,Norwegian,Hønefoss,23-05-77,1.84,Kjetil  Byfuglien,NOR,7,D,Kongsvinger,7,82.0,2010.0
73,Tromsø,Norwegian,Hønefoss,13-11-76,1.82,David  Hanssen,NOR,8,M,Start,8,73.0,2010.0
74,Jevnaker,Norwegian,Hønefoss,01-03-80,1.85,Lars Lafton,NOR,9,F,Nybergsund,9,,2010.0
75,Freetown,Norwegian,Hønefoss,07-10-87,1.75,Umaru Bangura,SLE,10,M,Watford,10,73.0,2010.0
76,Hole,Norwegian,Hønefoss,18-02-76,1.8,Benny Olsen,NOR,11,M,Enköping,11,76.0,2010.0
77,Oslo,Norwegian,Hønefoss,12-07-77,1.82,Lennart Steffensen,NOR,14,M,Notodden,14,72.0,2010.0
78,Ringerike,Norwegian,Hønefoss,06-04-92,1.79,Håkon Langdalen,NOR,15,M,None,15,,2010.0
79,Ringerike,Norwegian,Hønefoss,24-09-89,1.87,Tor Øyvind Hovda,NOR,16,M,Heradsbygda,16,76.0,2010.0
80,Popoya,Norwegian,Hønefoss,25-09-81,1.84,Leo Olsen,NOR,17,D,Tromsdalen,17,77.0,2010.0
81,Sandane,Norwegian,Hønefoss,04-07-80,1.75,Rune Bolseth,NOR,18,M,Sogndal,18,72.0,2010.0
82,Tallinn,Norwegian,Hønefoss,18-02-82,1.77,Aleksandr Dmitrijev,EST,19,M,Levadia Tallinn,19,74.0,2010.0
83,Abidjan,Norwegian,Hønefoss,20-09-87,1.82,Davy Claude Angan,CIV,20,F,Lyn,20,75.0,2010.0
84,Midar,Norwegian,Hønefoss,02-08-79,1.79,Kamal Saaliti,NOR,21,F,Sassari Torres,21,77.0,2010.0
85,,Norwegian,Hønefoss,06-04-85,,Ismet Duracak,BIH,22,G,Gunnilse,22,,2010.0
86,,Norwegian,Hønefoss,02-01-92,1.83,Alexander Hassum,NOR,23,D,Lyn,23,82.0,2010.0
87,Hønefoss,Norwegian,Hønefoss,22-07-90,1.8,Kenneth Jensen,NOR,24,F,Holeværingen,24,80.0,2010.0
88,Owerri,Norwegian,Hønefoss,15-05-86,1.83,Paul Obiefule,NGA,25,M,Lyn,25,76.0,2010.0
89,Mason,Norwegian,Hønefoss,19-04-86,1.9,Steve Clark,USA,26,G,Charleston Battery,26,86.0,2010.0
90,Dakar,Norwegian,Hønefoss,12-01-82,1.84,Madiou Konate,SEN,99,F,Ankaraspor,41,79.0,2010.0
91,Sarpsborg,Norwegian,Kongsvinger,16-10-73,1.88,Thomas Myhre,NOR,1,G,Viking,1,84.0,2010.0
92,Mwanza,Norwegian,Kongsvinger,03-11-85,,Henry Shindika,TAN,2,M,Simba SC,2,,2010.0
93,Cali,Norwegian,Kongsvinger,16-12-79,1.84,Edier Frejd,SWE,4,D,Raufoss,4,84.0,2010.0
94,Gothenburg,Norwegian,Kongsvinger,16-02-82,1.87,Bobbie Friberg Da Cruz,SWE,5,D,Randers,5,77.0,2010.0
95,,Norwegian,Kongsvinger,29-04-84,1.76,Ørjan Berg Hansen,NOR,6,M,Sandefjord,6,76.0,2010.0
96,Oslo,Norwegian,Kongsvinger,14-07-82,1.8,Kim Holmen,NOR,7,F,Lyn,7,78.0,2010.0
97,Konya,Norwegian,Kongsvinger,11-10-85,1.84,Adem Güven,NOR,8,F,HamKam,8,76.0,2010.0
98,Kongsvinger,Norwegian,Kongsvinger,20-09-91,1.83,Martin Linnes,NOR,9,F,Sander,9,76.0,2010.0
99,Larvik,Norwegian,Kongsvinger,23-02-84,1.79,Olav Tuelo Johannesen,NOR,11,F,Sandefjord,11,78.0,2010.0
100,Dakar,Norwegian,Kongsvinger,30-03-84,1.94,Mame Niang,SEN,12,F,Viking,12,79.0,2010.0
101,Tynset,Norwegian,Kongsvinger,10-09-78,,Kai Olav  Ryen,NOR,14,D,Magnor,14,,2010.0
102,Kristiansand,Norwegian,Kongsvinger,29-01-78,1.86,Yngvar Håkonsen,NOR,15,M,Tromsø,15,81.0,2010.0
103,Ulefoss,Norwegian,Kongsvinger,19-10-79,1.81,Magne Sturød,NOR,16,F,Horsens,16,76.0,2010.0
104,Namsos,Norwegian,Kongsvinger,01-06-89,1.79,Kjell Rune Sellin,NOR,17,F,Rosenborg,17,76.0,2010.0
105,Oslo,Norwegian,Kongsvinger,17-09-84,1.8,Carl-Erik Torp,NOR,21,M,Manglerud  Star,21,83.0,2010.0
106,Luxembourg,Norwegian,Kongsvinger,05-02-90,1.84,Lars Gerson,LUX,22,M,None,22,77.0,2010.0
107,Arboga,Norwegian,Kongsvinger,04-01-80,1.88,Conny Månsson,SWE,23,G,GAIS,23,88.0,2010.0
108,Arendal,Norwegian,Kongsvinger,10-04-79,1.78,Kai Risholt,NOR,24,F,Sogndal,24,75.0,2010.0
109,Gjøvik,Norwegian,Kongsvinger,06-03-85,1.88,Olav Dalen,NOR,25,G,Ull/Kisa,25,79.0,2010.0
110,,Norwegian,Kongsvinger,29-08-90,1.85,Tobias Johansen,NOR,57,G,Manchester C,41,80.0,2010.0
111,Kristiansand,Norwegian,Lillestrøm,06-06-75,1.8,Steinar Pedersen,NOR,2,D,Start,2,80.0,2010.0
112,Ålesund,Norwegian,Lillestrøm,28-06-83,1.8,Lars Kristian Eriksen,NOR,3,D,Lyn,3,74.0,2010.0
113,Oslo,Norwegian,Lillestrøm,21-10-88,1.94,Mads Dahm,NOR,4,D,Lyn,4,87.0,2010.0
114,,Norwegian,Lillestrøm,23-04-91,1.87,Tom Sadeh,NOR,5,D,Lyn,5,82.0,2010.0
115,Lørenskog,Norwegian,Lillestrøm,10-10-79,1.83,Espen Søgård,NOR,7,M,Fet,7,72.0,2010.0
116,Akranes,Norwegian,Lillestrøm,26-12-91,1.86,Björn Sigurðarson,ISL,8,F,ÍA  Akranes,8,81.0,2010.0
117,Tudun Wada,Norwegian,Lillestrøm,20-11-90,1.83,Anthony Ujah,NGA,9,F,Warri Wolves,9,82.0,2010.0
118,Abuja,Norwegian,Lillestrøm,09-11-90,1.82,Emmanuel Nosa Igiebor,NGA,10,M,Warri Wolves,10,79.0,2010.0
119,Oslo,Norwegian,Lillestrøm,15-12-88,1.78,Erling Knudtzon,NOR,11,M,Lyn,11,72.0,2010.0
120,Reykjavík,Norwegian,Lillestrøm,05-09-80,1.93,Stefán Logi Magnússon,ISL,12,G,KR Reykjavík,12,80.0,2010.0
121,Oslo,Norwegian,Lillestrøm,17-01-78,1.94,Frode Kippe,NOR,13,D,Liverpool,13,90.0,2010.0
122,Benin City,Norwegian,Lillestrøm,09-05-88,1.75,Edwin Eziyodawe,NGA,14,F,Sharks FC,14,75.0,2010.0
123,Kristiansand,Norwegian,Lillestrøm,28-08-81,1.85,Marius Johnsen,NOR,15,M,Start,15,81.0,2010.0
124,Ålesund,Norwegian,Lillestrøm,17-04-78,1.9,Arild Sundgot,NOR,18,F,Hødd,18,85.0,2010.0
125,Oslo,Norwegian,Lillestrøm,10-09-92,1.78,Fredrik Gulbrandsen,NOR,19,F,None,19,75.0,2010.0
126,Bodding,Norwegian,Lillestrøm,29-08-91,1.82,Stian Ringstad,NOR,20,D,Eidsvold Turn,20,75.0,2010.0
127,Meaux-Paris,Norwegian,Lillestrøm,29-07-79,1.82,Karim Essediri,TUN,21,F,Rosenborg,21,78.0,2010.0
128,Lørenskog,Norwegian,Lillestrøm,21-06-90,1.83,Kristoffer Tokstad,NOR,22,M,None,22,86.0,2010.0
129,Lillestrøm,Norwegian,Lillestrøm,19-05-82,1.88,Pål Steffen Andreassen,NOR,23,D,None,23,80.0,2010.0
130,Tunis,Norwegian,Lillestrøm,13-02-81,1.78,Khaled  Mouelhi,TUN,25,M,Club Africain,25,72.0,2010.0
131,Oslo,Norwegian,Lillestrøm,14-11-90,1.85,Mathis Bolly,NOR,26,M,Holmlia,26,77.0,2010.0
132,Gjøvik,Norwegian,Lillestrøm,10-03-92,1.86,Ruben Gabrielsen,NOR,28,D,Gjøvik-Lyn,28,77.0,2010.0
133,Oslo,Norwegian,Lillestrøm,17-12-89,1.94,André Hansen,NOR,29,G,Skeid,29,93.0,2010.0
134,,Norwegian,Molde,27-04-78,1.94,Knut Dørum Lillebakk,NOR,1,G,None,1,80.0,2010.0
135,Levanger,Norwegian,Molde,03-06-81,1.77,Kristoffer Paulsen Vatshaug,NOR,2,D,Start,2,74.0,2010.0
136,Buchanan,Norwegian,Molde,13-07-78,1.91,Marcus Andreassen,SWE,3,D,Bryne,3,91.0,2010.0
137,Oslo,Norwegian,Molde,19-02-81,1.81,Thomas Holm,NOR,4,M,Vålerenga,4,77.0,2010.0
138,Åndalsnes,Norwegian,Molde,18-03-77,1.78,Øyvind Gjerde,NOR,5,D,Aalesund,5,74.0,2010.0
139,Molde,Norwegian,Molde,30-07-75,1.84,Daniel Berg Hestad,NOR,6,M,SC Heerenveen,6,78.0,2010.0
140,Richard Toll,Norwegian,Molde,05-08-84,1.77,Makhtar Thioune,SEN,8,M,Sparta Sarpsborg,8,77.0,2010.0
141,Stockholm,Norwegian,Molde,25-02-83,1.78,Mattias Moström,SWE,9,M,AIK,9,70.0,2010.0
142,Averøy,Norwegian,Molde,13-10-80,1.86,Magne Hoseth,NOR,10,M,Vålerenga,10,80.0,2010.0
143,Dakar,Norwegian,Molde,04-04-86,1.86,Pape Pate Diouf,SEN,11,F,Rufusque,11,76.0,2010.0
144,Tønsberg,Norwegian,Molde,10-05-80,1.89,Espen Bugge Pettersen,NOR,12,G,Sandefjord,12,88.0,2010.0
145,Trondheim,Norwegian,Molde,02-07-77,1.91,Christian Steen,NOR,14,D,Tromsø,14,90.0,2010.0
146,Åndalsnes,Norwegian,Molde,15-05-87,1.74,Aksel Berget Skjølsvik,NOR,15,M,Rosenborg,15,73.0,2010.0
147,Karlskoga,Norwegian,Molde,11-08-86,1.72,Emil Johansson,SWE,17,D,Hammarby IF,17,67.0,2010.0
148,Oslo,Norwegian,Molde,13-07-88,1.78,Magne Simonsen,NOR,18,M,Lyn,18,70.0,2010.0
149,Saraya,Norwegian,Molde,20-04-85,1.86,Baye Djiby Fall,SEN,19,F,Lokomotiv Moscow,19,82.0,2010.0
150,,Norwegian,Molde,21-02-92,1.92,Krister Wemberg,NOR,20,D,Moss,20,,2010.0
151,,Norwegian,Molde,26-07-89,1.8,Kristian Strandhagen,NOR,21,M,None,21,65.0,2010.0
152,Kopervik,Norwegian,Molde,24-06-83,1.94,Jan Kjell Larsen,NOR,22,G,Haugesund,22,94.0,2010.0
153,Trondheim,Norwegian,Molde,16-02-88,1.86,Vegard Forren,NOR,24,D,KIL/Hemne,24,85.0,2010.0
154,Kano,Norwegian,Molde,04-04-91,1.8,Daniel Chima,NGA,27,F,Lyn,27,74.0,2010.0
155,Stockholm,Norwegian,Molde,01-03-84,1.86,Björn Runström,SWE,29,F,Odense,29,81.0,2010.0
156,Kyrksæterøra,Norwegian,Molde,18-04-92,1.78,Magnus Stamnesstrø,NOR,32,M,KIL/Hemne,32,72.0,2010.0
157,Reykjavík,Norwegian,Odd,07-05-75,1.87,Árni Gautur Arason,ISL,1,G,Thanda Royal Zulu,1,84.0,2010.0
158,Elverum,Norwegian,Odd,25-05-86,1.79,Håvard Storbæk,NOR,2,M,Nybergsund,2,66.0,2010.0
159,Kristiansand,Norwegian,Odd,17-08-76,1.9,Anders Rambekk,NOR,3,D,Lillestrøm,3,81.0,2010.0
160,Sandefjord,Norwegian,Odd,06-05-75,1.85,Morten Fevang,NOR,4,M,Odense,4,83.0,2010.0
161,Skien,Norwegian,Odd,19-10-73,1.88,Torjus Hansén,NOR,5,D,Rosenborg,5,82.0,2010.0
162,Sarpsborg,Norwegian,Odd,17-03-81,1.81,Simen Brenne,NOR,6,M,Lillestrøm,6,80.0,2010.0
163,Porsgrunn,Norwegian,Odd,11-08-73,1.74,Tommy Svindal Larsen,NOR,7,M,Nürnberg,7,78.0,2010.0
164,Stavanger,Norwegian,Odd,06-07-84,1.73,Jone Samuelsen,NOR,8,M,Viking,8,74.0,2010.0
165,Eksjø,Norwegian,Odd,07-10-81,1.83,Mattias Andersson,SWE,9,F,Fredrikstad,9,82.0,2010.0
166,Porsgrunn,Norwegian,Odd,13-01-88,1.77,Magnus Lekven,NOR,10,M,Gulset,10,75.0,2010.0
167,Lillehammer,Norwegian,Odd,31-03-90,1.88,Morten Sundli,NOR,11,D,Lillehammer,11,83.0,2010.0
168,Ulsteinvik,Norwegian,Odd,08-07-85,1.72,Magnus Myklebust,NOR,13,F,Lillestrøm,13,72.0,2010.0
169,Skien,Norwegian,Odd,06-02-90,1.9,Fredrik Semb Berge,NOR,14,D,Storm,14,82.0,2010.0
170,Hillerstorp,Norwegian,Odd,09-05-93,1.81,Elba Rashani,NOR,15,F,None,15,69.0,2010.0
171,Skien,Norwegian,Odd,17-02-93,1.76,Emil Jonassen,NOR,17,D,None,17,78.0,2010.0
172,,Norwegian,Odd,28-01-90,,Vegar Landaas,NOR,18,D,Monaco,18,,2010.0
173,Porsgrunn,Norwegian,Odd,25-05-91,1.88,Snorre Krogsgård,NOR,19,F,None,19,81.0,2010.0
174,Oslo,Norwegian,Odd,08-01-79,1.8,John Anders Bjørkøy,NOR,20,M,Lillestrøm,20,74.0,2010.0
175,Kristiansand,Norwegian,Odd,08-03-86,1.85,Steffen Hagen,NOR,21,D,Mandalskameratene,21,80.0,2010.0
176,Bergen,Norwegian,Odd,03-12-91,1.85,Torgeir Børven,NOR,22,F,None,22,70.0,2010.0
177,Ilorin,Norwegian,Odd,06-05-89,1.8,"Chukwuma ""Bentley"" Akabueze",NGA,26,F,Kwara United,26,72.0,2010.0
178,Skien,Norwegian,Odd,26-08-86,1.86,Dag Ole Thomassen,NOR,28,G,Pors,28,70.0,2010.0
179,Ålesund,Norwegian,Odd,31-08-87,1.86,Andreas Lie,NOR,30,G,Aalesund,30,82.0,2010.0
180,Stockholm,Norwegian,Rosenborg,23-06-80,1.94,Daniel Örlund,SWE,1,G,AIK,1,93.0,2010.0
181,Umeå,Norwegian,Rosenborg,13-12-86,1.89,Mikael Lustig,SWE,2,D,GIF Sundsvall,2,77.0,2010.0
182,Lidingö,Norwegian,Rosenborg,06-10-81,1.82,Mikael Dorsin,SWE,3,D,CFR Cluj,3,78.0,2010.0
183,Accra,Norwegian,Rosenborg,21-07-86,1.75,Anthony Annan,GHA,4,M,Start,4,68.0,2010.0
184,Hestra,Norwegian,Rosenborg,03-01-86,1.86,Mattias Bjärsmyr,SWE,5,M,Panathinaikos,5,83.0,2010.0
185,Trondheim,Norwegian,Rosenborg,02-02-70,1.79,Roar Strand,NOR,6,M,Nardo,6,79.0,2010.0
186,Tromsø,Norwegian,Rosenborg,05-02-84,1.73,Trond Olsen,NOR,7,F,Bodø/Glimt,7,70.0,2010.0
187,Trondheim,Norwegian,Rosenborg,28-12-75,1.73,Fredrik Winsnes,NOR,8,M,Strømsgodset,8,73.0,2010.0
188,Trondheim,Norwegian,Rosenborg,24-03-87,1.83,Michael Jamtfall,NOR,9,F,Astor,9,75.0,2010.0
189,Ålesund,Norwegian,Rosenborg,13-06-80,1.76,Morten  Moldskred,NOR,10,M,Tromsø,10,75.0,2010.0
190,Riga,Norwegian,Rosenborg,10-10-86,1.85,Vladim Demidov,NOR,11,D,Hønefoss,11,73.0,2010.0
191,Oslo,Norwegian,Rosenborg,10-11-76,1.85,Steffen Iversen,NOR,14,F,Vålerenga,14,79.0,2010.0
