,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
41,Capital Federal,Argentinian,Argentinos Juniors,13-10-84,1.85,Leonel Nuñez,ARG,11.0,F,Independiente,11,75.0,2012
42,La Laguna,Argentinian,Argentinos Juniors,28-02-90,1.86,Sebastián Giovini,ARG,12.0,G,None,12,82.0,2012
43,Buenos Aires,Argentinian,Argentinos Juniors,24-04-77,1.76,Diego Placente,ARG,13.0,D,Nacional [URU],13,72.0,2012
44,Capital Federal,Argentinian,Argentinos Juniors,11-12-91,1.74,Matías Laba,ARG,14.0,M,None,14,70.0,2012
45,Tandil,Argentinian,Argentinos Juniors,14-07-79,1.77,Ariel Garcé,ARG,15.0,D,Colón (Santa Fe),15,71.0,2012
46,San Lorenzo,Argentinian,Argentinos Juniors,31-10-80,1.76,Alejandro Capurro,ARG,16.0,M,Gimnasia y Esgrima (LP),16,66.0,2012
47,Pergamino,Argentinian,Argentinos Juniors,17-12-81,1.76,Juan  Sabiá,ARG,17.0,D,Gimnasia y Esgrima (Jujuy),17,76.0,2012
48,Capital Federal,Argentinian,Argentinos Juniors,28-01-93,1.69,Santiago Nagüel,ARG,18.0,M,None,18,68.0,2012
49,Rosario,Argentinian,Argentinos Juniors,18-01-90,1.72,Marcos Figueroa,ARG,19.0,F,Central Córdoba,19,72.0,2012
50,La Brava,Argentinian,Argentinos Juniors,13-04-79,1.95,Nereo Fernández,ARG,20.0,G,Boca Unidos,20,85.0,2012
51,Capital Federal,Argentinian,Argentinos Juniors,27-01-91,1.79,Nicolás Batista,ARG,21.0,D,None,21,75.0,2012
52,Trujillo,Argentinian,Argentinos Juniors,14-05-83,1.88,José Carlos Fernández,PER,22.0,F,Alianza Lima,22,88.0,2012
53,Godoy Cruz,Argentinian,Argentinos Juniors,22-02-91,1.79,Leandro Barrera,ARG,23.0,F,None,23,78.0,2012
54,Moreno,Argentinian,Argentinos Juniors,25-05-93,1.74,Juan Ramírez,ARG,24.0,M,None,24,68.0,2012
55,El Bolsón,Argentinian,Argentinos Juniors,24-02-88,1.77,Sebastián Navarro,ARG,25.0,M,Ferro Carril Oeste,25,72.0,2012
56,Viedma,Argentinian,Argentinos Juniors,19-02-94,1.83,Fabio Vázquez,ARG,26.0,M,None,26,76.0,2012
57,Pergamino,Argentinian,Argentinos Juniors,28-05-93,1.85,Franco Flores,ARG,27.0,D,None,27,80.0,2012
58,Quilmes,Argentinian,Argentinos Juniors,23-09-84,1.8,Gabriel Peñalba,ARG,28.0,M,Lorient,28,75.0,2012
59,Ibarra,Argentinian,Argentinos Juniors,13-04-89,1.85,Juan Luis Anangonó,ECU,29.0,F,El Nacional,29,75.0,2012
60,San Justo,Argentinian,Argentinos Juniors,15-02-94,1.73,Brian Gómez,ARG,30.0,M,None,30,68.0,2012
61,Junin,Argentinian,Arsenal,27-03-86,1.92,Emiliano Olivero,ARG,1.0,G,Douglas Haig (Pergamino),1,87.0,2012
62,Villa Constitución,Argentinian,Arsenal,01-09-89,1.87,Lisandro López,ARG,2.0,D,Chacarita Juniors,2,79.0,2012
63,Capital Federal,Argentinian,Arsenal,06-04-92,1.75,Lucas Kruspzky,ARG,3.0,D,Independiente,3,71.0,2012
64,Rosario,Argentinian,Arsenal,07-03-79,1.83,Danilo Gerlo,ARG,4.0,D,Quilmes,4,79.0,2012
65,Castelar,Argentinian,Arsenal,20-06-84,1.8,Jorge Ortíz,ARG,5.0,M,AIK,5,69.0,2012
66,Las Parejas,Argentinian,Arsenal,23-02-87,1.84,Diego Braghieri,ARG,6.0,D,Rosario Central,6,79.0,2012
67,Venado Tuerto,Argentinian,Arsenal,30-09-84,1.84,Juan Caffa,ARG,7.0,M,Betis,7,73.0,2012
68,Bragado,Argentinian,Arsenal,03-07-82,1.71,Diego Torres,ARG,8.0,F,Newell's Old Boys,8,68.0,2012
69,General Roca,Argentinian,Arsenal,30-03-82,1.88,Gustavo Canales,CHI,9.0,F,Dalian Aerbin,9,83.0,2012
70,Bogotá,Argentinian,Arsenal,25-07-90,1.8,Carlos Carbonero,COL,10.0,M,Estudiantes (LP),10,77.0,2012
71,San Miguel de Tucumán,Argentinian,Arsenal,30-07-87,1.8,Emilio Zelaya,ARG,11.0,F,Rosario Central,11,71.0,2012
72,San Nicolás,Argentinian,Arsenal,09-10-90,1.87,Javier Burrai,ARG,12.0,G,None,12,81.0,2012
73,San Isidro,Argentinian,Arsenal,22-01-91,1.84,Matías Zaldivia,ARG,13.0,D,Chacarita Juniors,13,87.0,2012
74,La Plata,Argentinian,Arsenal,19-11-88,1.87,Víctor Cuesta,ARG,14.0,D,None,14,84.0,2012
75,Lanús,Argentinian,Arsenal,22-12-88,1.9,Damián Pérez,ARG,15.0,M,None,15,78.0,2012
76,Constitución,Argentinian,Arsenal,09-04-90,1.78,Gonzalo Espinoza,CHI,16.0,M,Racing Club,16,79.0,2012
77,San Nicolás,Argentinian,Arsenal,16-06-80,1.82,Cristian Campestrini,ARG,17.0,G,Almirante Brown,17,82.0,2012
78,Berazategui,Argentinian,Arsenal,10-01-86,1.75,Darío Benedetto,ARG,18.0,F,None,18,75.0,2012
79,Chabas,Argentinian,Arsenal,27-06-90,1.8,Nicolás Aguirre,ARG,19.0,D,None,19,78.0,2012
80,Lanús,Argentinian,Arsenal,08-02-78,1.82,Gastón Esmerado,ARG,20.0,M,Huracán,20,77.0,2012
81,La Plata,Argentinian,Arsenal,10-03-82,1.77,Pablo Lugüercio,ARG,21.0,F,Barcelona [ECU],21,79.0,2012
82,Capital Federal,Argentinian,Arsenal,05-04-90,1.86,Walter Gómez,ARG,22.0,D,None,22,72.0,2012
83,Sarandi,Argentinian,Arsenal,03-06-90,1.78,Iván Marcone,ARG,23.0,M,None,23,75.0,2012
84,San Nicolás,Argentinian,Arsenal,06-01-91,1.83,Hugo Nervo,ARG,24.0,D,None,24,82.0,2012
85,Rosario,Argentinian,Arsenal,22-04-90,1.65,Brian Sarmiento,ARG,25.0,M,Racing Club,25,60.0,2012
86,Lanús,Argentinian,Arsenal,02-01-92,1.8,Julián Cardozo,ARG,26.0,M,None,26,74.0,2012
87,Ciudad Evita,Argentinian,Arsenal,19-03-85,1.78,Eduardo Casais,ARG,27.0,D,Olimpo (BB),27,79.0,2012
88,San Isidro,Argentinian,Arsenal,15-10-91,1.8,Juan Ignacio González,ARG,28.0,F,Colegiales,28,77.0,2012
89,Laferrere,Argentinian,Arsenal,25-07-92,1.85,Milton Céliz,ARG,29.0,F,None,29,80.0,2012
90,Lagos,Argentinian,Arsenal,07-07-92,1.84,Fatai Olushola,NGA,30.0,F,None,30,78.0,2012
91,Rafaela,Argentinian,Atlético Rafaela,30-09-87,1.88,Guillermo Sara,ARG,1.0,G,None,1,78.0,2012
92,Vila,Argentinian,Atlético Rafaela,19-09-88,1.77,Oscar Carniello,ARG,2.0,D,None,2,78.0,2012
93,Rafaela,Argentinian,Atlético Rafaela,25-10-79,1.83,Lucas Bovaglio,ARG,3.0,D,Deportivo Táchira,3,80.0,2012
94,Santa Fe,Argentinian,Atlético Rafaela,06-03-78,1.75,Cristian Vella,ARG,4.0,D,All Boys,4,71.0,2012
95,San Marcos Sud,Argentinian,Atlético Rafaela,21-09-90,1.65,Matías Fissore,ARG,5.0,M,None,5,63.0,2012
96,Rafaela,Argentinian,Atlético Rafaela,27-01-85,1.85,Martín Zbrun,ARG,6.0,D,None,6,80.0,2012
97,San Nicolás,Argentinian,Atlético Rafaela,02-07-86,1.77,Wálter Serrano,ARG,7.0,M,None,7,75.0,2012
98,San Francisco [ARG],Argentinian,Atlético Rafaela,20-10-76,1.75,Iván Juárez,ARG,8.0,M,None,8,69.0,2012
99,Freyre,Argentinian,Atlético Rafaela,29-09-82,1.89,César Carignano,ARG,9.0,F,Ferro Carril Oeste,9,83.0,2012
100,Santa Fe,Argentinian,Atlético Rafaela,07-12-83,1.79,Dario Gandín,ARG,10.0,F,Necaxa,10,82.0,2012
101,Entre Ríos,Argentinian,Atlético Rafaela,01-06-87,1.78,Federico González,ARG,11.0,F,Independiente,11,79.0,2012
102,Young,Argentinian,Atlético Rafaela,04-03-83,1.87,Esteban Conde,URU,12.0,G,Universidad de Chile,12,85.0,2012
103,San Jorge,Argentinian,Atlético Rafaela,05-05-90,1.72,Rodrigo Depetris,ARG,13.0,F,None,13,69.0,2012
104,Montevideo,Argentinian,Atlético Rafaela,05-12-88,1.72,Cristian Machín,URU,14.0,D,Fénix,14,69.0,2012
105,Rafaela,Argentinian,Atlético Rafaela,15-05-88,1.76,Alexis Niz,ARG,15.0,D,None,15,71.0,2012
106,Rafaela,Argentinian,Atlético Rafaela,05-01-90,1.79,Germán Rodríguez,ARG,16.0,M,None,16,75.0,2012
107,Rafaela,Argentinian,Atlético Rafaela,20-03-91,1.89,Pablo Pavetti,ARG,17.0,M,None,17,85.0,2012
108,Porteña,Argentinian,Atlético Rafaela,31-05-89,,Diego Fraire,ARG,18.0,M,Unión (Sunchales),18,,2012
109,Rafaela,Argentinian,Atlético Rafaela,28-04-88,1.74,Luis Lagrutta,ARG,19.0,M,None,19,72.0,2012
110,Rafaela,Argentinian,Atlético Rafaela,28-02-96,1.91,Axel Werner,ARG,20.0,G,None,20,86.0,2012
111,Rafaela,Argentinian,Atlético Rafaela,30-03-90,1.8,Fabricio Fontanini,ARG,21.0,D,None,21,80.0,2012
112,Montevideo,Argentinian,Atlético Rafaela,13-01-83,1.77,Raúl Ferro,URU,22.0,M,Querétaro,22,84.0,2012
113,Rafaela,Argentinian,Atlético Rafaela,29-07-91,,Rodrigo Ghione,ARG,23.0,D,None,23,,2012
114,Rafaela,Argentinian,Atlético Rafaela,10-04-89,1.77,Joel Sacks,ARG,24.0,D,None,24,76.0,2012
115,Humberto 1°,Argentinian,Atlético Rafaela,11-05-89,1.78,Nicolás Capellino,ARG,25.0,F,None,25,72.0,2012
116,Capital Federal,Argentinian,Atlético Rafaela,25-05-78,1.69,Sebastián Carrera,ARG,26.0,D,Asteras Tripolis,26,71.0,2012
117,Rafaela,Argentinian,Atlético Rafaela,05-04-91,1.78,Rodrigo Manera,ARG,27.0,G,None,27,70.0,2012
118,Tandil,Argentinian,Atlético Rafaela,14-04-80,1.78,Juan Eluchans,ARG,28.0,M,Banfield,28,68.0,2012
119,Villa del Rosario,Argentinian,Atlético Rafaela,19-01-89,1.75,Jonathan López,ARG,29.0,M,None,29,74.0,2012
120,Rosario,Argentinian,Atlético Rafaela,25-01-81,1.8,Sebastián Grazzini,ARG,32.0,M,Chicago Fire,32,74.0,2012
121,Capitán Bermúdez,Argentinian,Atlético Rafaela,09-05-92,1.77,Pablo Gaitán,ARG,33.0,M,None,33,67.0,2012
122,Córdoba,Argentinian,Belgrano (Córdoba),21-02-76,1.84,Juan Carlos Olave,ARG,1.0,G,Gimnasia y Esgrima (LP),1,78.0,2012
123,Córdoba,Argentinian,Belgrano (Córdoba),27-04-89,1.81,Pablo Rudisi,ARG,2.0,D,None,2,80.0,2012
124,Monteguay,Argentinian,Belgrano (Córdoba),20-04-82,1.79,Juan Quiroga,ARG,3.0,M,Newell's Old Boys,3,78.0,2012
125,Córdoba,Argentinian,Belgrano (Córdoba),01-07-90,1.8,Pier Barrios,ARG,4.0,D,None,4,74.0,2012
126,Colón,Argentinian,Belgrano (Córdoba),16-03-81,1.77,Guillermo Farré,ARG,5.0,M,Central Córdoba,5,74.0,2012
127,Alejo Ledesma,Argentinian,Belgrano (Córdoba),29-03-87,1.83,Luciano Lollo,ARG,6.0,M,None,6,80.0,2012
128,Villa Ocampo,Argentinian,Belgrano (Córdoba),23-11-81,1.68,César Pereyra,ARG,7.0,F,Unión (Santa Fe),7,71.0,2012
129,Santa Fe,Argentinian,Belgrano (Córdoba),10-04-87,1.87,Fernando Márquez,ARG,9.0,F,Crucero del Norte,9,78.0,2012
130,Capital Federal,Argentinian,Belgrano (Córdoba),16-08-80,1.68,César Carranza,ARG,10.0,F,Lanús,10,63.0,2012
131,Córdoba,Argentinian,Belgrano (Córdoba),29-08-80,1.76,César Mansanelli,ARG,11.0,M,Racing (Córdoba),11,75.0,2012
132,Mar del Plata,Argentinian,Belgrano (Córdoba),13-04-92,1.91,Tobías Figueroa,ARG,12.0,F,None,12,90.0,2012
133,Asunción,Argentinian,Belgrano (Córdoba),26-11-85,1.87,Víctor Aquino,PAR,13.0,F,Newell's Old Boys,13,80.0,2012
134,Crespo,Argentinian,Belgrano (Córdoba),18-12-79,1.66,Martín Zapata,ARG,14.0,M,All Boys,14,65.0,2012
135,Laborde,Argentinian,Belgrano (Córdoba),30-11-91,1.79,Lucas Pittinari,ARG,15.0,M,None,15,75.0,2012
136,Córdoba,Argentinian,Belgrano (Córdoba),05-04-93,1.82,Gastón Suárez,ARG,16.0,M,None,16,78.0,2012
137,Córdoba,Argentinian,Belgrano (Córdoba),20-10-89,1.7,Iván Etevenaux,ARG,18.0,M,None,18,67.0,2012
138,Vera,Argentinian,Belgrano (Córdoba),07-09-82,1.75,Jorge Velázquez,ARG,19.0,M,Unión (Santa Fe),19,73.0,2012
139,Rio Grande,Argentinian,Belgrano (Córdoba),11-06-90,1.84,Pablo Heredia,ARG,20.0,G,None,20,85.0,2012
140,Córdoba,Argentinian,Belgrano (Córdoba),22-05-90,1.72,Paul Ramos,ARG,21.0,D,None,21,71.0,2012
141,Villa Allende,Argentinian,Belgrano (Córdoba),30-11-90,1.86,Lucas Parodi,ARG,22.0,M,None,22,77.0,2012
142,José C. Paz,Argentinian,Belgrano (Córdoba),26-12-85,1.87,Claudio Pérez,ARG,23.0,D,Tigre,23,82.0,2012
143,Colonia Caroya,Argentinian,Belgrano (Córdoba),04-02-93,1.8,Emiliano Rigoni,ARG,24.0,M,None,24,70.0,2012
144,Colonia Caroya,Argentinian,Belgrano (Córdoba),27-05-80,1.78,Gastón Turus,ARG,25.0,D,None,25,77.0,2012
145,Hernando,Argentinian,Belgrano (Córdoba),01-03-93,1.86,Lucas Melano,ARG,26.0,F,None,26,72.0,2012
146,Rio Cuarto,Argentinian,Belgrano (Córdoba),16-08-92,1.76,Giuliano Bardín,ARG,27.0,M,None,27,66.0,2012
147,San Agustín,Argentinian,Belgrano (Córdoba),07-04-87,1.86,César Rigamonti,ARG,28.0,G,None,28,78.0,2012
148,Córdoba,Argentinian,Belgrano (Córdoba),07-08-94,1.83,Federico Álvarez,ARG,29.0,D,None,29,78.0,2012
149,Montevideo,Argentinian,Belgrano (Córdoba),05-01-85,1.85,Sergio Rodríguez,URU,30.0,D,Montevideo Wanderers,30,83.0,2012
150,Córdoba,Argentinian,Belgrano (Córdoba),20-06-92,1.72,Lucas Zelarrayán,ARG,31.0,M,None,31,70.0,2012
151,Córdoba,Argentinian,Belgrano (Córdoba),16-09-78,1.86,Esteban González,ARG,32.0,M,Tigre,32,85.0,2012
152,,Argentinian,Belgrano (Córdoba),10-01-92,,Federico Ochoa,ARG,34.0,G,None,34,,2012
153,Río Cuarto,Argentinian,Belgrano (Córdoba),29-02-92,1.87,Guido Herrera,ARG,35.0,G,None,35,80.0,2012
154,Rafaela,Argentinian,Belgrano (Córdoba),19-07-85,1.85,Lucas Aveldaño,ARG,37.0,D,Racing Club,37,83.0,2012
155,Leones,Argentinian,Belgrano (Córdoba),27-04-82,1.85,Juan Eduardo Martín,ARG,41.0,F,Kerkyra,41,71.0,2012
156,Ramos Mejía,Argentinian,Boca Juniors,26-06-81,1.9,Agustín Orión,ARG,1.0,G,Estudiantes (LP),1,83.0,2012
157,Lincoln [ARG],Argentinian,Boca Juniors,18-01-73,1.91,Rolando Schiavi,ARG,2.0,D,Newell's Old Boys,2,88.0,2012
158,Capital Federal,Argentinian,Boca Juniors,31-07-81,1.67,Clemente Rodríguez,ARG,3.0,D,Estudiantes (LP),3,66.0,2012
159,Monteros,Argentinian,Boca Juniors,04-04-81,1.79,Franco Sosa,ARG,4.0,D,Lorient,4,73.0,2012
160,Capital Federal,Argentinian,Boca Juniors,15-08-84,1.72,Matías Caruzzo,ARG,6.0,D,Argentinos Juniors,6,76.0,2012
161,Glew,Argentinian,Boca Juniors,14-03-88,1.68,Lautaro Acosta,ARG,7.0,M,Sevilla,7,68.0,2012
162,Misiones,Argentinian,Boca Juniors,11-08-81,1.63,Diego Rivero,ARG,8.0,M,San Lorenzo,8,67.0,2012
163,Capital Federal,Argentinian,Boca Juniors,29-03-87,1.85,Lucas Viatri,ARG,9.0,F,None,9,82.0,2012
164,Mar de la Plata,Argentinian,Boca Juniors,12-01-80,1.72,Walter Erviti,ARG,11.0,M,Banfield,11,68.0,2012
165,Bariloche,Argentinian,Boca Juniors,14-01-89,1.85,Sebastian D'Angelo,ARG,12.0,G,None,12,82.0,2012
166,Sauce,Argentinian,Boca Juniors,24-01-89,1.76,Emiliano Albín,URU,13.0,D,Peñarol,13,75.0,2012
167,Capital Federal,Argentinian,Boca Juniors,05-09-81,1.73,Christian Cellay,ARG,14.0,D,Estudiantes (LP),14,77.0,2012
168,Capital Federal,Argentinian,Boca Juniors,08-07-90,1.75,Nicolás Colazo,ARG,15.0,M,None,15,71.0,2012
169,La Falda,Argentinian,Boca Juniors,04-02-84,1.75,Pablo Ledesma,ARG,16.0,M,Catania,16,74.0,2012
170,Capital Federal,Argentinian,Boca Juniors,13-01-90,1.81,Nicolás Blandi,ARG,17.0,F,Chacarita Juniors,17,79.0,2012
171,Capital Federal,Argentinian,Boca Juniors,26-01-81,1.85,Leandro Somoza,ARG,18.0,M,Vélez Sarsfield,18,77.0,2012
172,Montevideo,Argentinian,Boca Juniors,09-12-80,1.86,Santiago Silva,URU,19.0,F,Fiorentina,19,73.0,2012
173,Altos de Chipión,Argentinian,Boca Juniors,26-09-88,1.87,Guillermo Burdisso,ARG,20.0,D,Arsenal [ARG],20,86.0,2012
174,Pilar,Argentinian,Boca Juniors,16-06-86,1.68,Cristian Chávez,ARG,21.0,M,None,21,69.0,2012
175,Capital Federal,Argentinian,Boca Juniors,06-01-90,1.71,Cristian Erbes,ARG,22.0,M,None,22,69.0,2012
176,América,Argentinian,Boca Juniors,03-07-86,1.84,Óscar Ustari,ARG,23.0,G,Getafe,23,82.0,2012
177,La Plata,Argentinian,Boca Juniors,27-09-93,1.84,Lisandro Magallán,ARG,24.0,D,Gimnasia y Esgrima (LP),24,77.0,2012
178,Sanford,Argentinian,Boca Juniors,19-04-90,1.84,Manuel Vicentini,ARG,25.0,G,None,25,80.0,2012
179,Trenque Lauquen,Argentinian,Boca Juniors,28-09-92,1.74,Cristian Álvarez,ARG,26.0,M,None,26,70.0,2012
180,Villa Hayes,Argentinian,Boca Juniors,25-07-90,1.77,Orlando Gaona Lugo,PAR,27.0,F,None,27,75.0,2012
181,Saavedra,Argentinian,Boca Juniors,01-01-90,1.77,Juan Sánchez Miño,ARG,28.0,M,None,28,78.0,2012
182,San Miguel de Tucumán,Argentinian,Boca Juniors,31-03-90,1.7,Juan Imbert,ARG,29.0,F,None,29,67.0,2012
183,Granadero Baigorria,Argentinian,Boca Juniors,10-11-91,1.78,Guillermo Fernández,ARG,30.0,M,None,30,73.0,2012
184,Godoy Cruz,Argentinian,Boca Juniors,06-02-93,1.67,Franco Fragapane,ARG,31.0,F,None,31,66.0,2012
185,San Justo,Argentinian,Boca Juniors,29-06-94,1.8,Leandro Paredes,ARG,32.0,M,None,32,75.0,2012
186,Capital Federal,Argentinian,Boca Juniors,04-02-90,1.87,Brian Flores,ARG,34.0,D,None,34,78.0,2012
187,Santa Rosa,Argentinian,Boca Juniors,21-10-91,1.75,Fernando Evangelista,ARG,35.0,D,None,35,70.0,2012
188,San Jorge,Argentinian,Boca Juniors,05-10-92,1.75,Leonardo Baima,ARG,36.0,M,None,36,76.0,2012
189,Neuquén,Argentinian,Boca Juniors,22-01-92,1.83,Leandro Marín,ARG,37.0,D,None,37,81.0,2012
190,Santiago del Estero,Argentinian,Boca Juniors,05-03-89,1.79,Exequiel Benavídez,ARG,39.0,M,None,39,78.0,2012
191,Mendoza,Argentinian,Colón (Santa Fe),16-02-78,1.9,Diego Pozo,ARG,1.0,G,Instituto (Córdoba),1,86.0,2012
192,Montevideo,Argentinian,Colón (Santa Fe),23-11-84,1.85,Gerardo Alcoba,URU,3.0,D,Peñarol,3,82.0,2012
193,Santa Fe,Argentinian,Colón (Santa Fe),04-03-80,1.86,Julio Barraza,ARG,4.0,D,Banfield,4,78.0,2012
194,Crespo,Argentinian,Colón (Santa Fe),04-09-86,1.84,Sebastián Prediguer,ARG,5.0,M,FC Porto,5,80.0,2012
195,Santa Cruz de la Sierra,Argentinian,Colón (Santa Fe),20-04-81,1.8,Ronald Raldes,BOL,6.0,D,Maccabi Tel Aviv,6,77.0,2012
196,Gualeguaychú,Argentinian,Colón (Santa Fe),21-01-90,1.75,Facundo Curuchet,ARG,7.0,F,None,7,69.0,2012
197,Fernando de la Mora,Argentinian,Colón (Santa Fe),06-01-81,1.74,Jorge Achucarro,PAR,8.0,F,Banfield,8,78.0,2012
198,Gobernador Crespo,Argentinian,Colón (Santa Fe),20-12-78,1.78,Adrián Bastía,ARG,9.0,M,Asteras Tripolis,9,78.0,2012
199,Santa Fe,Argentinian,Colón (Santa Fe),12-01-92,1.81,Lucas Mugni,ARG,10.0,M,None,10,76.0,2012
200,San Miguel,Argentinian,Colón (Santa Fe),23-10-81,1.72,Ricardo Gómez,ARG,11.0,M,Rosario Central,11,65.0,2012
201,Santa Fe,Argentinian,Colón (Santa Fe),06-09-88,1.9,Andrés Bailo,ARG,12.0,G,None,12,90.0,2012
202,Salto,Argentinian,Colón (Santa Fe),20-06-92,1.75,Marcelo Meli,ARG,13.0,M,None,13,74.0,2012
203,Villa Elisa,Argentinian,Colón (Santa Fe),12-07-88,1.78,Maxi Caire,ARG,14.0,D,Almagro,14,73.0,2012
204,Bovril,Argentinian,Colón (Santa Fe),28-11-92,1.8,Gabriel Graciani,ARG,15.0,M,None,15,75.0,2012
205,Badajoz,Argentinian,Colón (Santa Fe),04-06-79,1.75,Iván Moreno y Fabianesi,ARG,16.0,F,Skoda Xanthi,16,73.0,2012
206,Santa Fe,Argentinian,Colón (Santa Fe),06-08-91,1.8,Martín Comachi,ARG,17.0,F,None,17,79.0,2012
207,Margarita,Argentinian,Colón (Santa Fe),17-10-82,1.8,Rubén Ramírez,ARG,18.0,F,Godoy Cruz (Mendoza),18,78.0,2012
208,Buenos Aires,Argentinian,Colón (Santa Fe),17-03-86,1.97,Santiago Fosgt,ARG,21.0,D,Fénix,21,97.0,2012
209,Rosario,Argentinian,Colón (Santa Fe),03-08-86,1.74,Hernán Bernardello,ARG,22.0,M,Almería,22,75.0,2012
210,General Campos,Argentinian,Colón (Santa Fe),06-11-86,1.68,Bruno Uribarri,ARG,23.0,D,Asteras Tripolis,23,65.0,2012
211,Las Varillas,Argentinian,Colón (Santa Fe),01-03-93,1.76,Martin Luque,ARG,24.0,M,None,24,65.0,2012
212,Leones,Argentinian,Colón (Santa Fe),26-01-80,1.89,Maximiliano Pellegrino,ARG,25.0,D,Atalanta,25,80.0,2012
213,Monje,Argentinian,Colón (Santa Fe),19-01-93,1.84,Marcelo Argüello,ARG,26.0,F,None,26,78.0,2012
214,Tostado,Argentinian,Colón (Santa Fe),08-10-92,1.8,Lucas Alario,ARG,27.0,F,None,27,60.0,2012
215,Rosario del Tala,Argentinian,Colón (Santa Fe),12-02-91,1.79,Luis Castillo,ARG,28.0,D,None,28,65.0,2012
216,Santa Fe,Argentinian,Colón (Santa Fe),13-01-91,1.78,Federico Jourdan,ARG,29.0,F,None,29,72.0,2012
217,San Carlos,Argentinian,Colón (Santa Fe),24-10-85,,Claudio Cenci,ARG,30.0,F,Argentino de San Carlos,30,,2012
218,Buenos Aires,Argentinian,Colón (Santa Fe),20-05-87,1.83,Emanuel Gigliotti,ARG,32.0,F,Novara,32,78.0,2012
219,Margarita,Argentinian,Colón (Santa Fe),05-08-89,1.85,Emir Faccioli,ARG,33.0,D,Lanús,33,84.0,2012
220,Matilde,Argentinian,Colón (Santa Fe),20-04-93,1.81,Marcos Fernández,ARG,34.0,M,None,34,77.0,2012
221,Franck,Argentinian,Colón (Santa Fe),19-04-94,1.91,Andrés Mehring,ARG,35.0,G,None,35,82.0,2012
222,Cerrito,Argentinian,Estudiantes (La Plata),30-06-77,1.8,Justo Villar,PAR,1.0,G,Valladolid,1,80.0,2012
223,Cafferatta,Argentinian,Estudiantes (La Plata),24-01-79,1.86,Leandro Desábato,ARG,2.0,D,Argentinos Juniors,2,84.0,2012
224,Carmen de Areco,Argentinian,Estudiantes (La Plata),25-12-89,1.75,Raúl Iberbia,ARG,3.0,D,None,3,75.0,2012
225,Colón,Argentinian,Estudiantes (La Plata),13-03-89,1.89,Matías Sarulyte,ARG,4.0,D,None,4,83.0,2012
226,Temperley,Argentinian,Estudiantes (La Plata),10-08-87,1.73,Matías Sánchez,ARG,5.0,M,Racing Club,5,68.0,2012
227,La Plata,Argentinian,Estudiantes (La Plata),22-07-78,1.89,Agustín Alayes,ARG,6.0,D,Banfield,6,85.0,2012
228,General Pico,Argentinian,Estudiantes (La Plata),19-09-81,1.76,Marcos Gelabert,ARG,7.0,M,Neuchâtel Xamax,7,72.0,2012
229,Tandil,Argentinian,Estudiantes (La Plata),05-05-81,1.75,Mariano González,ARG,8.0,M,FC Porto,8,83.0,2012
230,Cali,Argentinian,Estudiantes (La Plata),01-04-91,1.93,Duván Zapata,COL,9.0,M,América de Cali,9,80.0,2012
231,Capital Federal,Argentinian,Estudiantes (La Plata),12-10-83,1.7,Gastón Fernández,ARG,10.0,F,UANL Tigres,10,72.0,2012
232,Baradero,Argentinian,Estudiantes (La Plata),28-06-89,1.91,Agustín Silva,ARG,12.0,G,None,12,93.0,2012
233,Geneva,Argentinian,Estudiantes (La Plata),27-04-91,1.92,Dylan Gissi,SUI,13.0,D,Neuchâtel Xamax,13,79.0,2012
234,La Plata,Argentinian,Estudiantes (La Plata),07-04-83,1.82,Marcos Angeleri,ARG,14.0,D,Sunderland,14,68.0,2012
235,Morón,Argentinian,Estudiantes (La Plata),27-03-83,1.84,Román Martínez,ARG,15.0,M,Tigre,15,79.0,2012
236,Santa Fé,Argentinian,Estudiantes (La Plata),02-11-81,1.77,Germán Ré,ARG,16.0,D,Newell's Old Boys,16,73.0,2012
237,La Plata,Argentinian,Estudiantes (La Plata),25-05-91,1.9,Guido Carrillo,ARG,17.0,F,None,17,86.0,2012
238,Puerto Madyrn,Argentinian,Estudiantes (La Plata),31-03-89,1.71,Mauro Fernández,ARG,18.0,F,Guillermo Brown (PM),18,69.0,2012
239,La Plata,Argentinian,Estudiantes (La Plata),17-06-86,1.68,Maximiliano Núñez,ARG,19.0,F,San Martín (San Juan),19,65.0,2012
240,Pihué,Argentinian,Estudiantes (La Plata),14-10-85,1.85,Leandro González,ARG,20.0,F,Colón (Santa Fe),20,76.0,2012
241,25 de Mayo,Argentinian,Estudiantes (La Plata),22-05-87,1.94,Jonathan Schunke,ARG,21.0,D,Ferro Carril Oeste,21,85.0,2012
242,Berazategui,Argentinian,Estudiantes (La Plata),03-07-79,1.67,Rodrigo Braña,ARG,22.0,M,Quilmes,22,69.0,2012
243,Ensenada,Argentinian,Estudiantes (La Plata),05-04-81,1.8,Leandro Benítez,ARG,23.0,M,Olimpo(BB),23,80.0,2012
244,La Plata,Argentinian,Estudiantes (La Plata),29-06-94,1.78,Jonathan Silva,ARG,24.0,D,None,24,69.0,2012
245,General Roca,Argentinian,Estudiantes (La Plata),06-05-93,1.77,Gastón Gil Romero,ARG,25.0,M,None,25,79.0,2012
246,Juan Bautista Alberdi,Argentinian,Estudiantes (La Plata),13-08-94,1.88,Joaquín Correa,ARG,26.0,M,None,26,76.0,2012
